event_name,date,day_of_week,time,venue_name,city,state,section_of_nj,price,event_type,instagram_handle,instagram_post_url,confidence,from_calendar,display_url,end_time,address,description,performer,age_restriction,ticket_link,extracted_from,post_id,post_url,display_url_note,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,calendar_type,combined_text
Latin Industry Night,2025-11-20,Wednesday,,THE POOL AFTER DARK,,NJ,,,party,poolafterdark,https://www.instagram.com/p/DRVRVGECel-/,high,False,,,,,Don Miguelo,,,['caption'],,https://www.instagram.com/p/DRVRVGECel-/,CDN URL - expires after few hours/days,https://www.instagram.com/poolafterdark/,THE POOL AFTER DARK,False,0,2025-11-21T20:43:52+00:00,2025-11-28T14:26:39.540021,,Nothing but heat from @donmiguelo 🔥 last night at Latin Industry Night at the @poolafterdark 💥 
GIRLS ONLY WALK ‘N’ RUN,2025-11-20,Thursday,19:00,Brookdale Park Track,Bloomfield,NJ,North,,walk/run,njwalkbabes,https://www.instagram.com/p/DRQUumdEabY/,high,False,,,,,,,,['caption'],,https://www.instagram.com/p/DRQUumdEabY/,CDN URL - expires after few hours/days,https://www.instagram.com/njwalkbabes/,NJ Walk ‘N’ Run Club,False,0,2025-11-19T22:37:22+00:00,2025-11-28T14:32:41.762043,,"GIRLS ONLY WALK ‘N’ RUN TOMORROW - BROOKDALE PARK @ 7:00 PM ON THE TRACK IN BLOOMFIELD 🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷

#girlsclub #walkclub #runclub #explore #bloomfield #jersey #explore "
Price Lock Savings,2025-11-20,,,The Fresh Grocer,,NJ,,,sale,wandering_with_mariam,https://www.instagram.com/p/DRDKbqTEu0s/,high,False,,,,Save money on hundreds of items with locked-in pricing at your local Fresh Grocer store. Incredible selection and affordable pricing to make the holidays a little bit easier for families in New Jersey.,,,,['caption'],,https://www.instagram.com/p/DRDKbqTEu0s/,CDN URL - expires after few hours/days,https://www.instagram.com/wandering_with_mariam/,Mariam 📍 NJ Food & Travel,False,0,2025-11-14T19:59:23+00:00,2025-11-28T14:54:44.905350,,"Hosting for the holidays just got easier with @thefreshgrocer Price Lock #sponsored 💰 Now until 11/27, save $$ on hundreds of items with locked-in pricing at your local Fresh Grocer store! They have incredible selection (a lot of my favorite brands!) and affordable pricing to make the holidays a little bit easier for families in New Jersey ❤️ #TFGPriceLock #thefreshgrocer #njgrocerystore #njholidays "
Late Night Bites and Delivery,2025-11-20,Thursday,07:00,Scarlet Cafeteria,New Brunswick,NJ,Central,,meal,scarletcafeteria,https://www.instagram.com/p/DRCblHKkTPL/,high,False,,02:00,"10 Easton Ave, New Brunswick Nj",Open for late night bites and delivery,,,,['caption'],,https://www.instagram.com/p/DRCblHKkTPL/,CDN URL - expires after few hours/days,https://www.instagram.com/scarletcafeteria/,Scarlet Cafeteria,False,0,2025-11-14T13:11:18+00:00,2025-11-28T14:48:34.991168,weekly,"Buttermilk Pancakes with Blueberries and assorted fruit on the side.
You can add any side to to it.
- Sunnyside up egg 🍳 
- Bacon or Sausage 
And more….
Open Monday to Friday 7am for Breakfast til 2am for late night bites and delivery!

Steps away from @njtransit trains to NYC and PHILLY!

Full Menu available!

10 Easton Ave, New Brunswick Nj
732.640.1717 

Online ordering available on all platforms 
GrubHub | Door Dash | Uber Eats | Beyond Menu "
,2025-11-20,,21:00,Papillon 25,South Orange,NJ,North,,party,therichexp,https://www.instagram.com/p/DRQM_pRkYyx/,high,False,,,"25 Valley St., South Orange, NJ",Music Vibes kick off at 9 PM. Late night bites available.,WILL TRAX,,,['caption'],,https://www.instagram.com/p/DRQM_pRkYyx/,CDN URL - expires after few hours/days,https://www.instagram.com/therichexp/,The RICH Experience Collective🔥,False,0,2025-11-19T21:29:47+00:00,2025-11-28T14:42:16.764074,,"🔥TOMORROW!  WILL TRAX at PAPILLON 25 – South Orange NJ!  Bring your crew, let’s vibe.  If it’s your birthday, let’s make it an unforgettable RICH Experience!

@dj_skelly808 on the decks all night.

Happy hour ’til 6 | Music Vibes kick off at 9

Late night bites when you need ’em

25 Valley St., South Orange, NJ

Pull up. Vibe out. Own the night. 💫

For birthday shoutouts & tables TEXT: (732) 707-7822 "
Happy Hour,2025-11-20,,null,Papillon 25,South Orange,NJ,North,,Happy Hour,therichexp,https://www.instagram.com/p/DRQM_pRkYyx/,high,False,,18:00,"25 Valley St., South Orange, NJ",Happy hour,,,,['caption'],,https://www.instagram.com/p/DRQM_pRkYyx/,CDN URL - expires after few hours/days,https://www.instagram.com/therichexp/,The RICH Experience Collective🔥,False,0,2025-11-19T21:29:47+00:00,2025-11-28T14:42:16.764095,,"🔥TOMORROW!  WILL TRAX at PAPILLON 25 – South Orange NJ!  Bring your crew, let’s vibe.  If it’s your birthday, let’s make it an unforgettable RICH Experience!

@dj_skelly808 on the decks all night.

Happy hour ’til 6 | Music Vibes kick off at 9

Late night bites when you need ’em

25 Valley St., South Orange, NJ

Pull up. Vibe out. Own the night. 💫

For birthday shoutouts & tables TEXT: (732) 707-7822 "
Early Bird Ticket Deadline,2025-11-20,,,,,NJ,,,,njbeegroup,https://www.instagram.com/p/DRPvpokiZJH/,high,False,,,,Last chance to get early bird pricing for the NJBEE one year anniversary celebration.,,,see bio,['caption'],,https://www.instagram.com/p/DRPvpokiZJH/,CDN URL - expires after few hours/days,https://www.instagram.com/njbeegroup/,NJ Black Entrepreneur Exchange,False,0,2025-11-19T17:13:38+00:00,2025-11-28T14:26:22.992660,,"NJBEE fam, yall showed out! Early bird sold out quicker than we expected, so we are giving you one more shot! Early bird pricing ends November 20 and only a few tickets are left!

Your ticket gets you delicious bites from Swahili Village, a celebratory toast and a whole night of Black excellence, good music and holiday chic energy! Entrepreneurs, aspiring entrepreneurs and friends who just love a good vibe are all welcome.

Come celebrate our one year in style! Bring a friend and pull up ready t "
Holiday Guide Sign Up Deadline,2025-11-20,,,,Jersey City,NJ,North,,Sign Up Deadline,hdsid_jc,https://www.instagram.com/p/DQ4mInEiR3s/,high,False,,,,Own a local business? Don’t miss out! Sign up by November 20th to be featured in this year’s guide and get your deals in front of local shoppers and visitors alike.,,,,['caption'],,https://www.instagram.com/p/DQ4mInEiR3s/,CDN URL - expires after few hours/days,https://www.instagram.com/hdsid_jc/,Historic Downtown Jersey City SID,False,0,2025-11-10T17:27:42+00:00,2025-11-28T14:39:41.144147,,"Take a sneak peek at our Holiday Guide! 🎁 We’ll be revealing more of the merry deals as we get closer to November 28th 🔔But for now, check out the amazing participating businesses spreading holiday cheer across Jersey City!

🎄 Own a local business? Don’t miss out! Sign up by November 20th to be featured in this year’s guide and get your deals in front of local shoppers and visitors alike. (Link in our bio) 

#hdsid #jerseycity #downtownjerseycity #holidayshopping #shoplocal #jcmakeityours #suppo "
Space Talk: The Universe as Seen Through the Vera Rubin Observatory,2025-11-20,,,Liberty Science Center,Jersey City,NJ,North,Free with admission,talk,lscafterdark,https://www.instagram.com/p/DRRwrowDL6z/,high,False,,,,Immersive talk on the universe as seen through the Vera Rubin Observatory with Dr. Charles Liu.,Dr. Charles Liu,,,['caption'],,https://www.instagram.com/p/DRRwrowDL6z/,CDN URL - expires after few hours/days,https://www.instagram.com/lscafterdark/,LSC After Dark,False,0,2025-11-20T12:01:00+00:00,2025-11-28T14:52:06.930351,,"TONIGHT, November 20, we're joined by Dr. Charles Liu for an immersive talk on the universe as seen through the Vera Rubin Observatory! This Space Talk is FREE with admission to #LSCAfterDark: 90s Night, but has limited seating-- so be sure to reserve your ticket!

And of course, don't forget to get an on-theme cosmic cocktail to match 😉🍸 "
LSC After Dark: 90s Night,2025-11-20,,,Liberty Science Center,Jersey City,NJ,North,,party,lscafterdark,https://www.instagram.com/p/DRRwrowDL6z/,high,False,,,,,,,,['caption'],,https://www.instagram.com/p/DRRwrowDL6z/,CDN URL - expires after few hours/days,https://www.instagram.com/lscafterdark/,LSC After Dark,False,0,2025-11-20T12:01:00+00:00,2025-11-28T14:52:06.930374,,"TONIGHT, November 20, we're joined by Dr. Charles Liu for an immersive talk on the universe as seen through the Vera Rubin Observatory! This Space Talk is FREE with admission to #LSCAfterDark: 90s Night, but has limited seating-- so be sure to reserve your ticket!

And of course, don't forget to get an on-theme cosmic cocktail to match 😉🍸 "
Breakfast,2025-11-20,Thursday,07:00,Scarlet Cafeteria,New Brunswick,NJ,Central,,meal,scarletcafeteria,https://www.instagram.com/p/DRCblHKkTPL/,high,False,,,"10 Easton Ave, New Brunswick Nj",Breakfast available until 2am,,,,['caption'],,https://www.instagram.com/p/DRCblHKkTPL/,CDN URL - expires after few hours/days,https://www.instagram.com/scarletcafeteria/,Scarlet Cafeteria,False,0,2025-11-14T13:11:18+00:00,2025-11-28T14:48:34.991158,weekly,"Buttermilk Pancakes with Blueberries and assorted fruit on the side.
You can add any side to to it.
- Sunnyside up egg 🍳 
- Bacon or Sausage 
And more….
Open Monday to Friday 7am for Breakfast til 2am for late night bites and delivery!

Steps away from @njtransit trains to NYC and PHILLY!

Full Menu available!

10 Easton Ave, New Brunswick Nj
732.640.1717 

Online ordering available on all platforms 
GrubHub | Door Dash | Uber Eats | Beyond Menu "
PAPILLON 25,2025-11-20,Thursday,21:00,Papillon 25 Martini Bar,South Orange,NJ,North,,party,therichexp,https://www.instagram.com/p/DRKOK7mESwg/,high,False,,,25 Valley St.,The Rich Experience + Will Traxx LIVE. DJ Skelly808 spinning ALL NIGHT LONG. Happy Hour ’til 6. Late night kitchen.,"Will Traxx, DJ Skelly808",,,['caption'],,https://www.instagram.com/p/DRKOK7mESwg/,CDN URL - expires after few hours/days,https://www.instagram.com/therichexp/,The RICH Experience Collective🔥,False,0,2025-11-17T13:44:38+00:00,2025-11-28T14:42:00.351168,,"🔥PAPILLON 25 IS THE MOVE THIS THURSDAY! WILL TRAXX is pulling up @papillon25martinibar 

The Rich Experience + @traxxwill LIVE
@dj_skelly808 spinning ALL NIGHT LONG

Happy Hour ’til 6 
🎶 9PM - MUSIC VIBES STARTS
🍽️ Late night kitchen got you covered

📍 25 Valley St., South Orange, NJ
THIS THURSDAY NOV 20TH

DON’T MISS IT ‼️
Tag your girls - WE OUTSIDE 💃🏾💃🏾

Reserve now, groups 6+ text: (732) 707-7822!

#LadiesNight #Papillon25 #NJNightlife "
Latin Industry Night,2025-11-20,Thursday,22:00,THE POOL AFTER DARK,,NJ,,,party,poolafterdark,https://www.instagram.com/p/DRSROHUgpW2/,high,False,,,,,Don Miguelo,,Link in Bio,['caption'],,https://www.instagram.com/p/DRSROHUgpW2/,CDN URL - expires after few hours/days,https://www.instagram.com/poolafterdark/,THE POOL AFTER DARK,False,0,2025-11-20T16:45:12+00:00,2025-11-28T14:33:07.421958,,TONIGHT 🇩🇴 @donmiguelo takes over for Latin Industry Night 🔥 Doors at 10PM - Link in Bio for Tickets & VIP 🔗 
Hogie Happy Hour,2025-11-20,Thursday,17:00,Encore Speakeasy,,NJ,,,Happy Hour,encorespeakeasy,https://www.instagram.com/p/DRIQ86-iZax/,high,False,,19:00,,Happy Hour specials plus live local music.,local music,,,['caption'],,https://www.instagram.com/p/DRIQ86-iZax/,CDN URL - expires after few hours/days,https://www.instagram.com/encorespeakeasy/,𝔼ℕℂ𝕆ℝ𝔼 | Speakeasy Bar 🍸,False,0,2025-11-16T19:30:27+00:00,2025-11-28T14:42:50.858073,weekly,"🎉 Hogie Happy Hour is BACK! 🎉
Every Thursday from 5–7 PM — enjoy awesome Happy Hour specials PLUS live local music! 🎶🍹

Bring your friends, sip your favorites, and vibe to hometown talent. The perfect Thursday night awaits! ✨😄

#HappyHour #ThirstyThursday #LiveMusic #LocalVibes #HogieTime #Cheers "
Grand Opening,2025-11-20,Thursday,,Dream360nj,,NJ,,,party,jessknowsthedeal,https://www.instagram.com/p/DRSafxGEQ0R/,high,False,,,,,,,,['caption'],,https://www.instagram.com/p/DRSafxGEQ0R/,CDN URL - expires after few hours/days,https://www.instagram.com/jessknowsthedeal/,Jessica McGrath,False,0,2025-11-20T18:06:15+00:00,2025-11-28T14:27:53.484267,,"Y'all said this fit ate

Best night at the grand opening of @dream360nj "
Table Top Night,2025-11-20,Wednesday,17:00,Newark Local Beer,Newark,NJ,North,,game night,thepillarsnwk,https://www.instagram.com/p/DROAp1bkj25/,high,True,,,,,,,,['caption'],,https://www.instagram.com/p/DROAp1bkj25/,CDN URL - expires after few hours/days,https://www.instagram.com/thepillarsnwk/,The Pillars,False,0,2025-11-19T01:03:41+00:00,2025-11-28T14:45:40.376449,weekly,"Here’s what’s happening this week around The Pillars and Tubman Square 🗓️

• Mon 11/18 Craft Night: Paint Pouring at Newark Local Beer, 5pm
• Tue 11/19 Trivia Night at Newark Local Beer, 7pm
• Wed 11/20 Table Top Night at Newark Local Beer, 5pm
• Fri 11/22 Friendsgiving: Blend Bar at The Pillars, 12pm
• Fri 11/22 Code + Coffee at Equal Space, 2pm
• Sat 11/23 Tweed + Tea (Gentlemen’s Giving) at The Pillars, 2pm *Tickets on Eventbrite, link in bio!

See you around the neighborhood. @pookalita @new "
,2025-11-20,Thursday,15:00,Oso Felipe,Montclair,NJ,North,,,_ohsolocal_,https://www.instagram.com/p/DRLUpdRjqNP/,medium,True,,22:00,"2 Erie Street, Montclair, NJ",,,,,['caption'],,https://www.instagram.com/p/DRLUpdRjqNP/,CDN URL - expires after few hours/days,https://www.instagram.com/_ohsolocal_/,oh so local,False,0,2025-11-18T00:00:00+00:00,2025-11-28T14:47:52.456287,weekly,"Oso Felipe is oh so good. 😋

The restaurant, which opened earlier this year, is quite a special place. It’s spacious and beautiful, with private parking behind the building. It’s almost  hidden in plain sight, on the corner of Erie and Label St., and looks like a flatiron building. It’s gorgeous.

We started with two comida pequeña: 

The Queso “Fun”Dido, made with Oaxaca cheese and pickled jalapeños, and served with soft corn tortillas. Chorizo comes chopped on the side and is spicy and flavorf "
Turkey GiveAway,2025-11-20,,15:00,The Port Tavern,Elizabeth,NJ,Central,,giveaway,theporttavernbarandgrill,https://www.instagram.com/p/DQznmS3kXNu/,high,False,,18:00,,Come to The Port Tavern and get ur turkey! Bring the kids! For local residents only please bring your ID.,,,,['caption'],,https://www.instagram.com/p/DQznmS3kXNu/,CDN URL - expires after few hours/days,https://www.instagram.com/theporttavernbarandgrill/,The Port Tavern,False,0,2025-11-08T19:04:17+00:00,2025-11-28T14:33:44.706060,single,"It’s that Time again! and The Port is giving back to our beautiful community! On November 20th, between 3PM-6PM come to The Port Tavern and get ur turkey! Bring the kids! For local residents only please bring your ID. #TurkeyGiveAway #Thanksgiving #UnionCountyNJ #EssexCountyNJ #EveryoneWelcome #ElizabethHappyHour #FriendsBecomeFamily #AlwaysLit #AlwaysAVibe #LocalBars #ThatSoundSystemTho🫢 #ThemSteakTacosTho🤤 #NeighborhoodBars #Drinks #Cocktails #Party #Friends #Family #SignatureCocktails #Outdoo "
Thursday Night Football: Texans vs Buffalo Bills,2025-11-20,Thursday,,Dream Upscale Lounge,Linden,NJ,Central,,sports viewing,dreamupscalelounge,https://www.instagram.com/p/DRPsDNeAD9h/,high,False,,,"1410 E Elizabeth Ave, Linden NJ","Vibes, good energy, & even better drinks. Sounds by DJ Chill X",DJ Chill X,,,['caption'],,https://www.instagram.com/p/DRPsDNeAD9h/,CDN URL - expires after few hours/days,https://www.instagram.com/dreamupscalelounge/,Dream Upscale Lounge,False,0,2025-11-19T16:41:55+00:00,2025-11-28T14:53:55.026309,,"🏈 Thursday Night Football at Dream! 
Texans vs Buffalo Bills on the big screens THIS Thursday! Pull up for vibes, good energy, & even better drinks 🏈✨
📍1410 E Elizabeth Ave, Linden NJ
⏰ Happy Hour 6–8PM | $5 shots $5 Beer
🎧 Sounds by DJ Chill X "
Happy Hour,2025-11-20,Thursday,18:00,Dream Upscale Lounge,Linden,NJ,Central,,happy hour,dreamupscalelounge,https://www.instagram.com/p/DRPsDNeAD9h/,high,False,,20:00,"1410 E Elizabeth Ave, Linden NJ",$5 shots $5 Beer,,,,['caption'],,https://www.instagram.com/p/DRPsDNeAD9h/,CDN URL - expires after few hours/days,https://www.instagram.com/dreamupscalelounge/,Dream Upscale Lounge,False,0,2025-11-19T16:41:55+00:00,2025-11-28T14:53:55.026339,,"🏈 Thursday Night Football at Dream! 
Texans vs Buffalo Bills on the big screens THIS Thursday! Pull up for vibes, good energy, & even better drinks 🏈✨
📍1410 E Elizabeth Ave, Linden NJ
⏰ Happy Hour 6–8PM | $5 shots $5 Beer
🎧 Sounds by DJ Chill X "
Light Show,2025-11-20,Thursday,,,,NJ,,$5 shots,party,myboyvito_,https://www.instagram.com/p/DRQAw2FkWbs/,high,False,,,,"Light show with $5 shots all night, shuttle service, 3 DJs, bottle girls, and a performance by @bookiemeshine",@bookiemeshine,28+,,['caption'],,https://www.instagram.com/p/DRQAw2FkWbs/,CDN URL - expires after few hours/days,https://www.instagram.com/myboyvito_/,Vitos Way,False,0,2025-11-19T19:47:35+00:00,2025-11-28T14:52:30.728830,,Tomorrow we back at it another light show from my dawgs💚$5 shots all night the shuttle will be running 3 Dj’s and I have 3 fire bottle girls tip the ladies fellas also got my guy @bookiemeshine outside with a performance see yall there🎥🔥🔥🔥🔥🔥🔥🔥🔥 28+ no exceptions 🤷🏾‍♂️ 
"Food, drinks, and dancing",2025-11-20,Thursday,,House 157 Restaurant & Bar,Roselle Park,NJ,Central,,party,house157_,https://www.instagram.com/p/DRSW5IYkSYH/,high,False,,,157 E. Westfield Ave,"Food, drinks, and dancing that set the weekend tone.",,,,['caption'],,https://www.instagram.com/p/DRSW5IYkSYH/,CDN URL - expires after few hours/days,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,False,0,2025-11-20T17:35:10+00:00,2025-11-28T14:46:15.362070,weekly,"The beats drop, the plates arrive, and the cocktails keep coming 🎶🔥#House157 is the place to be every Thursday & Friday — food, drinks, and dancing that set the weekend tone.

📍157 E. Westfield Ave, Roselle Park, NJ

#House157restaurant #happyhour #roselleparknj #njrestaurants #goodtimesnj #afterworkdrinks #foodiesofnj #njbarlife #drinksandfriends #njnightout "
Pure Joy: Artist Talk with Jaz Graf and Veda Kagabo,2025-11-20,Thursday,18:30,Paul Robeson Galleries at Express Newark,Newark,NJ,North,free,talk,newarkarts,https://www.instagram.com/p/DRLRu0ylWWo/,high,False,,20:00,,"Intimate conversation bringing together two visionary artists whose practices explore identity, memory, and the many dimensions of joy. Moderated in an inviting gallery setting, the discussion will offer personal insight into their creative journeys, the stories behind their work, and the ways art continues to shape and uplift Newark’s cultural landscape.",Jaz Graf and Veda Kagabo,,,['caption'],,https://www.instagram.com/p/DRLRu0ylWWo/,CDN URL - expires after few hours/days,https://www.instagram.com/newarkarts/,Newark Arts,False,0,2025-11-17T23:34:59+00:00,2025-11-28T14:29:22.761163,,"Join us for Pure Joy: Artist Talk with Jaz Graf and Veda Kagabo, a special JOY Encore event presented by Newark Arts and Express Newark. 

This intimate conversation brings together two visionary artists whose practices explore identity, memory, and the many dimensions of joy. Moderated in an inviting gallery setting, the discussion will offer personal insight into their creative journeys, the stories behind their work, and the ways art continues to shape and uplift Newark’s cultural landscape.  "
Nostalgic Art Cafe at LSC After Dark's 90's Night,2025-11-20,Thursday,18:00,Liberty Science Center,Jersey City,NJ,North,,art cafe,kagekickback,https://www.instagram.com/p/DRPt4LdkUOp/,high,False,,22:00,,"Nostalgic Art Cafe with themed merch, cartoon canvases to paint, DIY Decoden phone cases or keychains, and art prints.",,adults only,,['caption'],,https://www.instagram.com/p/DRPt4LdkUOp/,CDN URL - expires after few hours/days,https://www.instagram.com/kagekickback/,"Anime Paint & Sip, Nostalgic and Nerdy Socials | NYC & NJ",False,0,2025-11-19T16:58:17+00:00,2025-11-28T14:51:57.876665,,"We’re bringing our Nostalgic Art Cafe to @lscafterdark’s: 90’s Night

Thursday 11/20, 6-10 PM @libertysciencecenter
Jersey City, NJ
🎟️ Comment “90s” for us to send you ticket info!

This an adults only event, but your inner child can come out and hang! We’ll have:
🛍️ Themed Merch
🧑‍🎨Cartoon canvases to paint with us!
💝 DIY Decoden phone cases or keychains
🖼️ Art prints by @thejahz 

See you there!

#jerseycity #hoboken #bayonne #newark "
League of municipalities 2025,2025-11-20,,,,,NJ,,,conference,benjiblanco,https://www.instagram.com/p/DRS3SXkknBX/,high,False,,,,,,,,['caption'],,https://www.instagram.com/p/DRS3SXkknBX/,CDN URL - expires after few hours/days,https://www.instagram.com/benjiblanco/,Benji Blanco,False,0,2025-11-20T22:33:02+00:00,2025-11-28T14:50:56.821884,,League of municipalities 2025 🎥 
League Municipality event,2025-11-20,,,Club Envy,Atlantic City,NJ,South,,meeting,ez_money24,https://www.instagram.com/p/DRRprakDldX/,high,False,,,,Event supported by Kashawn McKinley and Councilman Anthony Vauss Jr.,,,,['caption'],,https://www.instagram.com/p/DRRprakDldX/,CDN URL - expires after few hours/days,https://www.instagram.com/ez_money24/,Living Legend,False,0,2025-11-20T11:09:50+00:00,2025-11-28T14:50:40.998564,,"Grateful for everyone who came out to support our League Municipality event at Club Envy @clubenvyac. Big love to my brother Kashawn McKinley @chasinkash , Councilman Anthony Vauss Jr, and all the great leaders from across NJ. Appreciate you all. ❤️✨ "
"Sweater, Sips & Spreads",2025-11-20,Thursday,18:30,The Botanic,Carteret,NJ,Central,,party,thebotanic.nj,https://www.instagram.com/p/DRNLRrNjEtz/,high,False,,,,"A cozy fall evening on the rooftop — complete with warm cider, charcuterie bites, and great company. Bring your favorite sweater and good vibes — it’s the perfect way to unwind and soak up the season!",,,,['caption'],,https://www.instagram.com/p/DRNLRrNjEtz/,CDN URL - expires after few hours/days,https://www.instagram.com/thebotanic.nj/,The Botanic,False,0,2025-11-18T17:17:17+00:00,2025-11-28T14:46:08.074162,single,"🍁 Sweater, Sips & Spreads ✨

Join us on Thursday, November 20 at 6:30 PM for a cozy fall evening on the rooftop — complete with warm cider, charcuterie bites, and great company. 🧀🍎🍷

Bring your favorite sweater and good vibes — it’s the perfect way to unwind and soak up the season! 🍂

#thebotanic #carteretnj #fallvibes #communityevents #livingresidential #rooftopviews #sweaterszn "
Thursday Night Football,2025-11-20,Thursday,20:00,The Newark Standard,Newark,NJ,North,,sports,thenewarkstandard,https://www.instagram.com/p/DRS-ca9DUEw/,high,True,,,"68 Wilson Ave, Newark, NJ","Catch the game with the best vibes in Newark! Big screens, loud energy, and the perfect game-night specials.",,,,['caption'],,https://www.instagram.com/p/DRS-ca9DUEw/,CDN URL - expires after few hours/days,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-20T23:20:22+00:00,2025-11-28T14:35:08.411747,weekly,"THURSDAY NIGHT FOOTBALL AT THE NEWARK STANDARD 🏈

Every Thursday from 8:00 PM, catch the game with the best vibes in Newark!

Big screens, loud energy, and the perfect game-night specials.
Bring your crew — we’ll take care of the rest.

📍 68 Wilson Ave, Newark, NJ
📞 Reservations: 862-343-6515 "
TBK THURSDAYS,2025-11-20,Thursday,20:00,The View NJ,Irvington,NJ,North,Free entry until 11PM with RSVP,party,gfefocus,https://www.instagram.com/p/DRQNroWEeRW/,high,False,,02:00,"874 Clinton Ave, Irvington NJ",Karaoke + Music,"midnitethedj, djgreatness, imratedl",,,['caption'],,https://www.instagram.com/p/DRQNroWEeRW/,CDN URL - expires after few hours/days,https://www.instagram.com/gfefocus/,Get Focused Entertainment LLC,False,0,2025-11-19T21:35:48+00:00,2025-11-28T14:50:51.129022,,"LAST WEEK WAS FUN EVEN @midnitethedj  Held it down 

🚨 YOU ASKED FOR IT… WE DELIVERED! 🚨
TBK THURSDAYS IS BACK & WE TURNING IT UP AGAIN THIS TOMORROW 🔥🎤

🍹 THE DRINKS WILL BE FLOWING all night — powered by the family @caramelexoticcandy & @chi_socrazy
🎶 THE VIBES WILL BE CRAZY with @midnitethedj @djgreatness @imratedl
🎤 KARAOKE + MUSIC = AN EXPERIENCE you do NOT wanna miss‼️

🍽️ FOOD ON DECK AT 8PM By @topknotchsoul 
🕗 DOORS OPEN 8PM–2AM
🎟️ FREE ENTRY TIL 11PM WITH RSVP ONLY

📍 @theviewnj — 874  "
Latin Industry Night,2025-11-20,Thursday,22:00,Pool After Dark,,NJ,,,party,famehospitality,https://www.instagram.com/p/DRSni8agXBq/,high,False,,,,,Don Miguelo,,,['caption'],,https://www.instagram.com/p/DRSni8agXBq/,CDN URL - expires after few hours/days,https://www.instagram.com/famehospitality/,Fame Hospitality,False,0,2025-11-20T20:00:17+00:00,2025-11-28T14:48:43.941337,,Latin Industry Night 🔥 @donmiguelo touches down TONIGHT at the @poolafterdark 💥 Doors at 10PM! 
Latin Industry Night,2025-11-20,Thursday,22:00,Pool After Dark,,NJ,,,party,famehospitality,https://www.instagram.com/p/DRKW9t2gTE3/,high,False,,,,,Don Miguelo,,,['caption'],,https://www.instagram.com/p/DRKW9t2gTE3/,CDN URL - expires after few hours/days,https://www.instagram.com/famehospitality/,Fame Hospitality,False,0,2025-11-17T15:01:28+00:00,2025-11-28T14:25:54.325015,,Get fired up 🔥 for @donmiguelo taking over for Latin Industry Night THIS THURSDAY at the @poolafterdark 💥 Doors at 10PM! 
TD James Moody Jazz Festival (Complimentary Entry at BRVSH CUL7UR3),2025-11-20,,,BRVSH CUL7UR3,Bergen County,NJ,North,free,festival,brvshcul7ur3,https://www.instagram.com/p/DQ62ItFkcVc/,high,False,,,,"Gain complimentary entry at @brvshcul7ur3 Bergen County’s premier jazz + culture hub. Live jazz, Cocktails, Vibes. Scan the QR in flyer or email info@brvshcul7ur3.com to RSVP for your free show.",,,,['caption'],,https://www.instagram.com/p/DQ62ItFkcVc/,CDN URL - expires after few hours/days,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,False,0,2025-11-11T14:26:00+00:00,2025-11-28T14:32:32.257151,,"Headed to @NJPAC for the TD James Moody Jazz Festival? 🎶Gain complimentary entry at @brvshcul7ur3 Bergen County’s premier jazz + culture hub. 📅 Nov 8–23
🍸 Live jazz | Cocktails | Vibes
Scan the QR in flyer or email info@brvshcul7ur3.com to RSVP for your free show.
BRVSH CUL7UR3 (pronounced Brush Culture) Bergen County’s home for unforgettable music, food, and culture.  #BRVSHCUL7UR3 #brushculture #soundflavorculture #bergenjazz #nextgenerationjazz #jazzandcocktails #livejazznj #jazzclubvibes #el "
Hurricane Relief Donations,2025-11-20,Thursday,12:00,CZEN Englewood,,NJ,North,,donation drive,czenenglewood,https://www.instagram.com/p/DQ9aGExDdmg/,high,False,,22:00,,"Accepting donations all month long through the end of November. Canned goods, clean clothing, or monetary donations every little bit helps. Every donation gets a Rum Punch.",,,,['caption'],,https://www.instagram.com/p/DQ9aGExDdmg/,CDN URL - expires after few hours/days,https://www.instagram.com/czenenglewood/,CZEN Englewood,False,0,2025-11-12T14:18:42+00:00,2025-11-28T14:48:51.187395,monthly,"We’re doing it again- for Jamaica 💛
Join us Sunday, Nov 30th for our Hurricane Relief Brunch 🇯🇲 A day to come together and support families affected by Hurricane Melissa in the Caribbean.

💫 We’re accepting donations all month long through the end of November (Tues–Sun, 12PM–10PM).
Canned goods, clean clothing, or monetary donations every little bit helps 🙏🏾 And every donation gets a Rum Punch on us! 🍹 CZEN Englewood | 12–4PM

#CZENEnglewood #HurricaneRelief #BrunchForACause #JamaicaStrong #CZEN "
