event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
A Feeling of Itself Exhibition,2026-05-29,11:00 AM,Project For Empty Space,Newark,North,Explore the power of language and cultural connection at the 'A Feeling of Itself' exhibition.,Exhibition,"The exhibition “A Feeling of Itself” explores the richness and complexity of living between languages. Rooted in the concept of arraigo—a sense of belonging shaped through one’s roots—the exhibition layers bilingual interviews, photography, typography, and data visualization to illuminate how translation becomes a powerful form of cultural connection. It asserts language diversity as a source of power, dignity, and collective memory.",,,1,False,projectforemptyspace,https://www.instagram.com/p/DWr1j1nlpxm/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/658215256_18385637173091006_6068086082288615244_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEB9c-exBe25omWZNJ-kpbTQcrbX9Ak3dOGpr8Wf2BVSJpqO9b1zu0yAl2jT-wtNA4&_nc_ohc=U7gySD15QLkQ7kNvwEauOZ_&_nc_gid=EusYj8kHFfCaFrTxWN2cGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0S7ctcrc89_Q5I5S4s4IRRHm7ETHMhmcBej2raXtrYHw&oe=69EFEB52&_nc_sid=10d13b,https://www.instagram.com/p/DWr1j1nlpxm/,https://www.instagram.com/projectforemptyspace/,Project For Empty Space,3867420264246975590,True,True
A Feeling of Itself Exhibition,2026-05-30,11:00 AM,Project For Empty Space,Newark,North,Explore the power of language and cultural connection at the 'A Feeling of Itself' exhibition.,Exhibition,"The exhibition “A Feeling of Itself” explores the richness and complexity of living between languages. Rooted in the concept of arraigo—a sense of belonging shaped through one’s roots—the exhibition layers bilingual interviews, photography, typography, and data visualization to illuminate how translation becomes a powerful form of cultural connection. It asserts language diversity as a source of power, dignity, and collective memory.",,,1,False,projectforemptyspace,https://www.instagram.com/p/DWr1j1nlpxm/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/658215256_18385637173091006_6068086082288615244_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEB9c-exBe25omWZNJ-kpbTQcrbX9Ak3dOGpr8Wf2BVSJpqO9b1zu0yAl2jT-wtNA4&_nc_ohc=U7gySD15QLkQ7kNvwEauOZ_&_nc_gid=EusYj8kHFfCaFrTxWN2cGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0S7ctcrc89_Q5I5S4s4IRRHm7ETHMhmcBej2raXtrYHw&oe=69EFEB52&_nc_sid=10d13b,https://www.instagram.com/p/DWr1j1nlpxm/,https://www.instagram.com/projectforemptyspace/,Project For Empty Space,3867420264246975590,True,True
A Feeling of Itself Exhibition,2026-05-31,11:00 AM,Project For Empty Space,Newark,North,Explore the power of language and cultural connection at the 'A Feeling of Itself' exhibition.,Exhibition,"The exhibition “A Feeling of Itself” explores the richness and complexity of living between languages. Rooted in the concept of arraigo—a sense of belonging shaped through one’s roots—the exhibition layers bilingual interviews, photography, typography, and data visualization to illuminate how translation becomes a powerful form of cultural connection. It asserts language diversity as a source of power, dignity, and collective memory.",,,1,False,projectforemptyspace,https://www.instagram.com/p/DWr1j1nlpxm/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/658215256_18385637173091006_6068086082288615244_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEB9c-exBe25omWZNJ-kpbTQcrbX9Ak3dOGpr8Wf2BVSJpqO9b1zu0yAl2jT-wtNA4&_nc_ohc=U7gySD15QLkQ7kNvwEauOZ_&_nc_gid=EusYj8kHFfCaFrTxWN2cGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0S7ctcrc89_Q5I5S4s4IRRHm7ETHMhmcBej2raXtrYHw&oe=69EFEB52&_nc_sid=10d13b,https://www.instagram.com/p/DWr1j1nlpxm/,https://www.instagram.com/projectforemptyspace/,Project For Empty Space,3867420264246975590,True,True
A Feeling of Itself Exhibition,2026-06-01,11:00 AM,Project For Empty Space,Newark,North,Explore the power of language and cultural connection at the 'A Feeling of Itself' exhibition.,Exhibition,"The exhibition “A Feeling of Itself” explores the richness and complexity of living between languages. Rooted in the concept of arraigo—a sense of belonging shaped through one’s roots—the exhibition layers bilingual interviews, photography, typography, and data visualization to illuminate how translation becomes a powerful form of cultural connection. It asserts language diversity as a source of power, dignity, and collective memory.",,,1,False,projectforemptyspace,https://www.instagram.com/p/DWr1j1nlpxm/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/658215256_18385637173091006_6068086082288615244_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEB9c-exBe25omWZNJ-kpbTQcrbX9Ak3dOGpr8Wf2BVSJpqO9b1zu0yAl2jT-wtNA4&_nc_ohc=U7gySD15QLkQ7kNvwEauOZ_&_nc_gid=EusYj8kHFfCaFrTxWN2cGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0S7ctcrc89_Q5I5S4s4IRRHm7ETHMhmcBej2raXtrYHw&oe=69EFEB52&_nc_sid=10d13b,https://www.instagram.com/p/DWr1j1nlpxm/,https://www.instagram.com/projectforemptyspace/,Project For Empty Space,3867420264246975590,True,True
Sábado de Problema,2026-05-09,,The Factory Restaurant & Lounge,Jersey City,North,Get ready for Sábado de Problema with top DJs from the Dominican Republic!,Music,"Directly from Dominican Republic, the most requested DJs! DJ Joe El Catador alongside DJ Kilah and DJ Fastlife. Enjoy the best of salsa, bachata, and dembow. Bottle specials until 12 AM. Grown & Sexy vibes only. Dress code enforced.","DJ Joe El Catador, DJ Kilah, DJ Fastlife",,0.9,False,thefactorynj,https://www.instagram.com/p/DWK749pjKQo/,https://scontent-ord5-1.cdninstagram.com/v/t51.71878-15/655738582_927274056935209_4322832125198928956_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gH2LsuklUo11f1Ykn_tV0SGUzDlCpY4l9t6Ux5JYG9UojJkOVKaOCC53u4WOfvEfjU&_nc_ohc=QPNFF6B3IzsQ7kNvwGuc22i&_nc_gid=Jcjzfypue0f6SxFjs5HFwg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2-e8dE4tKmcIVyDhsu-7dXedMFheceMf3zWOST1awL-g&oe=69EFF441&_nc_sid=10d13b,https://www.instagram.com/p/DWK749pjKQo/,https://www.instagram.com/thefactorynj/,The Factory Restaurant & Lounge,3858159430026437672,True,False
Karaoke,2026-04-07,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Sing your heart out every Tuesday at Tapped Bar!,Karaoke,Karaoke night at Tapped Bar.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Open Stage Night,2026-04-08,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Showcase your talent on Wednesday nights at Tapped Bar!,Open Stage,Open stage night at Tapped Bar.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-02,6:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Get your Thursday evening started with live tunes!,Live Music,Live music on Thursday evening.,,,0.9,False,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-03,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Kick off your weekend with live music every Friday night!,Live Music,Live music on Friday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-04,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Your Saturday nights are sorted with live bands!,Live Music,Live music on Saturday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-10,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Groove into the weekend with live music every Friday!,Live Music,Live music on Friday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-11,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Don't miss out on Saturday night live music!,Live Music,Live music on Saturday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-17,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Your Friday night soundtrack awaits with live music!,Live Music,Live music on Friday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-18,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Get ready for another amazing Saturday night of live music!,Live Music,Live music on Saturday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-23,6:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Enjoy live music to wind down your Thursday!,Live Music,Live music on Thursday evening.,,,0.9,False,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-24,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Friday nights are for live music – come on down!,Live Music,Live music on Friday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-25,2:30 PM,Tapped Bar at Palace Diner,West Berlin,South,Saturday afternoon vibes with live music!,Live Music,Live music on Saturday afternoon.,,,0.9,False,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-25,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Saturday nights are rocking with live bands!,Live Music,Live music on Saturday night.,,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music,2026-04-30,6:00 PM,Tapped Bar at Palace Diner,West Berlin,South,End the month with some fantastic live music!,Live Music,Live music on Thursday evening.,,,0.9,False,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Open Jazz Jam (1st & 3rd Sun),2026-04-06,4:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Join the Sunday Jazz Jam on the first and third Sundays!,Jazz Jam,Open Jazz Jam on the 1st and 3rd Sunday of the month.,Sindi Raymond Band,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Open Jazz Jam (1st & 3rd Sun),2026-04-20,4:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Don't miss the Sunday Jazz Jam!,Jazz Jam,Open Jazz Jam on the 1st and 3rd Sunday of the month.,Sindi Raymond Band,,0.9,True,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Speed Dating,2026-04-15,,Tapped Bar at Palace Diner,West Berlin,South,Looking for love? Join our Speed Dating night!,Speed Dating,Speed dating event.,,,0.8,False,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music: Back 9 Band,2026-04-03,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Kicking off April with the Back 9 Band!,Live Music,Live music featuring Back 9 Band.,Back 9 Band,,0.9,False,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
Live Music: Bent Mushroom,2026-04-04,7:00 PM,Tapped Bar at Palace Diner,West Berlin,South,Get ready to groove with Bent Mushroom!,Live Music,Live music featuring Bent Mushroom.,Bent Mushroom,,0.9,False,palacedinerberlin,https://www.instagram.com/p/DWeuOWTlDfn/,https://scontent-atl3-1.cdninstagram.com/v/t39.30808-6/657935538_1557544676383563_6632360208728258807_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEOhpK_jttXKSpAxvSddyg-Ru2DZ-D7LbXctR6STfePSOKrSGExn65_ui3RRU1elMY&_nc_ohc=D52rV61344EQ7kNvwF8TbBO&_nc_gid=C_sxJ1kBZYLKArKWum3sSw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af0tBynZfXwamlM5nf8g2v3DfHuasKpReT9afnf14jVwDw&oe=69EFFF91&_nc_sid=10d13b,https://www.instagram.com/p/DWeuOWTlDfn/,https://www.instagram.com/palacedinerberlin/,Palace Diner - Tapped Bar,3863728826493450215,True,True
