event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
The Laff House Live Taping,2026-06-26,,World Stage Live,Philadelphia,,Don't miss Comedian Malcolm Hill's live taping of The Laff House!,Comedy,"The Laff House returns starring Comedian, Malcolm Hill a.k.a. the Prince of Philly. Live taping at World Stage Live.",Malcolm Hill,$20,1,False,comedianmalcolmhill,https://www.instagram.com/p/DXmYrMBuvMj/,https://instagram.fagc1-1.fna.fbcdn.net/v/t51.71878-15/674440219_3143719149151621_3595373067887445938_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fagc1-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gGkDJguIBvDkqLVYW80YNXYQ6wMvHu_jWC3mmv7_LUlRUUmbrKEdgx06c5AIvYVZbU&_nc_ohc=VwZw7mYUPk8Q7kNvwG8CDtz&_nc_gid=kgKrH2NqOloC_jFyQz-K6A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0lanytc2JxboTiA35m-ACs3oa9yeYdr7jceSTQXQNdwA&oe=69F5E22C&_nc_sid=10d13b,https://www.instagram.com/p/DXmYrMBuvMj/,https://www.instagram.com/comedianmalcolmhill/,Malcolm Hill,3883900249621328675,False,False
Caribbean Saturdays,2026-04-26,10:00 PM,Tequila N Taco's,Piscataway,Central,Get ready for Caribbean vibes every Saturday night with DJ Villain & DJ Omar Advantage!,Music,"DJ Villain presents Caribbean Saturdays with DJ Villain & DJ Omar Advantage. Kitchen open until 11 PM. $5 Red Stripes, $7 Wray & Nephew, $10 Cocktails, $10 Jamaican Rum Buckets. No cover charge.",DJ Villain & DJ Omar Advantage,No Cover Charge,0.9,True,djvillain_supa_villansound,https://www.instagram.com/p/DXg7rmljmCY/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/681424381_18590342032045643_1200476309118285941_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHnETjXI0URtqp7hraecsBCp2WSr7BtoDp9scsMNSKCrcAq2Jj96-cYWQRUSOpLncI&_nc_ohc=eGSZshFjngsQ7kNvwH-_vnR&_nc_gid=57EWSkFN3KA-juYSFiLxxQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2JMXY0Fr5Y73RRlw-aFyM4Alyi3xBGhPazIQsOzhC8GQ&oe=69F5DA75&_nc_sid=10d13b,https://www.instagram.com/p/DXg7rmljmCY/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3882365359907299480,True,False
Cinco de Mayo Celebration,2026-05-05,6:00 PM,Tequila 'n' Tacos Mexican Cantina,Piscataway,Central,Celebrate Cinco de Mayo with the biggest party of the year at Tequila 'n' Tacos!,Festival,"Join us for the Biggest Party of the Year! Celebrating years in business. Featuring DJ Villain & Advantage, Teremana, El Bandido, Yankee, Patron Tequila. Great food, cold drinks, live music all day!",DJ Villain & Advantage,,1,False,djvillain_supa_villansound,https://www.instagram.com/p/DXcf6CmiYEV/,https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/671174851_18589897885045643_1295050423032271204_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHhErDl2w4GGanUgP6eHfFaCCv0i3RMOPUHPMQcx3RHSiduK6ANgyPqlMUvXsqqLF8&_nc_ohc=dG6esXc_5RgQ7kNvwG3W6fB&_nc_gid=UdLCBpevMFmyjQ_M-KvavA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2NZ9KjIqzbCXWXlKX7aKc-Wlbn8eBsaYJ6F2o_4wy3gQ&oe=69F5ADAF&_nc_sid=10d13b,https://www.instagram.com/p/DXcf6CmiYEV/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3881117306852049173,True,False
Live Music,2026-05-05,,Tequila 'n' Tacos Mexican Cantina,Piscataway,Central,Enjoy live music all day long at Tequila 'n' Tacos!,Music,Live Music ALL DAY!,,,0.8,False,djvillain_supa_villansound,https://www.instagram.com/p/DXcf6CmiYEV/,https://scontent-phx1-1.cdninstagram.com/v/t51.82787-15/671174851_18589897885045643_1295050423032271204_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHhErDl2w4GGanUgP6eHfFaCCv0i3RMOPUHPMQcx3RHSiduK6ANgyPqlMUvXsqqLF8&_nc_ohc=dG6esXc_5RgQ7kNvwG3W6fB&_nc_gid=UdLCBpevMFmyjQ_M-KvavA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2NZ9KjIqzbCXWXlKX7aKc-Wlbn8eBsaYJ6F2o_4wy3gQ&oe=69F5ADAF&_nc_sid=10d13b,https://www.instagram.com/p/DXcf6CmiYEV/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3881117306852049173,True,False
Tequila 'n' Tacos Cinco De Mayo,2026-05-05,6:00 PM,Tequila 'n' Tacos Mexican Cantina,Piscataway,Central,"Join Tequila 'n' Tacos for their biggest party of the year, celebrating years in business with DJ Villain & Advantage!",Festival,"Celebrating years in business! Join us for the Biggest Party of the Year! Music by DJ Villain & Advantage. Featuring Teremana, El Bandido, and Patron Tequila. Great Food, Cold Drinks, Live Music ALL DAY! 560 Stelton Rd. Piscataway, NJ 08854",DJ Villain & Advantage,,0.9,False,djvillain_supa_villansound,https://www.instagram.com/p/DXiIuNVDepq/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/675368026_18590494687045643_3318848353541406535_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gE2R22b1h0XDk5OiKPwBC-ANwUyW2lZpVoc1fha69W-Vv3C383gJDVJgxwznTPukI8&_nc_ohc=_UyjSIP7fpIQ7kNvwEr7EN_&_nc_gid=Nyy67gqDGeyn9MhyDl1Ktg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1U_qp9h0wCGG6rYJ81XvnPQGeZ-4z9G_2wPQqyPhz7Ig&oe=69F5D025&_nc_sid=10d13b,https://www.instagram.com/p/DXiIuNVDepq/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3882704188526684778,True,False
South Ward Event,2026-04-25,9:00 AM,Temple of Hip Hop,Newark,Central,"Join us in the South Ward this Saturday for a community event with water, snacks, and tools!",Community Event,"Community event in the South Ward. Water, snacks, and tools will be provided.",,,1,False,cityofnewarknj,https://www.instagram.com/p/DXg-8qbjTPo/,https://instagram.fabe1-1.fna.fbcdn.net/v/t51.82787-15/673065902_18579996031047531_5591685647623555501_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fabe1-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gF1kcYVCO7UBTiS1bb6ZYY2N8kJjOzKHS6x7DH2H30m0H5_epPWqSjq5-roxLsvcBI&_nc_ohc=d9-N92f8in8Q7kNvwHO9ExZ&_nc_gid=OQVuTAcQGCyibPUQlp-gIA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2KULhOiqRtx3HnbuKQWFZ0rggFuY8m8YVoc_z6idd45w&oe=69F5D644&_nc_sid=10d13b,https://www.instagram.com/p/DXg-8qbjTPo/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3882379726405055464,True,False
Frozen Penny's Birthday Celebration,2026-05-17,6:00 PM,,Newark,North,Celebrate Frozen Penny's birthday with a Ultra Sexy All Black Edition party!,Birthday Party,Frozen Penny Presents His Birthday Celebration - Ultra Sexy All Black Edition. Taurus SZN. Early Settings 6pm-12am. Featuring Hennessy VSOP.,,$25 Early Bird / More @door,0.8,False,djvillain_supa_villansound,https://www.instagram.com/p/DXiJkZkDUEv/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/682208994_18590495497045643_2887104572071370688_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gG-drH0eDohvTS_dJBLGpAs05Qbmf4g9oYtsm6WYbGYSe2BLO6cPKdosLSeIhiWTC8&_nc_ohc=kckz9ZmYNDEQ7kNvwEvFSqC&_nc_gid=cd__rcwQLD99nH-2MLD-3g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0Vu1a1AsHZlBLGHjbqp-sTLGqMXWPIM1kEF-l-rgyYjw&oe=69F5C864&_nc_sid=10d13b,https://www.instagram.com/p/DXiJkZkDUEv/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3882707912514945327,True,False
Caribbean Saturdays,2026-04-26,10:00 PM,Tequila N Taco's,Piscataway,Central,Get ready for Caribbean vibes every Saturday night at Tequila N Taco's!,Music,"DJ Villain & DJ Omar Advantage spinning tunes from 10 PM to 2 AM. No cover charge. Drink specials include $5 Red Stripes, $7 Wray & Nephew, $10 Cocktails, and $10 Jamaican Rum Buckets. Kitchen open until 11 PM.",DJ Villain & DJ Omar Advantage,No Cover Charge,0.9,True,djvillain_supa_villansound,https://www.instagram.com/p/DXfQVhQiQPY/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/658907381_18590191042045643_8164357843165400458_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHn9tyALreLmCxLQsrroOEu1rJHla-usEQ4VTrqsBxoZ__CkpkQbZ1ZzrYLR8IduKQ&_nc_ohc=qwtdNtx309YQ7kNvwHi3lTr&_nc_gid=qkxUFR6Hepo7_ZOuPnkw4Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0bpUIGDiEInWzJtPiltYHQM2l-z_YDsQuJl9JtfDuLMw&oe=69F5D61C&_nc_sid=10d13b,https://www.instagram.com/p/DXfQVhQiQPY/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3881893251380741080,True,False
Parent Literacy Awareness Workshop,2026-04-29,10:00 AM,Shani Baraka Women's Resource Center,Newark,North,Empower your parenting journey with knowledge and tools at this vital workshop!,Workshop,"A powerful session focused on helping families support their children’s growth and success. Topics include: Teaching a child to read, Early childhood development, “Mind a Terrible Thing to Waste”, and Pipeline to prison: True or False. Led by expert speakers and community leaders.",,,0.9,False,cityofnewarknj,https://www.instagram.com/p/DXeuxuSjt-t/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/671753076_18579779416047531_3452111273690987819_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gGAVUsJ1q0xA1SABfXZ85ZT0z90hvpbvPjOFDMGt5Xer0So0HgOG85PNSsVUrPgZAY&_nc_ohc=JH3Plycfh28Q7kNvwFgirvs&_nc_gid=e_5G8Lxz0jQpsS_E4RlIgQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af26JxgKlo2u7eCrFwGoiEkIFjB5WuKf1BUoTNUa2fc1_w&oe=69F5DD37&_nc_sid=10d13b,https://www.instagram.com/p/DXeuxuSjt-t/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3881745655937294253,True,False
Caribbean Saturdays,2026-04-26,10:00 PM,TEQUILA N TACO'S,Piscataway,Central,Groove to Caribbean vibes every Saturday night with DJ Villain & DJ Omar Advantage!,Music,"DJ Villain presents Caribbean Saturdays with DJ Villain & DJ Omar Advantage. Kitchen open until 11PM. No cover charge. $5 Red Stripes, $7 Wray & Nephew, $10 Cocktails, $10 Jamaican Rum Buckets.",DJ Villain & DJ Omar Advantage,"$5 Red Stripes, $7 Wray & Nephew, $10 Cocktails, $10 Jamaican Rum Buckets",0.9,True,djvillain_supa_villansound,https://www.instagram.com/p/DXYmPIkDoLt/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/670977110_18589553161045643_29864538434510257_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFf9Qn_1QMG0cGhcbtjVm8Ab3kygT4N32wXDj5aO3dMv0lZPWGM_QNjLXGk_HYNwZA&_nc_ohc=oowjswUO9HUQ7kNvwFs8pSj&_nc_gid=uyWgDYbmgjNGnHkEPN2lVw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0qJW1M4re08qIn3twkcIK81wlp8RQ1eBJnaGSWoS9tqA&oe=69F5BC26&_nc_sid=10d13b,https://www.instagram.com/p/DXYmPIkDoLt/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3880019244734120685,True,False
Caribbean Saturdays,2026-04-26,10:00 PM,TEQUILA N TACO'S,Piscataway,Central,Get ready for Caribbean vibes every Saturday night with DJ Villain and DJ Omar Advantage!,Music,"DJ Villain presents Caribbean Saturdays with DJ Villain & DJ Omar Advantage. Kitchen open until 11 PM. Specials include $5 Red Stripes, $7 Wray & Nephew, $10 Cocktails, and $10 Jamaican Rum Buckets.","DJ Villain, DJ Omar Advantage",No cover charge,0.9,True,djvillain_supa_villansound,https://www.instagram.com/p/DXaSkxijRba/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/671259806_18589708465045643_6403702109990650084_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gETuK_rSNa7Uq4BbKEC_Lw4AJQCnIZd8Ucinwxhz4cKojmIwxM31mw8SuQ9WTPZgEw&_nc_ohc=t-yZxvG4-Z4Q7kNvwFWp2se&_nc_gid=x5iWiIqIlG4IhCGO_SU0Sg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1BwoWssgiX1SH7RYBx0phLKoFaNGaxsaO5LNPuIkxfaw&oe=69F5BB2D&_nc_sid=10d13b,https://www.instagram.com/p/DXaSkxijRba/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3880495720864487130,True,False
City Wide Summer Enrichment Fair,2026-04-25,10:00 AM,Essex County West Side Park Community Center,Newark,North,Connect your kids with great summer programs and resources at the City Wide Summer Enrichment Fair!,Fair,"A community-centered event designed to connect youth and families with valuable resources, programs, and opportunities for a safe and productive summer.",,,1,False,cityofnewarknj,https://www.instagram.com/p/DXh3dTYiVUr/,https://scontent-mia3-2.cdninstagram.com/v/t51.82787-15/671852799_18580092277047531_4176778346311719071_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHFk968V_CRnzz1ds-LCTisy3Z0OCJnGlIM6n0zpPePI3Z9yM5Et6A3vFnSOaL0dF8&_nc_ohc=BrcjgCa13m0Q7kNvwHKRLU5&_nc_gid=9KIrX2wDWL5Cmp0VrYYYYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1eepjxfvt-vlBhZLHEeLrTP4eIPOK49FTpAOATFFBiIQ&oe=69F5ADAC&_nc_sid=10d13b,https://www.instagram.com/p/DXh3dTYiVUr/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3882628260005762347,True,False
Brick City Clean Up - West Ward,2026-04-11,9:00 AM,,Newark,Central,Join the Brick City Clean Up every Saturday to make a difference in our neighborhoods!,Volunteer,Dozens of residents volunteered their Saturday morning to help clean up the West Ward. Their hard work and community pride made a real difference in this neighborhood. This was part of our ongoing “Brick City Clean Up” series every Saturday from 9am - 1pm.,,,1,True,cityofnewarknj,https://www.instagram.com/p/DXAOI_nEQwX/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/669768643_18577229137047531_7266022481399796036_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHxbZmkUJG_C3uKMKEMv5BYanQapJd1SPkLeL8sATXLvnJ-ObVZLX-3b8TU7WFiYwp_f3FomCYOkoJvLmpmLF7Z&_nc_ohc=DJa0xD0MLLkQ7kNvwHCotNh&_nc_gid=P5ZLZ720yZBMUXX8wsyDcA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3PYUkaX_5Hss9e3OkGjYrJkNw0q1fNZPcalwfwriCxrg&oe=69F5CA16&_nc_sid=10d13b,https://www.instagram.com/p/DXAOI_nEQwX/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3873157870246759447,True,False
Brick City Clean Up - Central Ward,2026-04-18,9:00 AM,,Newark,Central,Lend a hand in the Central Ward next Saturday for the Brick City Clean Up!,Volunteer,This was part of our ongoing “Brick City Clean Up” series every Saturday from 9am - 1pm.,,,1,True,cityofnewarknj,https://www.instagram.com/p/DXAOI_nEQwX/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/669768643_18577229137047531_7266022481399796036_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gHxbZmkUJG_C3uKMKEMv5BYanQapJd1SPkLeL8sATXLvnJ-ObVZLX-3b8TU7WFiYwp_f3FomCYOkoJvLmpmLF7Z&_nc_ohc=DJa0xD0MLLkQ7kNvwHCotNh&_nc_gid=P5ZLZ720yZBMUXX8wsyDcA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3PYUkaX_5Hss9e3OkGjYrJkNw0q1fNZPcalwfwriCxrg&oe=69F5CA16&_nc_sid=10d13b,https://www.instagram.com/p/DXAOI_nEQwX/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3873157870246759447,True,False
4th Annual Hoops for Butterflies,2026-04-30,5:00 PM,JFK Recreation Center,Newark,North,Join the 4th Annual Hoops for Butterflies Lupus Awareness Basketball Tournament for an evening of community and support!,Tournament,"An evening of basketball, community, and awareness supporting the fight against lupus and honoring those impacted.",,,1,False,cityofnewarknj,https://www.instagram.com/p/DXe1hhYidI2/,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/671192819_18579793870047531_4833606002798109116_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gF0zB_QEvXROXL8K81wBw_xtAPYShshu3BOjQ_kxMcUGQhmtKxsfLSHdIuOoqrf3Qo&_nc_ohc=U67f_Babz-IQ7kNvwHOTM8q&_nc_gid=_9ZcP27yyFH76qRVvu12dw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1K21fx4IbjL2YyxaKY0zJx3wj8kxYFfiOU0ex8RT2Y5g&oe=69F5CD5E&_nc_sid=10d13b,https://www.instagram.com/p/DXe1hhYidI2/,https://www.instagram.com/cityofnewarknj/,"City of Newark, NJ - City Hall",3881775328892932662,True,False
The Laff House Returns,2026-06-26,,World Stage Live,,,"Get ready for The Laff House, starring Comedian Malcolm Hill!",comedy,"The Laff House returns starring Comedian, Malcolm Hill a.k.a. the Prince of Philly. Do not wait till the last minute to reserve your seat tickets only $20 go to thelaffhouse.com today before it sells out.","Comedian, Malcolm Hill",$20,0.9,False,comedianmalcolmhill,https://www.instagram.com/p/DXpVK3BxdTC/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/675459212_1312370350989607_4952452510343188783_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEBiiM5TePV0BRPOhFHAbNwJZCSu9dHx-auYSWCxqOb2GOkMXF6alvfN50sxk_SUzI&_nc_ohc=tZO1UcqnFdkQ7kNvwHkZHvc&_nc_gid=pCE3B-34rgXNI-QqwWhy2Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3NqAPnAJ1-tO4EcXxA_YpOj1-H-EnrL7mXx45Ux_KPCA&oe=69F5BE6D&_nc_sid=10d13b,https://www.instagram.com/p/DXpVK3BxdTC/,https://www.instagram.com/comedianmalcolmhill/,Malcolm Hill,3884729258840806594,True,False
Camilo's Birthday Party,2026-04-26,2:00 PM,Doughboy Johnny's,,,Celebrate Camilo's birthday with DJ Money Moo this Sunday!,birthday,Catch DJMoneyMoo at DoughBoy Johnny's for Camilo's Birthday! Family Day Party starts at 2 PM.,DJ Money Moo,,1.0,False,djmoneymoo,https://www.instagram.com/p/DXkZnoNjxo5/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/674438290_18024432203817832_3309107726101058661_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gHF-c4ABeXVZkLya9SHKSwKPqwNPF0fsFHm4m-WuZ8oGQFGfhMus3TPmb-fWqzM2hQ&_nc_ohc=7BvaDgKIFPMQ7kNvwE-Xn0K&_nc_gid=9L6mrnePUM3q2QVHuSgAXw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2yZfOa_3ffn6m_CEE7VLZHpv6kPUkj66z_rdTtf_p0oQ&oe=69F5D46B&_nc_sid=10d13b,https://www.instagram.com/p/DXkZnoNjxo5/,https://www.instagram.com/djmoneymoo/,DJ MONEY MOO | 14 Year Old International DJ Ent. LLC,3883341453099735609,True,False
Interactive Crafty Event,2026-05-11,,Casa De Flora Bar,,,Get crafty this Mother's Day!,class,This is your sign to do something interactive & crafty this year. Bria Renee is hosting an event with Casa De Flora Bar.,,,0.8,False,briaaa.renee,https://www.instagram.com/p/DXfB9DBkySi/,https://scontent-lga3-3.cdninstagram.com/v/t51.71878-15/674458440_1701034707581108_13245814896228200_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gG1kUDXdjXklNmU39eBo-FZUxw2BaYlUA4wDXSra4mi26r8l5GmDzwSxE464DU7-Pw&_nc_ohc=ucC8f419m54Q7kNvwGpcjvz&_nc_gid=uORJ2fJU0QCl5jGCQ4yvFQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2p1-ZDinAGKN9ckHc3RGNoClWyBgaLkOCBAxLky-a47Q&oe=69F5DBEB&_nc_sid=10d13b,https://www.instagram.com/p/DXfB9DBkySi/,https://www.instagram.com/briaaa.renee/,Bria Renee | Sewing & Fashion,3881829996998894754,True,False
Pat Roddy Band,2026-05-01,8:00 PM,The Columns,,Central,Get ready for live music at The Columns with the Pat Roddy Band!,Music,Countdown to Opening!!! Friday May 1–Pat Roddy Band 8pm. Grab dinner and drinks before the show! Reservations recommended. Limited availability. Call 732-633-1555,Pat Roddy Band,,0.9,False,columnsnj,https://www.instagram.com/p/DXpESAZNKTk/,https://instagram.ffcm1-1.fna.fbcdn.net/v/t51.71878-15/682006217_1700750641113077_3636123709074980890_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.ffcm1-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gHVXu3QflXfNAFHdNro9urpSh1dWAalpOLWUDDSNSK4W0fBrjDVTh4DdKPbO6Pxrok&_nc_ohc=BRNCmxM2QMgQ7kNvwEV9ZhZ&_nc_gid=W7TrAewIOFNNF1nGaBnuGw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0jl5kcCkxjcCVaTc3fCmXGqYaK7POQzO1pO86aKRzK_Q&oe=69F5D711&_nc_sid=10d13b,https://www.instagram.com/p/DXpESAZNKTk/,https://www.instagram.com/columnsnj/,The Columns,3884654983143269604,True,False
Caribbean Saturdays,2026-04-26,10:00 PM,Tequila N Taco's,Piscataway,Central,Get ready for a night of Caribbean vibes every Saturday!,Music,"DJ Villain & DJ Omar Advantage spinning tunes from 10 PM to 2 AM. No cover charge. Kitchen open until 11 PM. Featuring $5 Red Stripes, $7 Wray & Nephew, $10 Cocktails, and $10 Jamaican Rum Buckets.",DJ Villain & DJ Omar Advantage,No Cover Charge,1,True,djvillain_supa_villansound,https://www.instagram.com/p/DXiI-otjW1g/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/674508321_18590494954045643_2912678847758661233_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGqdnquUwQnoHBKKtVy1MvrAslvoY2_AZ77dh0307aRjw82iFCTKS4HTEhWmsEkUJho2BQYygD2jDeX3TvxC6Rq&_nc_ohc=Tuisr8dYsmYQ7kNvwFkJbyy&_nc_gid=G8Qasm7ObskfZG7kpS5SZw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0TlZjmwlzSxTUog2HcTl4GrEDZqMLCMn9kQHHkxZ3gBw&oe=69F5B531&_nc_sid=10d13b,https://www.instagram.com/p/DXiI-otjW1g/,https://www.instagram.com/djvillain_supa_villansound/,Supa Villansound,3882705317440351584,True,False
Mother's Day Brunch,2026-05-10,1:00 PM,dolce,ELIZABETH,Central,Treat Mom to a delicious 3-course Mother's Day brunch with bottomless mimosas at Dolce!,Brunch,$35 Three Course Prefix Menu. Add 90 minutes of bottomless mimosas for only $14.95. 2 Rooms Plus Patio | Live DJs,Live DJs,$35,0.9,False,dolcelounge,https://www.instagram.com/p/DXm3rYGguyn/,https://instagram.ffcm1-1.fna.fbcdn.net/v/t51.82787-15/682352058_18577781872062891_5482458919352551850_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.ffcm1-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gGVV-MM2vON57U1HRzFqXEM3Cnw9tMk3ZhQKczcFLAPmIdd0aX-KcqxhJ2Bt7F5in8&_nc_ohc=1aXxDmPRi6gQ7kNvwGjl9fQ&_nc_gid=z2g3SP9vQIWatQ0DRaXPkA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2s7ogC3ZkF_OlgCdJycDqRLG-QmFsFsrhcpFQ8Vn7NlQ&oe=69F5E131&_nc_sid=10d13b,https://www.instagram.com/p/DXm3rYGguyn/,https://www.instagram.com/dolcelounge/,Dolce Lounge & Restaurant,3884036602028289191,True,False
