INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
IDONTDOCLUBS,CARDI B: LITTLE MISS DRAMA TOUR,2026-04-04,8:00 PM,CFG BANK ARENA,BALTIMORE,,DON'T MISS CARDI B'S LITTLE MISS DRAMA TOUR!,https://www.instagram.com/p/DWbV6p6jbe6/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/657447512_18580560910048339_7347939897085077871_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gH3E__3PsaShl8zT_FJeHcYPXLPbnXyXBnaqszkeHJLumur7YsczE3jXmpYeXGAuPI&_nc_ohc=V9yqmuiZ5UgQ7kNvwGPmgcN&_nc_gid=XEFr5ciNBnLRtpKkhnM3hw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1_gN2SltodDOu7GCgnTRUwEAe_4L_RwTewEa4I20FrCw&oe=69D47B02&_nc_sid=10d13b,https://www.instagram.com/p/DWbV6p6jbe6/,https://www.instagram.com/idontdoclubs/,CONCERT,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,CARDI B'S LITTLE MISS DRAMA TOUR STOP IN BALTIMORE.,CARDI B,,0.9,3862777495112497082,True,False,False,2026-04-02 20:20:50
EARNYOURLEISURE,MARKET MONDAYS,2026-04-06,,,,,CATCH THE LATEST EPISODE OF MARKET MONDAYS FOR INSIGHTS INTO EXTREME MARKET CONDITIONS!,https://www.instagram.com/p/DWo-GoWjmqe/,https://instagram.fmkc1-1.fna.fbcdn.net/v/t51.82787-15/658075778_18203404057350107_6922813542682024451_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fmkc1-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2gF5oRumlT-CppRMlPa26peq7MNZT8U_I-zw6iSS4mjHzvlI0rampsgLoRQDLMwgjXs&_nc_ohc=OqwRN1kqFKMQ7kNvwHNoZo1&_nc_gid=dZXnvjry2s-bmHh5C7m8dg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1qeeDF9cK0GBBRL7i2SjQ21toYSUxYVQ8WNozT28g_wQ&oe=69D488A9&_nc_sid=10d13b,https://www.instagram.com/p/DWo-GoWjmqe/,https://www.instagram.com/earnyourleisure/,PODCAST,EARN YOUR LEISURE,YOU CAN WATCH THE LATEST EPISODE OF MARKET MONDAYS ON @EARNYOURLEISURE YOUTUBE & ALL PODCAST OUTLETS,,,0.9,3866613414626224798,True,False,True,2026-04-02 20:20:50
KEISHAAPPROVED,HAPPY HOUR AT THE BAR,2026-03-31,4:00 PM,KITCHEN & KOCKTAILS,PHILADELPHIA,,ENJOY HAPPY HOUR FROM 4-7 PM AT KITCHEN & KOCKTAILS!,https://www.instagram.com/p/DWXaYBmjnuO/,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/658663888_18004073432860335_1818875785039000774_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEy9UjrbN0eUeE4AvcxM8rAB1qD5p3Gq3-KkJFqvk0aFmVGQFxFsUnQFrP4FiKNad0&_nc_ohc=pycZ_OULFEIQ7kNvwGJ30Uc&_nc_gid=avU5iuKqbrSpWUOUD0uYmg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3LtXODc_dC57gBuo8tlq4wjXhKncQ57xJLMCgDLko7Ow&oe=69D4A693&_nc_sid=10d13b,https://www.instagram.com/p/DWXaYBmjnuO/,https://www.instagram.com/keishaapproved/,FOOD & DRINK,KEISHA RENÈE | LIFESTYLE & TRAVEL CREATOR,HAPPY HOUR AT THE BAR,,,0.8,3861671205690833806,True,False,True,2026-04-02 20:20:50
KEISHAAPPROVED,LIVE MUSIC ON FRIDAY NIGHTS,2026-03-28,,KITCHEN & KOCKTAILS,PHILADELPHIA,,GROOVE TO LIVE MUSIC EVERY FRIDAY NIGHT AT KITCHEN & KOCKTAILS!,https://www.instagram.com/p/DWXaYBmjnuO/,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/658663888_18004073432860335_1818875785039000774_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gEy9UjrbN0eUeE4AvcxM8rAB1qD5p3Gq3-KkJFqvk0aFmVGQFxFsUnQFrP4FiKNad0&_nc_ohc=pycZ_OULFEIQ7kNvwGJ30Uc&_nc_gid=avU5iuKqbrSpWUOUD0uYmg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3LtXODc_dC57gBuo8tlq4wjXhKncQ57xJLMCgDLko7Ow&oe=69D4A693&_nc_sid=10d13b,https://www.instagram.com/p/DWXaYBmjnuO/,https://www.instagram.com/keishaapproved/,MUSIC,KEISHA RENÈE | LIFESTYLE & TRAVEL CREATOR,LIVE MUSIC ON FRIDAY NIGHTS,,,0.8,3861671205690833806,True,False,True,2026-04-02 20:20:50
EQUALSPACECO,WIN 2026,2026-03-31,,,NEWARK,NORTH,JOIN US FOR AN EVENING OF HONEST CONVERSATION AND COMMUNITY IN NEWARK!,https://www.instagram.com/p/DWjtnpEgBLl/,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/658791072_18574983811028539_8655763377139953511_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEK3NyrpaOO950hPIqS7NtkxpYT6P0A8JRQfsnBT9Xm5JmH4UVld53r6I4tGE02Kew&_nc_ohc=bLeeSAeJELsQ7kNvwHSE7LF&_nc_gid=zxrFF1jzVjtv5PYyfi74eQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3c0vKrScPW2wtUKuPJ6OWOnD61wuJDaZxWKtz4pnoRng&oe=69D49126&_nc_sid=10d13b,https://www.instagram.com/p/DWjtnpEgBLl/,https://www.instagram.com/equalspaceco/,CONFERENCE,EQUALSPACE,"WIN 2026 WAS AN EVENING OF HONEST CONVERSATION, REAL COMMUNITY, AND WOMEN WHO ARE BUILDING SOMETHING THAT MATTERS. AND ALL OF IT FREE. IN NEWARK. WITH YOU.","['@danteesinferno', '@iamehifaith', '@venusrose', '@BriBlvck']",FREE,0.8,3865133541465527013,True,False,False,2026-04-02 20:20:50
JAZZ_HOUSE_KIDS,CHICA POWER LEADERSHIP SUMMIT,2026-03-30,11:30 AM,JAZZ HOUSE KIDS,,,"INSPIRING DAY OF LEADERSHIP, CONNECTION, AND GROWTH FOR YOUNG WOMEN!",https://www.instagram.com/p/DWhdhtvFF0c/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657760949_18545667793068429_6147926766655756195_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHdjaurCdwz-E4yeMHo9QpJ4eiJJu_hP0LhEsD-DReKwFCNc1LfVx5gYRqgGCInWdQ&_nc_ohc=yRL4CKF887cQ7kNvwHfukFF&_nc_gid=WAi6ltBJh9l8DI_FaKRHEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0hR_xkkrWZU3n6PolGIkfBl9ob_42-Iyx9Jp2ft30KBA&oe=69D48EC8&_nc_sid=10d13b,https://www.instagram.com/p/DWhdhtvFF0c/,https://www.instagram.com/jazz_house_kids/,SUMMIT,JAZZ HOUSE KIDS,"THE CHICA POWER LEADERSHIP SUMMIT BROUGHT STUDENTS TOGETHER FOR AN INSPIRING DAY FOCUSED ON LEADERSHIP, CONNECTION, AND PERSONAL GROWTH. THROUGHOUT THE DAY, STUDENTS CONNECTED WITH MENTORS, SHARED EXPERIENCES, AND EXPLORED WHAT IT MEANS TO LEAD WITH CONFIDENCE AND INTENTION. THE SUMMIT WAS CREATED TO SUPPORT YOUNG WOMEN BOTH ON AND OFF THE BANDSTAND WHILE STRENGTHENING A POSITIVE AND SUPPORTIVE COMMUNITY THAT EMPOWERS THEM LONG AFTER THE DAY CONCLUDED. EACH ASPECT OF THE SUMMIT TOOK INSPIRATION FROM THE CHICA POWER MOTTO, RISE + IMPROVISE. FROM NETWORKING AND NEAR-PEER CONVERSATIONS TO AN ELECTRIFYING PERFORMANCE AND MASTERCLASS WITH LULADA CLUB, WE THANK YOU FOR DARING TO EXPLORE AND LEARN WITH US.",LULADA CLUB,,0.9,3864499815460396316,True,True,False,2026-04-02 20:20:50
JAZZ_HOUSE_KIDS,CHICA POWER LEADERSHIP SUMMIT: OPENING,2026-03-30,12:05 PM,JAZZ HOUSE KIDS,,,HEAR INSPIRING OPENING REMARKS AT THE CHICA POWER LEADERSHIP SUMMIT!,https://www.instagram.com/p/DWhdhtvFF0c/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657760949_18545667793068429_6147926766655756195_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHdjaurCdwz-E4yeMHo9QpJ4eiJJu_hP0LhEsD-DReKwFCNc1LfVx5gYRqgGCInWdQ&_nc_ohc=yRL4CKF887cQ7kNvwHfukFF&_nc_gid=WAi6ltBJh9l8DI_FaKRHEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0hR_xkkrWZU3n6PolGIkfBl9ob_42-Iyx9Jp2ft30KBA&oe=69D48EC8&_nc_sid=10d13b,https://www.instagram.com/p/DWhdhtvFF0c/,https://www.instagram.com/jazz_house_kids/,SUMMIT PROGRAM,JAZZ HOUSE KIDS,OPENING REMARKS FOR THE CHICA POWER LEADERSHIP SUMMIT.,,,0.8,3864499815460396316,True,True,False,2026-04-02 20:20:50
JAZZ_HOUSE_KIDS,CHICA POWER LEADERSHIP SUMMIT: NEAR,2026-03-30,12:35 PM,JAZZ HOUSE KIDS,,,GAIN INSIGHTS FROM THE NEAR PEER PANEL AT THE CHICA POWER LEADERSHIP SUMMIT!,https://www.instagram.com/p/DWhdhtvFF0c/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657760949_18545667793068429_6147926766655756195_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHdjaurCdwz-E4yeMHo9QpJ4eiJJu_hP0LhEsD-DReKwFCNc1LfVx5gYRqgGCInWdQ&_nc_ohc=yRL4CKF887cQ7kNvwHfukFF&_nc_gid=WAi6ltBJh9l8DI_FaKRHEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0hR_xkkrWZU3n6PolGIkfBl9ob_42-Iyx9Jp2ft30KBA&oe=69D48EC8&_nc_sid=10d13b,https://www.instagram.com/p/DWhdhtvFF0c/,https://www.instagram.com/jazz_house_kids/,SUMMIT PROGRAM,JAZZ HOUSE KIDS,NEAR PEER PANEL DISCUSSION AT THE CHICA POWER LEADERSHIP SUMMIT.,,,0.8,3864499815460396316,True,True,False,2026-04-02 20:20:50
JAZZ_HOUSE_KIDS,CHICA POWER LEADERSHIP SUMMIT:,2026-03-30,1:30 PM,JAZZ HOUSE KIDS,,,CONNECT AND GROW AT THE CHICA POWER LEADERSHIP SUMMIT NETWORKING SESSION!,https://www.instagram.com/p/DWhdhtvFF0c/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657760949_18545667793068429_6147926766655756195_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHdjaurCdwz-E4yeMHo9QpJ4eiJJu_hP0LhEsD-DReKwFCNc1LfVx5gYRqgGCInWdQ&_nc_ohc=yRL4CKF887cQ7kNvwHfukFF&_nc_gid=WAi6ltBJh9l8DI_FaKRHEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0hR_xkkrWZU3n6PolGIkfBl9ob_42-Iyx9Jp2ft30KBA&oe=69D48EC8&_nc_sid=10d13b,https://www.instagram.com/p/DWhdhtvFF0c/,https://www.instagram.com/jazz_house_kids/,SUMMIT PROGRAM,JAZZ HOUSE KIDS,BREAK AND NETWORKING SESSION AT THE CHICA POWER LEADERSHIP SUMMIT.,,,0.8,3864499815460396316,True,True,False,2026-04-02 20:20:50
JAZZ_HOUSE_KIDS,CHICA POWER LEADERSHIP SUMMIT: LULADA,2026-03-30,2:00 PM,JAZZ HOUSE KIDS,,,EXPERIENCE AN ELECTRIFYING PERFORMANCE BY LULADA CLUB AT THE SUMMIT!,https://www.instagram.com/p/DWhdhtvFF0c/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657760949_18545667793068429_6147926766655756195_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHdjaurCdwz-E4yeMHo9QpJ4eiJJu_hP0LhEsD-DReKwFCNc1LfVx5gYRqgGCInWdQ&_nc_ohc=yRL4CKF887cQ7kNvwHfukFF&_nc_gid=WAi6ltBJh9l8DI_FaKRHEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0hR_xkkrWZU3n6PolGIkfBl9ob_42-Iyx9Jp2ft30KBA&oe=69D48EC8&_nc_sid=10d13b,https://www.instagram.com/p/DWhdhtvFF0c/,https://www.instagram.com/jazz_house_kids/,SUMMIT PROGRAM,JAZZ HOUSE KIDS,PERFORMANCE BY LULADA CLUB AT THE CHICA POWER LEADERSHIP SUMMIT.,LULADA CLUB,,0.8,3864499815460396316,True,True,False,2026-04-02 20:20:50
JAZZ_HOUSE_KIDS,CHICA POWER LEADERSHIP SUMMIT: STUDENT,2026-03-30,2:45 PM,JAZZ HOUSE KIDS,,,SEE STUDENT PERFORMANCES AT THE CHICA POWER LEADERSHIP SUMMIT!,https://www.instagram.com/p/DWhdhtvFF0c/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657760949_18545667793068429_6147926766655756195_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHdjaurCdwz-E4yeMHo9QpJ4eiJJu_hP0LhEsD-DReKwFCNc1LfVx5gYRqgGCInWdQ&_nc_ohc=yRL4CKF887cQ7kNvwHfukFF&_nc_gid=WAi6ltBJh9l8DI_FaKRHEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0hR_xkkrWZU3n6PolGIkfBl9ob_42-Iyx9Jp2ft30KBA&oe=69D48EC8&_nc_sid=10d13b,https://www.instagram.com/p/DWhdhtvFF0c/,https://www.instagram.com/jazz_house_kids/,SUMMIT PROGRAM,JAZZ HOUSE KIDS,PERFORMANCE WITH STUDENTS AT THE CHICA POWER LEADERSHIP SUMMIT.,,,0.8,3864499815460396316,True,True,False,2026-04-02 20:20:50
JAZZ_HOUSE_KIDS,CHICA POWER LEADERSHIP SUMMIT: SURVEYS,2026-03-30,3:30 PM,JAZZ HOUSE KIDS,,,WRAP UP THE SUMMIT WITH SURVEYS AND THANK YOUS!,https://www.instagram.com/p/DWhdhtvFF0c/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657760949_18545667793068429_6147926766655756195_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHdjaurCdwz-E4yeMHo9QpJ4eiJJu_hP0LhEsD-DReKwFCNc1LfVx5gYRqgGCInWdQ&_nc_ohc=yRL4CKF887cQ7kNvwHfukFF&_nc_gid=WAi6ltBJh9l8DI_FaKRHEw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0hR_xkkrWZU3n6PolGIkfBl9ob_42-Iyx9Jp2ft30KBA&oe=69D48EC8&_nc_sid=10d13b,https://www.instagram.com/p/DWhdhtvFF0c/,https://www.instagram.com/jazz_house_kids/,SUMMIT PROGRAM,JAZZ HOUSE KIDS,SURVEYS AND THANK YOU SESSION AT THE CHICA POWER LEADERSHIP SUMMIT.,,,0.8,3864499815460396316,True,True,False,2026-04-02 20:20:50
IDONTDOCLUBS,NJ MATCHMAKING QUESTIONNAIRE DEADLINE,2026-03-30,8:00 AM,,NEW JERSEY,CENTRAL,DON'T MISS OUT ON YOUR CHANCE TO CONNECT! COMPLETE YOUR MATCHMAKING QUESTIONNAIRE BY 8:00 AM ON MARCH 30TH.,https://www.instagram.com/p/DWd0U6mlGFo/,https://scontent-det1-1.cdninstagram.com/v/t51.82787-15/658089770_18580797910048339_356957038884752581_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFRvqZ9jX9PYLwZMhdiHKJ6HZVGW5DIgVi0tiDjn6E_LcERgeG4gh643lIPO5dJBNQ&_nc_ohc=XXbaC35foIAQ7kNvwFnAXpS&_nc_gid=QsDiRJl9u17nNgjSS_lFcQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3-ITmuTC2LYwcyh0Bmi4eGmsNXUQwvTbas1XmWwqoD3w&oe=69D48FE2&_nc_sid=10d13b,https://www.instagram.com/p/DWd0U6mlGFo/,https://www.instagram.com/idontdoclubs/,MATCHMAKING,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,DEADLINE TO COMPLETE THE MATCHMAKING QUESTIONNAIRE FOR NEW JERSEY ATTENDEES.,,,1,3863474191086149992,True,False,False,2026-04-02 20:20:50
CAROLMORAN_JERSEYSHOREBANDS,LISTENING LAWN OPENING DAY,2026-04-25,,,TOMS RIVER,SOUTH,GET READY FOR THE FIRST LINEUP OF THE SEASON AT THE LISTENING LAWN!,https://www.instagram.com/p/DWlu3KjFX4t/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/658440223_17941193886176052_3049610332116690060_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGA69A5mpfoZXh_Y8GzduVG8cwtcLcia8ke90PwrSKo1u9Bn0nI7Eii1uaUppKqmbk&_nc_ohc=haGE1SxWRiQQ7kNvwH5BKTO&_nc_gid=SqAnbPvrgvqWNJf5n5nHKQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2hf9BkPDLp6jtcmHlc6fiTKNQq2YjanCjnjUoROhW0Ew&oe=69D4797A&_nc_sid=10d13b,https://www.instagram.com/p/DWlu3KjFX4t/,https://www.instagram.com/carolmoran_jerseyshorebands/,MUSIC,,"DON’T MISS THIS SEASON’S FIRST LINEUP! THE AWARD WINNING RENEE MASKIN WHO HAS TOURED WITH THE PRETENDERS WILL HEAD THE LINEUP WHICH INCLUDES TOM BARRETT, HAYWORTH, TINY CITIES, MATT TRICE, NIKKI IVORY, IZZY MIZ AND SCOTT IVORY. BRING A LAWN CHAIR, YOUR FRIENDS AND LISTEN TO GREAT LIVE MUSIC ALL AFTERNOON.","RENEE MASKIN, TOM BARRETT, HAYWORTH, TINY CITIES, MATT TRICE, NIKKI IVORY, IZZY MIZ, SCOTT IVORY",,0.9,3865701956204199469,False,False,False,2026-04-02 20:20:50
TLEEDADON,HOUSTON CREATORS MARKET,2026-03-26,,HOUSTON CREATORS MARKET,HOUSTON,,EXPERIENCE THE BEST OF HOUSTON'S CREATORS! SEE WHAT'S NEXT.,https://www.instagram.com/p/DWXGzbOkjAI/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/657383956_26522331500730415_813705957252383330_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gEWUcXXWZSIZp7HFFAJhXUZjfGVZQV0KcWq_7Rn2kBLvvulqIoTlR5HeqZTg7MRhOE&_nc_ohc=d7soF5m2auoQ7kNvwHoJhzO&_nc_gid=FjW1R5twDS9S6U8gNxJp3g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0d93R6wRDZ5ZUnXOpARtyhjets_y6R92DA_N55WfpTAA&oe=69D47F6F&_nc_sid=10d13b,https://www.instagram.com/p/DWXGzbOkjAI/,https://www.instagram.com/tleedadon/,MARKET,DE$IGNER,FAVORITE FITS FROM HOUSTON CREATORS MARKET,,,1.0,3861585127701360648,True,False,False,2026-04-02 20:20:50
GREATERNEWARKNJ,FAMILY FUN IN THE KITCHEN: CHICKPEA,2026-04-18,11:00 AM,GREATER NEWARK CONSERVANCY,NEWARK,NORTH,WHIP UP DELICIOUS AND HEALTHY CHICKPEA “UNTUNA” LETTUCE WRAPS WITH THE WHOLE FAMILY THIS APRIL!,https://www.instagram.com/p/DWmHWK_jEAQ/,https://scontent-mia5-1.cdninstagram.com/v/t51.82787-15/658418467_18576337981059590_3903680368610285631_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-mia5-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFPvu4NK2QRiJ_MrJnUlKTqMIjUwsPF4Do7TXHKMH8d-Q46Bfd4WapsOcWTSPmhkrI&_nc_ohc=n3P-ozo7UKwQ7kNvwG8AGLJ&_nc_gid=I8dZL8QYRpSI8_jI3ZMu9g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1HwMSSHFO_ZnSP6FeTrztawg4n-KZjpN7NO-OQtzq6Xw&oe=69D47DA7&_nc_sid=10d13b,https://www.instagram.com/p/DWmHWK_jEAQ/,https://www.instagram.com/greaternewarknj/,CLASS,GREATER NEWARK CONSERVANCY,JOIN US FOR A HANDS-ON COOKING SESSION WHERE FAMILIES WILL EXPLORE NEW INGREDIENTS AND BUILD KITCHEN CONFIDENCE WHILE PREPARING FLAVORFUL AND NUTRITIOUS CHICKPEA “UNTUNA” LETTUCE WRAPS.,,,0.9,3865809640101789712,True,False,False,2026-04-02 20:20:50
FRIENDZONEBANDNJ,FRIEND ZONE SUMMER OPENING,2026-04-16,6:30 PM,DONOVAN'S REEF,SEA BRIGHT,CENTRAL,KICK OFF THE SUMMER SEASON WITH FRIEND ZONE AT DONOVAN'S REEF!,https://www.instagram.com/p/DWg9NtoCEwU/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/658845463_18567166912052305_1689858146389013690_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gF_G3A_9U_C_OWqwRboOfC27fAcAnYSyGSXTkyXkEEE4isEDxiSIDBE5xfxxRk2MMA&_nc_ohc=at5Q4YapOBEQ7kNvwFxxy69&_nc_gid=wbtoimPXg1KC1tdXPSbuMA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1A-DK8fhjKX2RtvZX4fLhMglzSwKoM69O8OKLa4w5eJw&oe=69D492F8&_nc_sid=10d13b,https://www.instagram.com/p/DWg9NtoCEwU/,https://www.instagram.com/friendzonebandnj/,CONCERT,FRIEND ZONE,"OPENING UP THE SUMMER 2026 SEASON AT DONOVAN’S REEF. IT’S THEIR 50TH SEASON, SO YOU DON’T WANNA MISS THE FUN THIS SUMMER!",FRIEND ZONE,,1,3864357703464274964,True,False,False,2026-04-02 20:20:50
MEMORABLE_MOMENTS_NJ_,MOMS NIGHT OUT - PAMPERED IN PINK,2026-05-08,7:00 PM,VENUE 710 CREATIVE SPACE,EDGEWATER PARK,SOUTH,CELEBRATE MOTHERHOOD IN STYLE WITH A PAMPERED IN PINK MOMS NIGHT OUT!,https://www.instagram.com/p/DWl2aSCxG1l/,https://scontent-dfw5-3.cdninstagram.com/v/t51.71878-15/658339705_1696028215148987_956419774338855026_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHLvGkdG7bRzipKOezKR9clEqt2q5W_ZFTqa8cOOCthMu7ewogQTsB0Sth0V_bnneM&_nc_ohc=o8S0Bdcus7UQ7kNvwG-PbS7&_nc_gid=LMUb2obAQ_e2iPLvhGdDCA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3MqIzrS_9pu2-AV0wZZM91t5Ag1tx6kh-jtsUmSXHYmg&oe=69D4924C&_nc_sid=10d13b,https://www.instagram.com/p/DWl2aSCxG1l/,https://www.instagram.com/memorable_moments_nj_/,SOCIAL,MEMORABLE MOMENTS RENTAL,JOIN US FOR A NIGHT OF FUN CELEBRATING MOTHERHOOD. THEME: PINK OR WHITE.,,,0.9,3865735155759213925,True,False,False,2026-04-02 20:20:50
IDONTDOCLUBS,MUST LOVE BEARDS B'MORE,2026-04-04,4:00 PM,THE MANSION NIGHT CLUB,BALTIMORE,,DON'T MISS MUST LOVE BEARDS B'MORE THIS SATURDAY WITH DJ KIDD FRESH!,https://www.instagram.com/p/DWkCn69kimg/,https://scontent-mia3-2.cdninstagram.com/v/t51.82787-15/657236372_18581405932048339_7625418455012001886_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFPQ83o7-VowzN2Dre3QIkVe2M8qQCE1zyZpIsh5cpDlxbvnfTn7c-mY9_19BauAhs&_nc_ohc=p9opLXTXJdIQ7kNvwE4cvHC&_nc_gid=XXhFM16kqu-5VUJCQLgbQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1PGUnuMc_vl0HzD_suulicYzOuuQEnMjDNLxoetbnq8A&oe=69D48737&_nc_sid=10d13b,https://www.instagram.com/p/DWkCn69kimg/,https://www.instagram.com/idontdoclubs/,PARTY,I DON’T DO CLUBS - CONNECTING BLACK PROFESSIONALS + CREATIVES,"JOIN US FOR MUST LOVE BEARDS B'MORE THIS SATURDAY! DJ KIDD FRESH WILL BE SPINNING R&B + TRAP ALL NIGHT. MEN HAVE SHARED THEIR AGE RANGE, RELATIONSHIP STATUS, HEIGHT, AND PARENTAL STATUS TO HELP YOU DECIDE. ONLY 50 WOMEN'S TICKETS REMAIN. NO ADDITIONAL TICKETS WILL BE RELEASED AND NONE WILL BE SOLD AT THE DOOR.",@DJKIDDFRESH_,,0.9,3865225919653357984,True,False,False,2026-04-02 20:20:50
