event_name,date,day_of_week,time,venue_name,city,state,section_of_nj,price,event_type,instagram_handle,instagram_post_url,confidence,from_calendar,display_url,end_time,address,description,performer,age_restriction,ticket_link,extracted_from,post_id,post_url,display_url_note,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,calendar_type,combined_text
Señoritas 2-for-1 Special,2025-11-21,Friday,19:00,The Newark Standard,Newark,NJ,North,,party,thenewarkstandard,https://www.instagram.com/p/DRU-ie6EUpR/,high,False,https://instagram.fmem1-1.fna.fbcdn.net/v/t51.2885-15/587528332_17933106294108645_7705381226308842992_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmem1-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QE-ej3gf4HjRIT2yKZX_DUtEjo0CjGSnoPL7WZ1YG3MA9BYlhzvoJNjmHUtosJ0jpE&_nc_ohc=Cwe9YQnQu8MQ7kNvwGK6ByL&_nc_gid=WsezqKAxcCfBg7FEw_uybA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfgQLy7s9JSR0XnqdbE8bWAneMFdHLDJTj4HTPmE75FYTg&oe=692EA5E4&_nc_sid=10d13b,22:00,"68 Wilson Ave, Newark NJ","2-for-1 special for ladies featuring DJ Jhergo, cocktails and music.",DJ Jhergo,,,"['caption', 'ocr', 'alt_text']",3770913836548311633,https://www.instagram.com/p/DRU-ie6EUpR/,CDN URL - expires after few hours/days,https://www.instagram.com/thenewarkstandard/,The Newark Standard,True,101,2025-11-21T17:59:41+00:00,2025-11-28T15:43:42.452854,single,"FRIDAYS ARE FOR SEÑORITAS ✨
This Friday at The Newark Standard, come break the routine with our 2-for-1 special for ladies, from 7 PM to 10 PM, featuring the perfect vibe by DJ Jhergo.
🍸 Cocktails that hit just right
🎶 Music that sets the mood
👯‍♀️ A night made to celebrate with your girls

68 Wilson Ave, Newark NJ
📲 Reservations: 862.343.6515 FRIDAY 7PM - 10 PM
LIVE
DJ
HERGO
2 FOR 1
SENORITAS
RESERVATIONS: 862.343.6515
68 WILSON AV, NEWARK NJ"
TD James Moody Jazz Festival Party,2025-11-21,,,Brvsh Cul7ur3,Teaneck,NJ,North,free,party,brvshcul7ur3,https://www.instagram.com/p/DQ62ItFkcVc/,high,True,https://scontent-bos5-1.cdninstagram.com/v/t51.2885-15/580797271_18117216610543512_6832133890439545795_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHSYyYd3iP-MsXHkerDCuZgGtF0huMI2u7jfGmbT2SBe_po1NaDP5ksuYIlCoPnGnk&_nc_ohc=4wFfB9CuH3kQ7kNvwESPPsY&_nc_gid=l2c41IJ82idqNfqvetPLnQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afgn32gAcO8yC_DD4_nSBsEJrAi4S3NNF_1_8SSr77wsrA&oe=692EA663&_nc_sid=10d13b,,"482 Cedar Lane, Teaneck, NJ 07666",Keep the party going and gain free entry to Brvsh Cul7ur3 during the TD James Moody Jazz Festival. Bergen County's premier jazz + culture hub.,,,,"['caption', 'ocr', 'alt_text']",3763558531300705628,https://www.instagram.com/p/DQ62ItFkcVc/,CDN URL - expires after few hours/days,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,True,346,2025-11-11T14:26:00+00:00,2025-11-28T15:39:08.801699,single,"Headed to @NJPAC for the TD James Moody Jazz Festival? 🎶Gain complimentary entry at @brvshcul7ur3 Bergen County’s premier jazz + culture hub. 📅 Nov 8–23
🍸 Live jazz | Cocktails | Vibes
Scan the QR in flyer or email info@brvshcul7ur3.com to RSVP for your free show.
BRVSH CUL7UR3 (pronounced Brush Culture) Bergen County’s home for unforgettable music, food, and culture.  #BRVSHCUL7UR3 #brushculture #soundflavorculture #bergenjazz #nextgenerationjazz #jazzandcocktails #livejazznj #jazzclubvibes #el CAFE & LOUNGE
BRVSH®
CUL7UR3
njpac
GOING TO THE TD JAMES
MOODY JAZZ FESTIVAL?
KEEP THE PARTY GOING AND GAIN
Hughes & Mather
FREE ENTRY
CAFE & LOUNGE
BRVSH
CUL7UR3
NOV 8 - NOV 23
BERGEN COUNTY'S PREMIER JAZZ + CULTURE HUB
@BRVSHCUL7UR3
SCAN THE QR CODE TO RESERVE YOUR FREE SPOT
OR EMAIL INFO@BRVSHCUL7UR3.COM
482 CEDAR LANE | TEANECK | NJ | 07666"
Sing & Sip,2025-11-21,Friday,,Best Kept Secret,,NJ,,,party,bks.social,https://www.instagram.com/p/DQ8FKkPjJc6/,high,True,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/575617166_17896695144343281_1666013591407213768_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFX4aNlM4QuyG6wi1d3_LFnjWEcFS2wBiMcw4_jexOh4VF2pjHiW_hikOPCfibtfwM&_nc_ohc=A_UEZ3-gPkAQ7kNvwF-k--t&_nc_gid=mF4GPIv9mTtDU1Yc8pHBnw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfhaQ9My-uf0NoMaT-MWKpmdtMSH_b_5cqBMsMcexPsGiw&oe=692E8705&_nc_sid=10d13b,,,,DORO/2X5ACLES & SHORTSTAY,,,['ocr'],3763906104917792570,https://www.instagram.com/p/DQ8FKkPjJc6/,CDN URL - expires after few hours/days,https://www.instagram.com/bks.social/,Best Kept Secret,True,267,2025-11-12T01:56:34+00:00,2025-11-28T15:57:11.385337,monthly,"Peace Family! 

It’s time to set the tone… Our lineup is crazy and we still got more cooking up. Every night is curated to hit different because at BKS it’s never just another night out. Promise you that! 
⁣
Let’s make November one to remember. New memories, low lights, and above all, no judgment.⁣
⁣
Pull up, but be discreet. After all, it’s supposed to be a secret 🤫 BKS
BEST KEPT SECRET
November
14 SWIPE RIGHT IRL
FRI
21
FRI
22
SAT
2
SING & SIP
NIGHTCAP
28
FRI
CLASSIC &
FRIENDS
29 DENIM IN RHYTHM
SAT
THE MIX &
CHROMASOUNDS
DORO/2X5ACLES &
SHORTSTAY
DJ HOLLYWOOD &
TAILORED
DJ CLASSIC &
CARTEL NATION
DKDNM&
TRIBEMARK
See You
Soon!"
Party with @rmthedj,2025-11-21,Friday,23:00,THE POOL AFTER DARK,,NJ,,,party,poolafterdark,https://www.instagram.com/p/DRU3vrfAYmu/,high,False,,,,We're partying all night,@rmthedj,,,['caption'],,https://www.instagram.com/p/DRU3vrfAYmu/,CDN URL - expires after few hours/days,https://www.instagram.com/poolafterdark/,THE POOL AFTER DARK,False,0,2025-11-21T17:00:19+00:00,2025-11-28T14:32:28.320372,single,TGIF 🥂 We're partying all night with @rmthedj 🎉 Doors at 11PM! 
Friendsgiving,2025-11-21,Friday,,Dream Upscale Lounge,Linden,NJ,Central,,party,dreamupscalelounge,https://www.instagram.com/p/DRLQoYKAKzt/,high,False,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/583132068_18078463868146247_2598799444505060747_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGBuFVWVpS7kxBm1goukIGthTfba5C7-B0Sqzcqxt1xRCD0euuX56w1Xd_wEWtmZEk&_nc_ohc=1HZMiCns67cQ7kNvwErmN3e&_nc_gid=bnwUA2dkYwlbAG-8V-QtMQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfiWFTTXF2mU9dHJRicd3GjB_yINUMKA6fUF0BEtRg_hLg&oe=692E781A&_nc_sid=10d13b,,"1410 E Elizabeth Ave Linden, NJ","Music by DJ Artworkz, food and drink specials all night",DJ Artworkz,,,"['ocr', 'alt_text']",3768178656686419181,https://www.instagram.com/p/DRLQoYKAKzt/,CDN URL - expires after few hours/days,https://www.instagram.com/dreamupscalelounge/,Dream Upscale Lounge,True,205,2025-11-17T23:25:22+00:00,2025-11-28T16:01:43.452491,,"It’s giving… Friendsgiving vibes! 🧡✨
Gather your friends, grab a drink, and let’s toast to good times! 🥂
Happy Hour 6–8PM • Food & drink specials all night 🍹✨ DREAM
UPSCALE LOUNGE
FRIENDS
ung
Frida
NOVEMBER 21
MUSIC BY DJ ARTWORKZ
HAPPY HOUR 6-8 PM
FOOD & DRINK SPECIALS ALL NIGHT!
1410 E ELIZABETH AVE LINDEN, NJ
ADDITIONAL PARKING 1429 E ELIZABETH AVE LINDEN, NJ"
Grand Opening Day,2025-11-21,,,Paris Baguette,Moorestown,NJ,South,,Grand Opening,southjerseyfoodscene,https://www.instagram.com/p/DRUs0q1kcf2/,high,False,,,105 Mall Link Road,"French-inspired pastries, fresh breads, stunning cakes, and expertly brewed coffee drinks.",,,,['caption'],,https://www.instagram.com/p/DRUs0q1kcf2/,CDN URL - expires after few hours/days,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,False,0,2025-11-21T15:24:56+00:00,2025-11-28T14:52:20.518772,single,"Grand Opening Day is here! @parisbaguette_usa in Moorestown is now open, the FIRST in South Jersey. Behind the Moorestown Mall (105 Mall Link Road) near CAVA. Come get French-inspired pastries, fresh breads, stunning cakes, and expertly brewed coffee drinks. 🥳🥐✨ "
Extended Dinner Service,2025-11-21,Friday,,Porta Jersey City,Jersey City,NJ,North,,dinner,portajerseycity,https://www.instagram.com/p/DRVEZ0NEZB2/,high,False,,23:00,,Italian Stallion pizza and all your faves are available until 11pm today.,,,,['caption'],,https://www.instagram.com/p/DRVEZ0NEZB2/,CDN URL - expires after few hours/days,https://www.instagram.com/portajerseycity/,Porta Jersey City,False,0,2025-11-21T18:50:00+00:00,2025-11-28T14:41:03.371083,,This Italian Stallion pizza and all your faves are available until 11pm today and tomorrow for extended dinner service! 
HAPPY HOUR,2025-11-21,Friday,23:00,humblexdoughboy,,NJ,,,other,vibewithceejay,https://www.instagram.com/p/DRF1I_FEVXJ/,high,False,,00:00,,Happy Hour,,,,['caption'],,https://www.instagram.com/p/DRF1I_FEVXJ/,CDN URL - expires after few hours/days,https://www.instagram.com/vibewithceejay/,CeeJay The Legend,False,0,2025-11-15T20:55:47+00:00,2025-11-28T14:40:58.767741,,"IN DA HOUSE🏠 🏠🎶🎶💥💥

CALLING ALL HOUSE MUSIC LOVERS🏠🎶 

WE BACK “IN DA HOUSE” FRIDAY NOV. 21ST! 😎

FROM 7PM-12 AM🙌🏽 HAPPY HOUR FROM 11-12🍸

AFTER WORK VIBEZ👌🏽👏🏽🎵

HOUSE MUSIC ALL NIGHT LONG🔥🔥

COME DANCE & VIBE THE NIGHT AWAY🙌🏽

HOSTED BY @vibewithceejay 😎💥

LOCATED @humblexdoughboy 🍕🍕 

SOUNDS BY @c.o_theoriginal 🎧💥

FOOD🍔🍕 DRINKS🍸🍻 VIBES!💥💥

BRING YA DANCING SHOES👞👠😂👌🏽

SEE YOU THERE!😌👏🏽💥❤️‍🔥💯

#indahouse #in #da #house #housemusic #dancing #housemusicallnightlong #housemusiclovers #vibewithcee "
IN DA HOUSE,2025-11-21,Friday,19:00,humblexdoughboy,,NJ,,,party,vibewithceejay,https://www.instagram.com/p/DRF1I_FEVXJ/,high,False,,00:00,,"House music all night long. Food, drinks, and vibes.",c.o_theoriginal,,,['caption'],,https://www.instagram.com/p/DRF1I_FEVXJ/,CDN URL - expires after few hours/days,https://www.instagram.com/vibewithceejay/,CeeJay The Legend,False,0,2025-11-15T20:55:47+00:00,2025-11-28T14:40:58.767714,,"IN DA HOUSE🏠 🏠🎶🎶💥💥

CALLING ALL HOUSE MUSIC LOVERS🏠🎶 

WE BACK “IN DA HOUSE” FRIDAY NOV. 21ST! 😎

FROM 7PM-12 AM🙌🏽 HAPPY HOUR FROM 11-12🍸

AFTER WORK VIBEZ👌🏽👏🏽🎵

HOUSE MUSIC ALL NIGHT LONG🔥🔥

COME DANCE & VIBE THE NIGHT AWAY🙌🏽

HOSTED BY @vibewithceejay 😎💥

LOCATED @humblexdoughboy 🍕🍕 

SOUNDS BY @c.o_theoriginal 🎧💥

FOOD🍔🍕 DRINKS🍸🍻 VIBES!💥💥

BRING YA DANCING SHOES👞👠😂👌🏽

SEE YOU THERE!😌👏🏽💥❤️‍🔥💯

#indahouse #in #da #house #housemusic #dancing #housemusicallnightlong #housemusiclovers #vibewithcee "
Leilani’s birthday fundraiser showcase,2025-11-21,Friday,,,Brooklyn,,,,showcase,sakura.series,https://www.instagram.com/p/DQcNZ8TkcHq/,high,False,,,,fundraiser showcase,Leilani,,,['caption'],,https://www.instagram.com/p/DQcNZ8TkcHq/,CDN URL - expires after few hours/days,https://www.instagram.com/sakura.series/,Sakura Series,False,0,2025-10-30T16:52:52+00:00,2025-11-28T14:24:54.296136,single,"SPOOKY SAKURA SLAM!!!!!!!!!!!!👻👻🖤🖤🖤🖤

What an incredible night of fright, storytelling and community!🌸🫰 Congratulations to our winner @_marcus_stokes ‼️‼️‼️. All of the poets absolutely KILLED it🩸And thank you for our hostess with the mostest @keynote__ . You kept the energy going all Tuesday night <3😛😛😛 And congratulations to the winner of our costume contest: the ethereal @levelsofsanity !!! Please dm us for your prize.🩷 shout to @hellphonebrooklyn We hope to see you at our next event: Leilani "
original electric jazz,2025-11-21,Friday,19:30,Montclair Brewery,Montclair,NJ,North,,concert,universelesstraveledmusic,https://www.instagram.com/p/DRHwO0sjbo0/,high,False,,21:30,,original electric jazz for your listening pleasure,U.L.T.R.A. S,,,['caption'],,https://www.instagram.com/p/DRHwO0sjbo0/,CDN URL - expires after few hours/days,https://www.instagram.com/universelesstraveledmusic/,U.L.T.R.A. S,False,0,2025-11-16T14:44:32+00:00,2025-11-28T14:27:11.390217,single,We are back at one of our favorite spots @montclairbrew on 11/21/25 from 7:30-9:30pm bringing you original electric jazz for your listening pleasure! #universelesstraveled #montclairnj #montclairjazz #njjazz #livemusic 
TD James Moody Jazz Festival (Complimentary Entry at BRVSH CUL7UR3),2025-11-21,,,BRVSH CUL7UR3,Bergen County,NJ,North,free,festival,brvshcul7ur3,https://www.instagram.com/p/DQ62ItFkcVc/,high,False,,,,"Gain complimentary entry at @brvshcul7ur3 Bergen County’s premier jazz + culture hub. Live jazz, Cocktails, Vibes. Scan the QR in flyer or email info@brvshcul7ur3.com to RSVP for your free show.",,,,['caption'],,https://www.instagram.com/p/DQ62ItFkcVc/,CDN URL - expires after few hours/days,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,False,0,2025-11-11T14:26:00+00:00,2025-11-28T14:32:32.257161,,"Headed to @NJPAC for the TD James Moody Jazz Festival? 🎶Gain complimentary entry at @brvshcul7ur3 Bergen County’s premier jazz + culture hub. 📅 Nov 8–23
🍸 Live jazz | Cocktails | Vibes
Scan the QR in flyer or email info@brvshcul7ur3.com to RSVP for your free show.
BRVSH CUL7UR3 (pronounced Brush Culture) Bergen County’s home for unforgettable music, food, and culture.  #BRVSHCUL7UR3 #brushculture #soundflavorculture #bergenjazz #nextgenerationjazz #jazzandcocktails #livejazznj #jazzclubvibes #el "
Grand Opening Day,2025-11-21,,,Paris Baguette,Moorestown,NJ,South,,Grand Opening,southjerseyfoodscene,https://www.instagram.com/p/DRUs0q1kcf2/,high,False,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/586797945_18326304136211414_6237860650408790117_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QENFuEK7w1EYWZXTLKame6ZyTrauBiaGfTSSAk0msKyzb2clKjLBAoQ6rJr6a9VFlo&_nc_ohc=th21o1JWpYMQ7kNvwHNN2LE&_nc_gid=IGdzAuhIPjDKSPiUud6xeg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjlaDjlQ4L23cyg2Tta-Cil51mLrQzWQcSvInAuJdjxAQ&oe=692E8552&_nc_sid=10d13b,,105 Mall Link Road,"French-inspired pastries, fresh breads, stunning cakes, and expertly brewed coffee drinks.",,,,"['caption', 'ocr']",3770835921471129590,https://www.instagram.com/p/DRUs0q1kcf2/,CDN URL - expires after few hours/days,https://www.instagram.com/southjerseyfoodscene/,South Jersey Food Scene,True,45,2025-11-21T15:24:56+00:00,2025-11-28T16:00:27.782066,single,"Grand Opening Day is here! @parisbaguette_usa in Moorestown is now open, the FIRST in South Jersey. Behind the Moorestown Mall (105 Mall Link Road) near CAVA. Come get French-inspired pastries, fresh breads, stunning cakes, and expertly brewed coffee drinks. 🥳🥐✨ PARIS BAGUETTE
PARIS BAGUETTE
Now Open
B
105A"
Happy Hour,2025-11-21,Friday,18:00,Dream Upscale Lounge,Linden,NJ,Central,,happy hour,dreamupscalelounge,https://www.instagram.com/p/DRLQoYKAKzt/,high,False,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/583132068_18078463868146247_2598799444505060747_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGBuFVWVpS7kxBm1goukIGthTfba5C7-B0Sqzcqxt1xRCD0euuX56w1Xd_wEWtmZEk&_nc_ohc=1HZMiCns67cQ7kNvwErmN3e&_nc_gid=bnwUA2dkYwlbAG-8V-QtMQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfiWFTTXF2mU9dHJRicd3GjB_yINUMKA6fUF0BEtRg_hLg&oe=692E781A&_nc_sid=10d13b,20:00,"1410 E Elizabeth Ave Linden, NJ",Food & drink specials all night,,,,"['caption', 'ocr', 'alt_text']",3768178656686419181,https://www.instagram.com/p/DRLQoYKAKzt/,CDN URL - expires after few hours/days,https://www.instagram.com/dreamupscalelounge/,Dream Upscale Lounge,True,205,2025-11-17T23:25:22+00:00,2025-11-28T16:01:43.452504,,"It’s giving… Friendsgiving vibes! 🧡✨
Gather your friends, grab a drink, and let’s toast to good times! 🥂
Happy Hour 6–8PM • Food & drink specials all night 🍹✨ DREAM
UPSCALE LOUNGE
FRIENDS
ung
Frida
NOVEMBER 21
MUSIC BY DJ ARTWORKZ
HAPPY HOUR 6-8 PM
FOOD & DRINK SPECIALS ALL NIGHT!
1410 E ELIZABETH AVE LINDEN, NJ
ADDITIONAL PARKING 1429 E ELIZABETH AVE LINDEN, NJ"
Extended Dinner Service,2025-11-21,,,Porta Jersey City,Jersey City,NJ,North,,dinner,portajerseycity,https://www.instagram.com/p/DRVEZ0NEZB2/,high,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/587652644_18338383849227358_6194111280940937160_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEyF8ur4j88deWPXVhCLz44Tuv4Ymr9Ogom32KhMEMxKzN1r35DaSG7pH5RVlwwzX4&_nc_ohc=2a226VV4ab4Q7kNvwESKA0e&_nc_gid=NmHZMw4L4wAEyYBZA-nX5w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfiTNaAIgGlRu5asSwZ6eP2g5MDojkZn7aVj3Vux3bIV7w&oe=692E9F2B&_nc_sid=10d13b,23:00,,Italian Stallion pizza and all your faves are available.,,,,['caption'],3770939629219450998,https://www.instagram.com/p/DRVEZ0NEZB2/,CDN URL - expires after few hours/days,https://www.instagram.com/portajerseycity/,Porta Jersey City,False,0,2025-11-21T18:50:00+00:00,2025-11-28T15:48:10.859778,single,This Italian Stallion pizza and all your faves are available until 11pm today and tomorrow for extended dinner service! 
Girls Are Players Too!,2025-11-21,Friday,20:00,Dolce Lounge,Elizabeth,NJ,Central,Ladies FREE until 10PM,party,dj_virgoo,https://www.instagram.com/p/DRGPRjPj6aB/,high,False,,,,All-female DJ lineup shutting it DOWN.,,,,['caption'],,https://www.instagram.com/p/DRGPRjPj6aB/,CDN URL - expires after few hours/days,https://www.instagram.com/dj_virgoo/,DJ Virgo,False,0,2025-11-16T00:37:18+00:00,2025-11-28T14:48:09.136231,single,"🔥 Girls Are Players Too! 🔥
Friday, November 21 — doors open at 8PM!
All-female DJ lineup shutting it DOWN at @dolcelounge , Elizabeth NJ.
Ladies FREE until 10PM 💕
Birthday packages available — celebrate the right way! 🎉

#femaledjs ,#femaledjstakeover ,#elizabethnj, "
Drinks-giving : RnB Edition,2025-11-21,Friday,21:00,VERA Cherry Hill,Cherry Hill,NJ,South,,party,_upscalemotion,https://www.instagram.com/p/DRLG3l1ETCV/,high,False,https://instagram.fagc1-1.fna.fbcdn.net/v/t51.2885-15/583213140_18064506677435602_1045701067730434911_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fagc1-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFQHCUqPLyN7siwyLOkrReKkaukRzVTJXRg5pbbVOgrIBHUUfkkgzKudRu5kqefx8Y&_nc_ohc=Zgyb-MoGH2IQ7kNvwGMqlHs&_nc_gid=8zi2B40vN5GkzTsnsFOO_g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfjvTctOJH50D-aMCYlrnt1wwB3hxxbJVRcHTtaigv5guQ&oe=692EA18A&_nc_sid=10d13b,02:00,,RnB Night Returns. Featuring RnB music. Drinks-giving is back.,"@djcaution856, @djelzee, @iamdjbake",,See Bio,['caption'],3768135721694605461,https://www.instagram.com/p/DRLG3l1ETCV/,CDN URL - expires after few hours/days,https://www.instagram.com/_upscalemotion/,Upscale Motion 😵‍💫,True,9,2025-11-17T22:00:00+00:00,2025-11-28T15:36:57.748052,,"THIS Friday !! Don’t be crying over that man 🤣 RnB Night Returns at @veracherryhill.. Let’s Just Say We’re Thankful for the vibes… So that means.. Drinks-giving is back as well !! Featuring RnB music 🎶 You know we got the best setting the vibes !! @djcaution856 @djelzee @iamdjbake 🪩
.
.
Drinks-giving : RnB Edition
• 9pm - 2am 
•November 21st 
• Ticket Link in Bio ! 
.
. 
3 rules for the night… 
  1. Don’t let that Liquor and RnB music make you call that man / woman ! 
  2.Free Shots & drinks wil FASHIONNO"
,2025-11-21,Friday,21:00,𝕊𝕙𝕒𝕟𝕘𝕙𝕒𝕚 𝕁𝕒𝕫𝕫 Restaurant & Bar,,NJ,North,,concert,shanghaijazznj,https://www.instagram.com/p/DRPxTe8kcDl/,high,False,,,,Second set by the amazing Kate Curran band.,Kate Curran band,,,['caption'],,https://www.instagram.com/p/DRPxTe8kcDl/,CDN URL - expires after few hours/days,https://www.instagram.com/shanghaijazznj/,𝕊𝕙𝕒𝕟𝕘𝕙𝕒𝕚 𝕁𝕒𝕫𝕫 Restaurant & Bar,False,0,2025-11-19T17:27:50+00:00,2025-11-28T14:31:45.893501,,"Performing live this Friday, join us in welcoming the amazing Kate Curran band to the stage! A powerful soulful vocalist who seamlessly combines the American songbook with modern musicianship this is a show you don't wanna miss! Make your reservations now at 973 822 2899 or visit us on Resy.com. First set at 7pm second set at 9pm. Do remember tables fill up fast so it's a first come first served basis. We'll see you there ! "
Hurricane Relief Donations,2025-11-21,Friday,12:00,CZEN Englewood,,NJ,North,,donation drive,czenenglewood,https://www.instagram.com/p/DQ9aGExDdmg/,high,False,,22:00,,"Accepting donations all month long through the end of November. Canned goods, clean clothing, or monetary donations every little bit helps. Every donation gets a Rum Punch.",,,,['caption'],,https://www.instagram.com/p/DQ9aGExDdmg/,CDN URL - expires after few hours/days,https://www.instagram.com/czenenglewood/,CZEN Englewood,False,0,2025-11-12T14:18:42+00:00,2025-11-28T14:48:51.187405,monthly,"We’re doing it again- for Jamaica 💛
Join us Sunday, Nov 30th for our Hurricane Relief Brunch 🇯🇲 A day to come together and support families affected by Hurricane Melissa in the Caribbean.

💫 We’re accepting donations all month long through the end of November (Tues–Sun, 12PM–10PM).
Canned goods, clean clothing, or monetary donations every little bit helps 🙏🏾 And every donation gets a Rum Punch on us! 🍹 CZEN Englewood | 12–4PM

#CZENEnglewood #HurricaneRelief #BrunchForACause #JamaicaStrong #CZEN "
REDDOORFRIDAYS,2025-11-21,Friday,20:00,Black Oyster Cocktail Company,Newark,NJ,North,,party,djtragedy,https://www.instagram.com/p/DRUrA2Cjlyx/,high,False,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/584656642_18539656759059205_5086948496227564814_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH_fH5EqHdO6UAWLxlF-z-iwyJIOzE9gz2_uvMPV_io5Tic-CsPG1LRTHcdvpdqKzQ&_nc_ohc=Erdd_H_6OYsQ7kNvwF_FLEg&_nc_gid=5Q-kG7mHA4BRyghb3QFzOg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afhion5L9ixl6jGJuk8Q8QXPywqEGnNYM-GcwALOkqc7-g&oe=692E9573&_nc_sid=10d13b,02:00,"218 Market St, Newark, NJ",,"DJ Tragedy, Siriusxm",,,"['caption', 'ocr', 'alt_text']",3770827962040868017,https://www.instagram.com/p/DRUrA2Cjlyx/,CDN URL - expires after few hours/days,https://www.instagram.com/djtragedy/,Tragedy Getintuned,True,148,2025-11-21T15:09:04+00:00,2025-11-28T15:42:01.039787,,"TONIGHT #REDDOORFRIDAYS @blackoysterco w/ @siriusxmfly @djtragedy EVERY RIDIT
REDIATOR
HAPPY
HOUR
4PM-8PM
Black Oyster
COCKTAIL COMPANY
218 MARKET ST-NEWARK NJ
YS
SOUNDS BY
DJ
TRAG
EDY
Siriusxm
FZX SiriusXM
8PM-2AM"
,2025-11-21,Friday,19:00,𝕊𝕙𝕒𝕟𝕘𝕙𝕒𝕚 𝕁𝕒𝕫𝕫 Restaurant & Bar,,NJ,North,,concert,shanghaijazznj,https://www.instagram.com/p/DRPxTe8kcDl/,high,False,,,,"Performing live, welcoming the amazing Kate Curran band to the stage! A powerful soulful vocalist who seamlessly combines the American songbook with modern musicianship this is a show you don't wanna miss!",Kate Curran band,,,['caption'],,https://www.instagram.com/p/DRPxTe8kcDl/,CDN URL - expires after few hours/days,https://www.instagram.com/shanghaijazznj/,𝕊𝕙𝕒𝕟𝕘𝕙𝕒𝕚 𝕁𝕒𝕫𝕫 Restaurant & Bar,False,0,2025-11-19T17:27:50+00:00,2025-11-28T14:31:45.893483,,"Performing live this Friday, join us in welcoming the amazing Kate Curran band to the stage! A powerful soulful vocalist who seamlessly combines the American songbook with modern musicianship this is a show you don't wanna miss! Make your reservations now at 973 822 2899 or visit us on Resy.com. First set at 7pm second set at 9pm. Do remember tables fill up fast so it's a first come first served basis. We'll see you there ! "
