event_name,date,day_of_week,time,venue_name,city,state,section_of_nj,price,event_type,instagram_handle,instagram_post_url,confidence,from_calendar,display_url,end_time,address,description,performer,age_restriction,ticket_link,extracted_from,post_id,post_url,display_url_note,instagram_profile_url,account_name,had_ocr,ocr_chars,post_date,extraction_timestamp,calendar_type,combined_text
BIGGEST PARTY NIGHT OF THE YEAR,2025-11-26,Wednesday,,Knights Public House,,NJ,,,party,knightspubnj,https://www.instagram.com/p/DRiCNU8lfCz/,high,False,,,,,,,,['caption'],,https://www.instagram.com/p/DRiCNU8lfCz/,CDN URL - expires after few hours/days,https://www.instagram.com/knightspubnj/,Knights Public House,False,0,2025-11-26T19:41:52+00:00,2025-11-28T14:49:04.996958,,BIGGEST PARTY NIGHT OF THE YEAR TONIGHT! 
"Paint, Sip & Unwind",2025-11-26,Wednesday,,Ikoyi Restaurant and Lounge,Newark,NJ,North,,paint and sip,ikoyirestaurantnj,https://www.instagram.com/p/DRfCJ7JDnFr/,high,True,,,"11 Clinton St, Newark, NJ","Paint, sip & unwind. Enjoy Happy Hour deals until 6pm & sounds by @djkenz_",@djkenz_,,,['caption'],,https://www.instagram.com/p/DRfCJ7JDnFr/,CDN URL - expires after few hours/days,https://www.instagram.com/ikoyirestaurantnj/,Ikoyi Restaurant and Lounge,False,0,2025-11-25T15:45:20+00:00,2025-11-28T14:37:48.383451,weekly,"Every single Wednesday! Paint, sip & unwind. Tomorrow, Wednesday Nov 26th! Enjoy Happy Hour deals until 6pm & sounds by @djkenz_ 

📍 11 Clinton St, Newark, NJ

#ikoyirestaurantnj #thingstodonj #thingstodoinnyc #paintandsip "
Catch The Gab Cinque Band Thanksgiving Eve Show,2025-11-26,Wednesday,22:00,Bar Anticipation,Lake Como,NJ,Central,,concert,baranticipation,https://www.instagram.com/p/DRarFX-mAmi/,high,False,,,,Live music performance on the main stage.,The Gab Cinque Band,,,['caption'],,https://www.instagram.com/p/DRarFX-mAmi/,CDN URL - expires after few hours/days,https://www.instagram.com/baranticipation/,Bar Anticipation,False,0,2025-11-23T23:05:08+00:00,2025-11-28T14:36:36.614551,single,"Catch The Gab Cinque Band
LIVE On The Main Stage This
Wednesday For A Special
Thanksgiving Eve Show!

Show Kicks Off At 10pm!

#baranticipation #jerseyshore 
#livemusic #entertainment #lakecomo #belmar 
#TGE2025 #thanksgivingeve2025 "
Seasonal Golf Clinics,2025-11-26,Wednesday,19:00,Birdies & Lattes,,NJ,,65,clinic,birdieslattes,https://www.instagram.com/p/3760895166144977678/,high,False,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/575311181_17917632462198583_9064450842949145965_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFzHxroH7jplV0Dai5HkNvdPC9-VKGa-0FuhYSPpYsVU4cZCRRkJPdy0gAvWg0vHmA&_nc_ohc=marc0-tQ8aUQ7kNvwHNSfWD&_nc_gid=4M97bWqqRQ7qSF_8vbkfcg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfnaeKbqsO3qsuKugQdkNF_3wf2Km7UUaYA5dCeJB0tTBw&oe=6938CF18&_nc_sid=10d13b,20:30,,"Small group golf clinics led by USGTF Certified Instructor Reggie See. Learn to hit more consistent shots, control your distance, and build confidence every time to hit the ball. Improve technique and get feedback on your swing.",Reggie See,,,"['caption', 'ocr', 'alt_text']",3760895166144977678,https://www.instagram.com/p/DQxYjo_jhsO/,CDN URL - expires after few hours/days,https://www.instagram.com/birdieslattes/,Birdies & Lattes,True,253,2025-11-07T22:14:22+00:00,2025-12-05T18:03:37.087990,weekly,"Small group. Big impact. 

Our Seasonal Golf Clinics blend skill-building with serious social time. You’ll walk away with better technique, real feedback on your swing, and a crew to hit the course with. Led by USGTF pro Reggie See.

$65 Wednesday nights. 7pm-8:30pm. Spots limited! 🎯

Link the link in bio and pick whichever focuses matches your goals the best! 7:00-8:30 PM
November December
$65 Per Clinic
GOLF
GUNICS
Sharpen your game with
small group clinics led
by USGTF Certified
Instructor Reggie See.
Learn to hit more
consistent shots, control
your distance, and build
confidence everytime to
hit the ball."
Blackout Wednesday / Pre-Thanksgiving,2025-11-26,Wednesday,20:00,Moonshine Supper Club,Millburn,NJ,North,no cover,party,njsoup153,https://www.instagram.com/p/DRdBJ05ETnm/,high,False,,00:00,"55 Main St, Millburn NJ",The night before Thanksgiving,@_kimu,,moonshinesupperclub.com,['caption'],,https://www.instagram.com/p/DRdBJ05ETnm/,CDN URL - expires after few hours/days,https://www.instagram.com/njsoup153/,NJ SOUP,False,0,2025-11-24T20:56:27+00:00,2025-11-28T14:36:48.918832,single,"THE NIGHT BEFORE WE BREAK BREAD
#PRETHANKSGIVING

THIS WEDNESDAY 8PM-12AM
(NO COVER CHARGE)

BLACKOUT WEDNESDAY 
THE NIGHT BEFORE THANKSGIVING

RSVP TABLE SEATING 
MOONSHINESUPPERCLUB.COM 

VIBES BY
@_kimu

@moonshinesupperclub
55 MAIN ST 
MILLBURN NJ "
The Last Waltz,2025-11-26,Wednesday,18:00,Bar Anticipation,Lake Como,NJ,Central,,concert,baranticipation,https://www.instagram.com/p/DRhNYAdgXQj/,high,False,,,,Thanksgiving Eve Double Header,The Last Waltz,,,['caption'],,https://www.instagram.com/p/DRhNYAdgXQj/,CDN URL - expires after few hours/days,https://www.instagram.com/baranticipation/,Bar Anticipation,False,0,2025-11-26T12:00:13+00:00,2025-11-28T14:36:49.032470,single,"Thanksgiving Eve Double Header 
Kicking Off  w/ The Last Waltz!

Show Kicks Off At 6pm!

#baranticipation #jerseyshore
#lakecomo #belmar #livemusic
#tge2025 #thanksgivingeve2025 "
Thanksgiving Eve with @blvck_truffle @dele.music featuring @thesoundofeco,2025-11-26,Wednesday,,,,NJ,,,party,nknx,https://www.instagram.com/p/DRQT5ujDdDS/,high,False,,,,Free RSVP link in bio. Come to dance.,"@blvck_truffle, @dele.music, @thesoundofeco",,link in bio,['caption'],,https://www.instagram.com/p/DRQT5ujDdDS/,CDN URL - expires after few hours/days,https://www.instagram.com/nknx/,NKNX,False,0,2025-11-19T22:30:09+00:00,2025-11-28T14:42:53.467183,single,"It’s back…been looking forward to this all year. Thanksgiving Eve with @blvck_truffle @dele.music featuring @thesoundofeco 🔥

If you remember last year, you don’t want to miss this one (if anyone has any videos pls share 🙏🏼 we don’t have any)

Free RSVP link in bio 🎟️ Come to dance. "
Friendsgiving Eve at The Newark Standard,2025-11-26,Wednesday,20:00,The Newark Standard,Newark,NJ,North,,party,thenewarkstandard,https://www.instagram.com/p/DRf-l4YDI30/,high,False,,02:00,"68 Wilson Ave, Newark NJ","Kicking off Thanksgiving weekend with good vibes, great music, and your favorite people. Complementary bites for everyone.",DJ Cristian,,,['caption'],,https://www.instagram.com/p/DRf-l4YDI30/,CDN URL - expires after few hours/days,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-26T00:32:33+00:00,2025-11-28T14:36:59.399521,single,"Friendsgiving Eve at The Newark Standard 🍂🦃✨

This Wednesday 11/26, we’re kicking off Thanksgiving weekend the right way — with good vibes, great music, and your favorite people.

🕗 8 PM – 2 AM
🎧 DJ Cristian in the house
🍽️ Complementary bites for everyone
📍 68 Wilson Ave, Newark NJ

Gather your friends, book your table, and enjoy a night that sets the tone for the holiday weekend.

Book your table: 862.343.6515
See you at The Newark Standard. 🍸 "
Friendsgiving at The Newark Standard,2025-11-26,Wednesday,20:00,The Newark Standard,Newark,NJ,North,,party,thenewarkstandard,https://www.instagram.com/p/DRf99o7DDCM/,high,False,,02:00,"68 Wilson Ave, Newark NJ","Celebrating Thanksgiving Eve with great music, great vibes, and your favorite people",DJ Cristian,,,['caption'],,https://www.instagram.com/p/DRf99o7DDCM/,CDN URL - expires after few hours/days,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-26T00:26:18+00:00,2025-11-28T14:37:00.436263,single,"Friendsgiving at The Newark Standard 🥂
This Wednesday 11/26 we’re celebrating Thanksgiving Eve the right way: great music, great vibes, and your favorite people ✨

🎧 DJ Cristian
⏰ 8 PM – 2 AM
📍 68 Wilson Ave, Newark NJ

Reserve your table: 862.343.6515
Let’s dance, toast, and kick off the holiday weekend together! 🍂💃🦃 "
Thanksgiving Eve DJ Jaycee X DJ Bajah Party,2025-11-26,,20:00,JOJOS,,NJ,,,party,jojosbargrill,https://www.instagram.com/p/DRQA1eJgTea/,high,False,,,,Biggest party night of the year. Get here early before the line does!,"DJ Jaycee, DJ Bajah",,,['caption'],,https://www.instagram.com/p/DRQA1eJgTea/,CDN URL - expires after few hours/days,https://www.instagram.com/jojosbargrill/,JOJOS,False,0,2025-11-19T19:43:33+00:00,2025-11-28T14:37:01.141681,,GET READY FOR THE BIGGEST PARTY NIGHT OF THE YEAR! THANKSGIVING EVE DJ JAYCEE X DJ BAJAH PARTY STARTS AT 8PM! GET HERE EARLY BEFORE THE LINE DOES! 🦃 
Catch The Gab Cinque Band - Thanksgiving Eve Show,2025-11-26,Wednesday,22:00,Bar Anticipation,Lake Como,NJ,Central,,concert,baranticipation,https://www.instagram.com/p/DRhiDy_jQxJ/,high,False,,,,Live on the Main Stage.,The Gab Cinque Band,,,['caption'],,https://www.instagram.com/p/DRhiDy_jQxJ/,CDN URL - expires after few hours/days,https://www.instagram.com/baranticipation/,Bar Anticipation,False,0,2025-11-26T15:00:57+00:00,2025-11-28T14:36:21.047755,,"Catch The Gab Cinque Band
LIVE On The Main Stage Tonight
For A Special Thanksgiving Eve Show!

Show Kicks Off At 10pm!

#baranticipation #jerseyshore
#livemusic #entertainment #lakecomo #belmar
#TGE2025 #thanksgivingeve2025 "
WERK THAT MIC,2025-11-26,Wednesday,18:00,Skylark Diner,,NJ,,Free,open-mic,skylarkdiner,https://www.instagram.com/p/DRXEdsgDmHF/,high,False,,22:00,,"NY/NJ’s #1 open mic. Thanksgiving Eve special: No cover, Happy Hour extended until 8 PM, Live band, Karaoke, Sip & Network, Dancing. Hosted by Valarie Adams & The Dimension Band. Talent Showcase Prizes - 1st: $100 Skylark Gift Card, 2nd: $50, 3rd: $25 (Minimum 10 contestants needed for prize payout)",Valarie Adams & The Dimension Band,,,['caption'],,https://www.instagram.com/p/DRXEdsgDmHF/,CDN URL - expires after few hours/days,https://www.instagram.com/skylarkdiner/,Skylark Diner,False,0,2025-11-22T13:29:56+00:00,2025-11-28T14:25:41.671030,,"Every Wednesday • 6PM–10PM

Skylark hosts Valarie Adams’ “WERK THAT MIC” — NY/NJ’s #1 open mic.

And this week is Thanksgiving Eve, so we’re turning it up:

✨ No cover

✨ Happy Hour extended until 8 PM

✨ Live band • Karaoke • Sip & Network • Dancing

✨ Hosted by Valarie Adams & The Dimension Band

🎤 Talent Showcase Prizes - 1st: $100 Skylark Gift Card, 2nd: $50, 3rd: $25

(Minimum 10 contestants needed for prize payout)

VISIT OUR WEBSITE for reservations or use link in bio. "
Guilty Pleasure Party,2025-11-26,Wednesday,,Porta Montclair,Montclair,NJ,North,,party,therealcarvell,https://www.instagram.com/p/DRc8Fnrkcig/,high,False,,,,,,,,['caption'],,https://www.instagram.com/p/DRc8Fnrkcig/,CDN URL - expires after few hours/days,https://www.instagram.com/therealcarvell/,OFFICIAL PAGE | Carvell,False,0,2025-11-24T20:16:29+00:00,2025-11-28T14:28:48.303558,single,"This weekend was crazy but, thank you all of the 900+ people that attended the event with the Clover Boyz & Lola 🍀

Thank you to the special guest appearance by Zeddy Will, Jen Carter, 2 Rare, D Sturdy, and much more

But, it gets crazier on Wednesday 😮‍💨🔥
@guiltypleasureparty this Wednesday at @portamontclair 

Tickets are almost gone!
Comment “GP” for the link ✨ "
Social Hour,2025-11-26,Wednesday,15:00,The Newark Standard,Newark,NJ,North,,Happy Hour,thenewarkstandard,https://www.instagram.com/p/DRSZH4-ERkR/,high,False,,19:00,"68 Wilson Ave, Newark, NJ","Enjoy $10 Select Pizzas, $8 House Margaritas, $8 Sangria Glasses, and $5 Draft Beers.",,,,['caption'],,https://www.instagram.com/p/DRSZH4-ERkR/,CDN URL - expires after few hours/days,https://www.instagram.com/thenewarkstandard/,The Newark Standard,False,0,2025-11-20T17:54:15+00:00,2025-11-28T14:48:59.574739,,"Social Hour at The Newark Standard 🔥
Wednesday to Friday | 3:00 pm – 7:00 pm

The most delicious and fun hour of the day is here!
Come enjoy your favorites:

🍕 $10 Select Pizzas
🍹 $8 House Margaritas
🍷 $8 Sangria Glasses
🍺 $5 Draft Beers

Perfect for after work, hanging out with friends, or treating yourself…
✨ Set the standard for your Happy Hour! ✨

📍 68 Wilson Ave, Newark, NJ
📞 862-343-6515 "
Thanksgiving Eve festivities,2025-11-26,Wednesday,,Sunrise Tequila Bar | Rooftop Lounge,,NJ,,,party,sunrisetequilabar,https://www.instagram.com/p/DRfHpBxkbfT/,high,True,,,,Thanksgiving Eve festivities on the rooftop,,,,['caption'],,https://www.instagram.com/p/DRfHpBxkbfT/,CDN URL - expires after few hours/days,https://www.instagram.com/sunrisetequilabar/,Sunrise Tequila Bar | Rooftop Lounge,False,0,2025-11-25T16:31:37+00:00,2025-11-28T14:37:45.455178,weekly,"The holiday lineup is here. 🦃
Thanksgiving Eve festivities, special holiday hours, our Thanksgiving menu, Kids Club Party and a Veuve takeover all on the rooftop — it’s a full week of celebrating at Sunrise. Swipe for every detail. "
Happy Hour,2025-11-26,Wednesday,15:00,Sun Island Bar-BQ,,NJ,,,Happy Hour,sunislandsupreme,https://www.instagram.com/p/DRVgITSjHyD/,high,False,,20:00,,,,,,['caption'],,https://www.instagram.com/p/DRVgITSjHyD/,CDN URL - expires after few hours/days,https://www.instagram.com/sunislandsupreme/,Sun Island Bar-BQ,False,0,2025-11-21T22:53:12+00:00,2025-11-28T14:46:55.873168,,HAPPY HOUR FROM 3PM-8PM SUN-FRI 
Christmas Toy Drive,2025-11-26,,,Signaturz Sports Bar,Union,NJ,Central,,charity,signaturzsportsbar,https://www.instagram.com/p/3776219538070287831/,high,False,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/591147189_18053417969653961_1010703208472247731_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEOP0uBQUYL9WMjhnM77xYNYfojXHgDTuT6HCFisLnZBxmdRDQsOawvpUe0GPqFoAk&_nc_ohc=r5RE42rzVT4Q7kNvwFe3lSM&_nc_gid=d6r5fVlJ2dy7FK881VpQSA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afl9izMJSPKciFwonKeGZm5lJkeMlHpgfRceJ17HVO6jNw&oe=6938CF15&_nc_sid=10d13b,,2586 Morris Ave.,Toy drive benefiting children ages infant through 4 years.,,,,"['caption', 'ocr', 'alt_text']",3776219538070287831,https://www.instagram.com/p/DRn06mgkbXX/,CDN URL - expires after few hours/days,https://www.instagram.com/signaturzsportsbar/,Signaturz,True,516,2025-11-29T01:41:10+00:00,2025-12-05T18:00:32.257523,monthly,"We are excited to be a part of this Toy Drive! Please feel free to drop off any toys from Nov 24th-Dec 24th 🎁🧸🛍️ Sponsored BY
The Concerned Citizens of Vauxhall and Vicinity Civic Association
Signaturz Sports Bar National Association of University Women
CHRISTMAS
TOY DRIVE
Donation Dates:
Nov. 24-Dec 14
Ages: Infant thru 4yrs
CONCERNED CITIZENS OF
VAUXHALL
&VICINITY
CIVIC ASSOCIATION
Signaturz
Associa
A Univ
ciation of
otpora
1924
District
Columbia
чашом
North Jersey Branch
Drop Off Locations
First Baptist Church of Vauxhall
5 Hilton Ave. Vauxhall
Signaturz Sports Bar
2586 Morris Ave. Union
Questions or In"
Black Friday Bay Bundle with Free Appetizer,2025-11-26,Wednesday,,Birdies & Lattes,,NJ,,$88 (off-peak hours) or $104 (peak hours),golf,birdieslattes,https://www.instagram.com/p/DRLOhlIjrJs/,high,False,,,,Two hours of golf and free Birdie Bite appetizer,,,link in bio,['caption'],,https://www.instagram.com/p/DRLOhlIjrJs/,CDN URL - expires after few hours/days,https://www.instagram.com/birdieslattes/,Birdies & Lattes,False,0,2025-11-17T23:06:58+00:00,2025-11-28T14:42:42.849379,,"☕🏌️ Two hours of golf, your favorite people, and a side of pretzel bites? That’s the vibe we’re going for.

Our Black Friday Bay Bundle is here through December 1st

Two hours for $88 (off-peak hours) or $104 (peak hours). And if you use your bundle on November 24-30, we’ll throw in a free Birdie Bite appetizer to keep the good times rolling.

Perfect for a low-key weekend with friends, a different kind of date night, or squeezing in quality time before the holiday rush. Because the best moments "
Hurricane Relief Donations,2025-11-26,Wednesday,12:00,CZEN Englewood,,NJ,North,,donation drive,czenenglewood,https://www.instagram.com/p/DQ9aGExDdmg/,high,False,,22:00,,"Accepting donations all month long through the end of November. Canned goods, clean clothing, or monetary donations every little bit helps. Every donation gets a Rum Punch.",,,,['caption'],,https://www.instagram.com/p/DQ9aGExDdmg/,CDN URL - expires after few hours/days,https://www.instagram.com/czenenglewood/,CZEN Englewood,False,0,2025-11-12T14:18:42+00:00,2025-11-28T14:48:51.187460,monthly,"We’re doing it again- for Jamaica 💛
Join us Sunday, Nov 30th for our Hurricane Relief Brunch 🇯🇲 A day to come together and support families affected by Hurricane Melissa in the Caribbean.

💫 We’re accepting donations all month long through the end of November (Tues–Sun, 12PM–10PM).
Canned goods, clean clothing, or monetary donations every little bit helps 🙏🏾 And every donation gets a Rum Punch on us! 🍹 CZEN Englewood | 12–4PM

#CZENEnglewood #HurricaneRelief #BrunchForACause #JamaicaStrong #CZEN "
Thanksgiving Eve event,2025-11-26,Wednesday,,Maxwell's Tavern,Jersey City,NJ,North,,party,nknx,https://www.instagram.com/p/3779103854814939299/,high,False,https://scontent-atl3-3.cdninstagram.com/v/t51.2885-15/589372357_18537006724037350_6232245742019824578_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHsnztihMmbxUEYaEufLBjj9v2hX9eyNG4R26UuAEG3aKeYoXR9m5HPMmq3yaQvlqk&_nc_ohc=88U7Q7DJPpUQ7kNvwEkwxli&_nc_gid=TdOEzcRSR63LYqZwZP3fUg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfnxwJ-H0PDW-xnj0kTUMhVvtUFkbp0RpstBt42wV_IwTA&oe=6938D990&_nc_sid=10d13b,,,"Annual Thanksgiving Eve event with BLVCK TRUFFLE and DELE.MUSIC, kicked off by THE SOUND OF ECO.","BLVCK TRUFFLE, DELE.MUSIC, THE SOUND OF ECO",,,['caption'],3779103854814939299,https://www.instagram.com/p/DRyEu7zjcij/,CDN URL - expires after few hours/days,https://www.instagram.com/nknx/,NKNX,True,10,2025-12-03T01:11:47+00:00,2025-12-05T17:47:56.892279,single,"Another year in the books ☑️ 2 years into this tradition on Thanksgiving Eve with @blvck_truffle and @dele.music and it’s become my new favorite day of the year. Appreciate everyone who came out and danced 🖤

Thanks to @thesoundofeco for kicking it off and @maxwell_alley_jc for hosting us.

We’ll see you next year 🫡

📸: @steezy_luiz er DJ
Nick"
The Last Waltz,2025-11-26,Wednesday,18:00,Bar Anticipation,Lake Como,NJ,Central,,concert,baranticipation,https://www.instagram.com/p/DRdPeCijDUV/,high,False,,,,Kick Off Your Thanksgiving Eve w/ The Last Waltz!,The Last Waltz,,,['caption'],,https://www.instagram.com/p/DRdPeCijDUV/,CDN URL - expires after few hours/days,https://www.instagram.com/baranticipation/,Bar Anticipation,False,0,2025-11-24T23:01:33+00:00,2025-11-28T14:37:09.943407,,"This Wednesday
Kick Off Your Thanksgiving Eve
w/ The Last Waltz!

Show Kicks Off At 6pm!

#baranticipation #jerseyshore 
#lakecomo #belmar #livemusic 
#tge2025 #thanksgivingeve2025 "
Happy Hour,2025-11-26,Wednesday,,LIFE AFTER RESTAURANT,,NJ,,,Happy Hour,lifeafterrestaurant,https://www.instagram.com/p/DRh5Rdigd2i/,high,False,,,,"Pull up for bold bites, good drinks, and that Life After rhythm.",,,,['caption'],,https://www.instagram.com/p/DRh5Rdigd2i/,CDN URL - expires after few hours/days,https://www.instagram.com/lifeafterrestaurant/,LIFE AFTER RESTAURANT,False,0,2025-11-26T18:23:47+00:00,2025-11-28T14:36:20.616001,,"See you for Happy Hour. Pull up for bold bites, good drinks, and that Life After rhythm. 🖤✨

If you haven’t tried the Stacks on Stacks Tower yet… tonight might be the night.

#happyhour #lifeafterrestaurant #lifeafterlounge "
Wednesday Night event,2025-11-26,Wednesday,,,Jersey,NJ,,,party,4loversonly.us,https://www.instagram.com/p/DRpmFudESmm/,high,False,https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/590405340_18381643492144163_5750894541200044261_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGwvMWwJPwf_BuCn4OCUdnRucD_FZtk582rdIOmtoSTQwYlhQQVLVAMVrCs_uVryPQ&_nc_ohc=m-UUyxGPuCQQ7kNvwEwXaFh&_nc_gid=e6BLOTXt-TlEMg5G1VW9gw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfmKPNJ81wMlEM4V1BKB1BJ1CquXCWOeg1W5QPpeHtmasw&oe=6941542D&_nc_sid=10d13b,,,"Wednesday Night was pure magic. Voices, the love in the room & the energy were unmatched from the moment doors opened. Photo recap available via link in bio.",,,,['caption'],,https://www.instagram.com/p/DRpmFudESmm/,CDN URL - expires after few hours/days,https://www.instagram.com/4loversonly.us/,4 Lovers Only,False,0,2025-11-29T18:10:00+00:00,2025-12-12T10:59:16.871710,,"Jersey! You showed out, as always 🫶🏾

Wednesday Night was pure magic. Your voices, the love in the room & the energy were unmatched from the moment doors opened 🍷 

Huge thank you to our @lovealwayslistens family and @consiglierewine for being great partners on another unforgettable night.

Full photo recap is live. Check the link in our bio.

📸: @drivenbycontent "
Thanksgiving Eve,2025-11-26,,,Sunrise Tequila Bar,,NJ,,,party,sunrisetequilabar,https://www.instagram.com/p/3775437601516926313/,high,False,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/589027394_17972151959975366_7630748286804286076_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFxiFBg6JpMhuar5Ut1rsZNnp4MOI0b0WPbmnojL1qb80TQMndnjtZ63G94cNmxC9Y&_nc_ohc=5yuR8iNrO3YQ7kNvwHnRTOF&_nc_gid=b3kZRjyQK5XVOZPWg6wr_g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfkcMCUcKgSwtNHjO1Iye__FTRCc5nMBBz6GZsOt2PSU8g&oe=69390306&_nc_sid=10d13b,,,Thanksgiving Eve on the rooftop,,,,['caption'],3775437601516926313,https://www.instagram.com/p/DRlDH7WEbVp/,CDN URL - expires after few hours/days,https://www.instagram.com/sunrisetequilabar/,Sunrise Tequila Bar | Rooftop Lounge,False,0,2025-11-27T23:47:35+00:00,2025-12-05T17:47:46.781723,,Thanksgiving Eve on the rooftop 🍸🏙️ 
Thanksgiving Eve Party,2025-11-26,Wednesday,,Bacchanal Junction,Bloomfield,NJ,North,,party,bacchanalnj,https://www.instagram.com/p/DRQjuNyDKQX/,high,False,,,,Pre-Thanksgiving party with all-day happy hour and vibes by @morpheusent.,@morpheusent,,,['caption'],,https://www.instagram.com/p/DRQjuNyDKQX/,CDN URL - expires after few hours/days,https://www.instagram.com/bacchanalnj/,Bacchanal Junction,False,0,2025-11-20T00:49:11+00:00,2025-11-28T14:25:19.850930,single,"🍂 THANKSGIVING EVE 
Start your holidays right at Bacchanal Junction and catch a pre-stuffing whine! On Wednesday, Nov 26th, the stars aligned to bring you ALL DAY HAPPY HOUR! 
Yes, ALL DAY! 
We’ve added @morpheusent to the festivities to show YOU our gratitude with unmatched vibes!

Bring you and your crew as we gather to fill the room with gratitude and rhythm! 

#bacchanaljunction #essexcounty #bloomfieldnj #caribbeanfood #eastorangenj #northjerseyeats #njrestaurant #thanksgiving #thanksgiving "
Members Only Happy Hour,2025-11-26,Wednesday,,Gallery Retail,Newark,NJ,North,,Happy Hour,galleryretail,https://www.instagram.com/p/DRhbOpxjqVe/,high,False,,,,No Happy Hour tonight for all patrons. Something special for Patreon members,,,,['caption'],,https://www.instagram.com/p/DRhbOpxjqVe/,CDN URL - expires after few hours/days,https://www.instagram.com/galleryretail/,galleryretail,False,0,2025-11-26T14:01:16+00:00,2025-11-28T14:25:19.977002,,"Y’all know we love the community but it’s family time… NO HAPPY HOUR TONIGHT 😌 BUT WE HAVE SOMETHING FOR THE PATREONIES 

🎈 JUST 3 AWAY FROM 200! 👌🏾 
👐🏾 SUBSCRIBE, GIFT A FRIEND!

👉🏾 Tap in, become a Patron, and help us cross this milestone together!

#MembersOnlyHappyHour #NewarkEvents #WelcometoNewark #BlackInJersey #visitnj #downtownnewark #GalleryRetail #HappyHour #JerseyEvents #LiveMusic #NewarkIsNow "
The Elite Gala 2025,2025-11-26,,,,,NJ,,,gala,judexmrgoodlife,https://www.instagram.com/p/DRhX2sejjPK/,high,False,,,,New Jersey’s premier Black-Tie Experience,,,,['caption'],,https://www.instagram.com/p/DRhX2sejjPK/,CDN URL - expires after few hours/days,https://www.instagram.com/judexmrgoodlife/,"🇭🇹Judex ""Mr. Good Life"" Ent.🇭🇹",False,0,2025-11-26T13:31:47+00:00,2025-11-28T14:43:59.062225,,"Congratulations 🥂🍾 to my good brother @philinthebrunch on receiving a well deserved award 🥇 @ 🎩 The Elite Gala 2025 🥂
New Jersey’s premier Black-Tie Experience ✨ Bless Up 🙏🏾 Keep Up The Great 🙌🏾💪🏾💯

#TheEliteGala #CrabbaeEvents #WinningMood #NJEvents #BlackTieAffair #LuxuryExperience #NetworkingEvent #EntrepreneurLifestyle #ProviderMindset #BlackExcellence "
Thanksgiving Eve turn up,2025-11-26,Wednesday,,Big Shots Restaurant & Lounge,,NJ,,,party,bigshotswoodbridge,https://www.instagram.com/p/DRhdG9GkRAJ/,high,False,,,,4+ DJs spinning all night! Hosted by Mark Nitty. VIP Sections • Bottle Service • Hookah • Patio • kitchen open late,Mark Nitty,,https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator,['caption'],,https://www.instagram.com/p/DRhdG9GkRAJ/,CDN URL - expires after few hours/days,https://www.instagram.com/bigshotswoodbridge/,Big Shots Restaurant & Lounge,False,0,2025-11-26T14:17:41+00:00,2025-11-28T14:35:15.186556,,"TONIGHT! It’s a Thanksgiving Eve turn up at Big Shots! 4+ DJs spinning all night!!! Hosted by Mark Nitty 🔥

VIP Sections • Bottle Service • Hookah • Patio • kitchen open late

Tickets on sale now: 🎟️

https://www.eventbrite.com/e/friendsgiving-with-ralphie-mercado-tickets-1974534258119?aff=oddtdtcreator "
