INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
CREATORS,EDITS: SAVES WITHIN IDEAS TAB,2026-02-01,,,,,SAVE YOUR FAVORITE CONTENT DIRECTLY WITHIN THE IDEAS TAB IN EDITS!,https://www.instagram.com/p/DXXSvGJEcis/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/671193997_18269739691291405_3288480543224326183_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gF0HSJ051fhLznfg543B4dNh5uzn9FkUd-FzoU_7plBX77kplkgH960V_6iP4qSU68&_nc_ohc=E91uZnCGLMoQ7kNvwFx0hNX&_nc_gid=g2G_lpzpCBiWleVShvyDrw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3bscCTe0iJm9IH7Hik-hXPpArkC8i-Q1R7fDyn9InZtQ&oe=69EFE990&_nc_sid=10d13b,https://www.instagram.com/p/DXXSvGJEcis/,https://www.instagram.com/creators/,APP FEATURE UPDATE,INSTAGRAM’S @CREATORS,SAVES WITHIN IDEAS TAB ADDED TO EDITS.,,,0.7,3879652005250189484,True,True,False,2026-04-23 15:59:50
CREATORS,EDITS: FREEZE FRAME,2026-03-01,,,,,ADD A DRAMATIC PAUSE WITH THE NEW FREEZE FRAME FEATURE IN EDITS!,https://www.instagram.com/p/DXXSvGJEcis/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/671193997_18269739691291405_3288480543224326183_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gF0HSJ051fhLznfg543B4dNh5uzn9FkUd-FzoU_7plBX77kplkgH960V_6iP4qSU68&_nc_ohc=E91uZnCGLMoQ7kNvwFx0hNX&_nc_gid=g2G_lpzpCBiWleVShvyDrw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3bscCTe0iJm9IH7Hik-hXPpArkC8i-Q1R7fDyn9InZtQ&oe=69EFE990&_nc_sid=10d13b,https://www.instagram.com/p/DXXSvGJEcis/,https://www.instagram.com/creators/,APP FEATURE UPDATE,INSTAGRAM’S @CREATORS,FREEZE FRAME FEATURE ADDED TO EDITS.,,,0.7,3879652005250189484,True,True,False,2026-04-23 15:59:50
NJHRIC,EQUIPPING EDUCATORS: LATINO HISTORY,2026-05-06,6:00 PM,"NEWARK PUBLIC LIBRARY, CENTENNIAL HALL 2ND FL",NEWARK,NORTH,MEET SOCIOLOGIST MELANIE Z. PLASENCIA AND EXPLORE LATINO HISTORY AT THIS ENGAGING EDUCATOR EVENT!,https://www.instagram.com/p/DXXb-A7D8CC/,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-15/671127608_18118965715725557_8999550159945761686_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGhMckr2rC65pAtHaIMh71fDbV2Mr1946R-8hx6vhe3j2poFlhIBFv5IHFJqghhlWY&_nc_ohc=-Lr7FevGgTEQ7kNvwEp6Byv&_nc_gid=JxE7HjsLXOuKG2Bb6zWCSg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af28xapo9ZTv6PcoPDc02gcyTloQtFrVhd-tVC_t1ftPfQ&oe=69EFFE6B&_nc_sid=10d13b,https://www.instagram.com/p/DXXb-A7D8CC/,https://www.instagram.com/njhric/,LECTURE,NJHRIC AT THE NPL,MEET MELANIE Z. PLASENCIA — A SOCIOLOGIST WHOSE WORK CENTERS LATINX COMMUNITIES THROUGH COMMUNITY-ENGAGED SCHOLARSHIP AND PLACE-BASED RESEARCH. GET TO KNOW HER AT EQUIPPING EDUCATORS: LATINO HISTORY WITH HRIC.,MELANIE Z. PLASENCIA,,0.9,3879692612857217154,True,False,False,2026-04-23 15:59:50
ZITODJ_2.0,SE DEJO DEL NOVIO FRIDAY NIGHT,2026-04-24,,"ROSELLE, NEW JERSEY",ROSELLE,CENTRAL,GET READY FOR 'SE DEJO DEL NOVIO' FRIDAY NIGHT WITH INCREDIBLE MUSIC AND BOTTLE SPECIALS!,https://www.instagram.com/p/DXcKSuwAePh/,https://scontent-sea5-1.cdninstagram.com/v/t51.82787-15/670486471_17883089271537983_5498619121584604745_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-sea5-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gE49NvSLfM19Vr_8iOTWjh_sp2XXC74iHetI2_TG1zrcNHC62u7mQ9g8adqdo01kUA&_nc_ohc=uvQUW-9oTg0Q7kNvwGvRBk4&_nc_gid=tKSK8ELAUxk4K_7n4rfRPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2pIrGGkfJs9tBdpRBJrSGe951YE7CiMdlsNvGku1d1JA&oe=69EFF57A&_nc_sid=10d13b,https://www.instagram.com/p/DXcKSuwAePh/,https://www.instagram.com/zitodj_2.0/,PARTY,ZITODJ_2.0,"VIERNES 24 DE ABRIL 
“SE DEJO DEL NOVIO” FRIDAY NIGHT
GRUPO DE 4 MUJERES HOOKAH GRATIS 
GRUPO DE 3 MUJERES CHAMPAGNE 
“SE DEJO DEL NOVIO” HOSTED BY @_EMELY.444 
SINGLE LADIES PULL 🆙 WEAR ROSE 🌹 FOR FREE SHOTS 
@LOSREYES_PRODUCTIONS_ @ZITODJ_2.0 BEATS BY 
BOTTLES $99 
SALSA, DEMBOW, BACHATA, MERENGUE, REGGAETON, AFRO HOUSE … ETC",@ZITODJ_2.0,$99 BOTTLES,0.9,3881022246499771361,True,False,False,2026-04-23 15:59:50
PRUCENTER,PESO PLUMA WITH TITO DOUBLE P,2026-05-02,,PRUDENTIAL CENTER,NEWARK,CENTRAL,PESO PLUMA IS TAKING THE STAGE AT THE PRUDENTIAL CENTER!,https://www.instagram.com/p/DXcKEOhjq3x/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/671776457_18577352545052412_8505375308698254972_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gF76oad193IuLeM_Zr0uv3ia3TMF37jqdYwdx5jjz1h4VkDs9izfqG0_Uqnv3NvdvY&_nc_ohc=soHkq-vEp68Q7kNvwEg17Mz&_nc_gid=CgDMEG-jWBSJp8PTuaHKxg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3YFAKwMwIVyrurkY1HuAHqEahvwVjypgo-HjZHRa1yDQ&oe=69F0090E&_nc_sid=10d13b,https://www.instagram.com/p/DXcKEOhjq3x/,https://www.instagram.com/prucenter/,MUSIC,PRUDENTIAL CENTER,PESO PLUMA WILL BE PERFORMING AT THE PRUDENTIAL CENTER WITH TITO DOUBLE P.,"PESO PLUMA, TITO DOUBLE P",,0.9,3881021249824927217,False,False,False,2026-04-23 15:59:50
HARDROCKHCAC,FLYERS HAPPY HOUR AT CENTER BAR,2026-04-22,6:00 PM,CENTER BAR,ATLANTIC CITY,SOUTH,GAME DAY READY! JOIN US FOR HAPPY HOUR AT CENTER BAR BEFORE THE GAME!,https://www.instagram.com/p/DXcjy93DDMJ/,https://scontent-ord5-3.cdninstagram.com/v/t51.71878-15/670486452_1183429683777732_6813627198589446959_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGjgs9H1JZzKNoYSvRh6kEluB6703MdpunyYAQXeKFK3mi9vuZhfMU_MP3vgm4c0Mg&_nc_ohc=SvnxAWGIy80Q7kNvwESA-2n&_nc_gid=SXUl3mMyzgwUMngFkBTN6Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2Pk6qUqJVBioZYiRuaxuieWD52LM5uFrjC26u4e78xoQ&oe=69EFEE03&_nc_sid=10d13b,https://www.instagram.com/p/DXcjy93DDMJ/,https://www.instagram.com/hardrockhcac/,HAPPY HOUR,HARD ROCK ATLANTIC CITY,JOIN US AT CENTER BAR FOR HAPPY HOUR FROM 6PM–8PM FOR THE FLYERS GAME. MUST BE 21+ TO CONSUME ALCOHOL.,,,0.9,3881134412910048009,True,False,False,2026-04-23 15:59:50
BRICKNKULTURE,CAFE AFTER DARK,2026-04-24,7:00 PM,THE CULTURAL COLLECTIVE CAFE AND BRICKNKULTURE EVENT SPACE,WOODBURY,SOUTH,EXPERIENCE AN INTIMATE NIGHT OF LIVE MUSIC AND CREATIVITY WITH JAMES TEDDY!,https://www.instagram.com/p/DXZaXnhAaQ9/,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/670552274_18088569851252084_62504085733107549_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gE6Q2mhAIX5crPdE6XaqrLC59Wjc0Zdf872g4z_aY5kLjEnTsxSD92kl5pLRAR9AVU&_nc_ohc=OpWqdkHbzwMQ7kNvwFL3dWc&_nc_gid=h9Vo0F86owmK1c6y3WyxbQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3ahHYndPI_rV8p_zGgQVKbrD8ErPuRY31dTlP8zy6zag&oe=69EFEAA1&_nc_sid=10d13b,https://www.instagram.com/p/DXZaXnhAaQ9/,https://www.instagram.com/bricknkulture/,LIVE MUSIC,BRICKNKULTURE EVENT SPACE,"CAFÉ AFTER DARK IS BACK! AN INTIMATE NIGHT OF LIVE MUSIC, CONNECTION, AND CREATIVITY FEATURING JAMES TEDDY. INCLUDES A SPARKLING ROSÉ WINE TASTING FROM @STRANGEFRUITWINES. COFFEE SHOP WILL BE OPEN & EVENT IS BYOB. RSVP VIA THE LINK IN BIO.",JAMES TEDDY,,0.8,3880248526143333437,True,False,False,2026-04-23 15:59:50
BBPSKATING,LIT NATION WEEKEND 2026,2026-04-25,,BRANCH BROOK SKATING RINK,NEWARK,NORTH,"EXPERIENCE A WHOLE WEEKEND OF GOOD VIBES, SMOOTH SKATING, AND UNFORGETTABLE MEMORIES AT LIT NATION WEEKEND 2026!",https://www.instagram.com/p/DXc6OaGACBg/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/671084931_18586021459029570_1910685566030461367_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gGTzVGY1kQVUfSONaK0V8SjFR8J81GlOCpSPCIovZDobReproldpYzegdXtsb6bCr4&_nc_ohc=AijdzvK2hWgQ7kNvwHjer9m&_nc_gid=VMZw2MOc4HLUk5GfjIaBDQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1okj4jERS0eMQ7ZFiptnNYansuCaon9saQGfC-sPnfqA&oe=69EFEF5D&_nc_sid=10d13b,https://www.instagram.com/p/DXc6OaGACBg/,https://www.instagram.com/bbpskating/,SKATING EVENT,BBP ROLLER SKATING CENTER,"A WEEKEND-LONG SKATING EXPERIENCE PRESENTED BY LIT NATION, FEATURING MUSIC, GOOD VIBES, AND MEMORABLE MOMENTS. THIS EVENT IS 18+ ONLY AND REQUIRES A VALID ID. PARKING IS AVAILABLE ONSITE ON A FIRST-COME, FIRST-SERVED BASIS. TICKETS ARE AVAILABLE ONLINE, WITH DOOR TICKETS COSTING $2 MORE. INTERNATIONAL SKATERS MUST PRESENT THEIR INTERNATIONAL ID TO RECEIVE ONLINE TICKET RATES. WAIVERS ARE REQUIRED FOR ALL GUESTS AND MUST MATCH THE DATE OF ENTRY. NO OUTSIDE FOOD, DRINKS, VAPES, OR LIGHTERS ARE ALLOWED. ALL ENTRIES ARE FINAL.",,,0.9,3881233055674802272,True,False,False,2026-04-23 15:59:50
NEWJERSEYWINE,MOTHER'S DAY WINE TRAIL,2026-05-08,,PARTICIPATING NEW JERSEY WINERIES,,,CELEBRATE MOM WITH A WEEKEND OF WINE AND VINEYARD SCENERY ACROSS NEW JERSEY!,https://www.instagram.com/p/DXPwZYIiQIS/,https://scontent-xxc1-1.cdninstagram.com/v/t51.82787-15/670147132_18586018627043450_4919839018759988938_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-xxc1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEfmvxtF_wOXa2yCrNgbuoYCUOpKNPqGJvItI8byUluyZqjbR0Zl02R8cZil1JZ0pg&_nc_ohc=1tAPX0auDxIQ7kNvwFDt6fO&_nc_gid=6kLIhU7S74XHyOcxQlVQDA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0dTyJUYgeo8yp69Pii7V1wmesQ7AQBXSloHQmV_zRdzw&oe=69EFEB4F&_nc_sid=10d13b,https://www.instagram.com/p/DXPwZYIiQIS/,https://www.instagram.com/newjerseywine/,WINE TASTING,GARDEN STATE WINE GROWERS,"EXPLORE THE MOTHER'S DAY WINE TRAIL FEATURING THOUGHTFULLY CRAFTED TASTINGS, SPRINGTIME VINEYARD SCENERY, AND UNFORGETTABLE STOPS AT PARTICIPATING NEW JERSEY WINERIES.",,,0.9,3877530654321738258,True,False,False,2026-04-23 15:59:50
NEWJERSEYWINE,MOTHER'S DAY WINE TRAIL,2026-05-09,,PARTICIPATING NEW JERSEY WINERIES,,,CELEBRATE MOM WITH A WEEKEND OF WINE AND VINEYARD SCENERY ACROSS NEW JERSEY!,https://www.instagram.com/p/DXPwZYIiQIS/,https://scontent-xxc1-1.cdninstagram.com/v/t51.82787-15/670147132_18586018627043450_4919839018759988938_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-xxc1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEfmvxtF_wOXa2yCrNgbuoYCUOpKNPqGJvItI8byUluyZqjbR0Zl02R8cZil1JZ0pg&_nc_ohc=1tAPX0auDxIQ7kNvwFDt6fO&_nc_gid=6kLIhU7S74XHyOcxQlVQDA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0dTyJUYgeo8yp69Pii7V1wmesQ7AQBXSloHQmV_zRdzw&oe=69EFEB4F&_nc_sid=10d13b,https://www.instagram.com/p/DXPwZYIiQIS/,https://www.instagram.com/newjerseywine/,WINE TASTING,GARDEN STATE WINE GROWERS,"EXPLORE THE MOTHER'S DAY WINE TRAIL FEATURING THOUGHTFULLY CRAFTED TASTINGS, SPRINGTIME VINEYARD SCENERY, AND UNFORGETTABLE STOPS AT PARTICIPATING NEW JERSEY WINERIES.",,,0.9,3877530654321738258,True,False,False,2026-04-23 15:59:50
NEWJERSEYWINE,MOTHER'S DAY WINE TRAIL,2026-05-10,,PARTICIPATING NEW JERSEY WINERIES,,,CELEBRATE MOM WITH A WEEKEND OF WINE AND VINEYARD SCENERY ACROSS NEW JERSEY!,https://www.instagram.com/p/DXPwZYIiQIS/,https://scontent-xxc1-1.cdninstagram.com/v/t51.82787-15/670147132_18586018627043450_4919839018759988938_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-xxc1-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEfmvxtF_wOXa2yCrNgbuoYCUOpKNPqGJvItI8byUluyZqjbR0Zl02R8cZil1JZ0pg&_nc_ohc=1tAPX0auDxIQ7kNvwFDt6fO&_nc_gid=6kLIhU7S74XHyOcxQlVQDA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0dTyJUYgeo8yp69Pii7V1wmesQ7AQBXSloHQmV_zRdzw&oe=69EFEB4F&_nc_sid=10d13b,https://www.instagram.com/p/DXPwZYIiQIS/,https://www.instagram.com/newjerseywine/,WINE TASTING,GARDEN STATE WINE GROWERS,"EXPLORE THE MOTHER'S DAY WINE TRAIL FEATURING THOUGHTFULLY CRAFTED TASTINGS, SPRINGTIME VINEYARD SCENERY, AND UNFORGETTABLE STOPS AT PARTICIPATING NEW JERSEY WINERIES.",,,0.9,3877530654321738258,True,False,False,2026-04-23 15:59:50
PRUCENTER,ROMEO SANTOS & PRINCE ROYCE,2026-04-22,,PRUDENTIAL CENTER,NEWARK,NORTH,BACHATA ROYALTY IS COMING TO PRUDENTIAL CENTER!,https://www.instagram.com/p/DXcd-3WvaJk/,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/670726723_1649123446004049_8365234844014917132_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFxCDdMUrEJYk7rtihCo7VGSlItOgdyX6c6oVCzkXi9rJDdC97q6P6Vy1ETqe9OxRs&_nc_ohc=nXlfiH8528sQ7kNvwGtOLMy&_nc_gid=7b8FhO4rLTRu9TqNOW2z2A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af19QMS3iRAmPoRrxGJR3uBzyz-a5HwdhCybDaLmJuwCbw&oe=69F0093E&_nc_sid=10d13b,https://www.instagram.com/p/DXcd-3WvaJk/,https://www.instagram.com/prucenter/,CONCERT,PRUDENTIAL CENTER,"BACHATA ROYALTY IN THE HOUSE. ROMEO SANTOS & PRINCE ROYCE - MEJOR TARDE QUE NUNCA TOUR 2026. WELCOME TO THE ROCK. APRIL 22, 2026 - SOLD OUT","ROMEO SANTOS, PRINCE ROYCE",,0.9,3881108842280231524,True,False,False,2026-04-23 15:59:50
NEWJERSEYWINE,"SIPS, STARS & STRIPES: A NJ WINE",2026-05-30,1:00 PM,TRENTON WAR MEMORIAL,TRENTON,CENTRAL,EXPERIENCE THE FINEST NEW JERSEY WINES AT THE TRENTON WAR MEMORIAL!,https://www.instagram.com/p/DXZVbw0Di9j/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/671736369_18586914595043450_670369133441184249_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gH7kXEyNTsNigZ6RwNtJYY9njQTzAWTL4h6Ma9_nv8hsSWQxHnSCK8g_5scz_KB70Q&_nc_ohc=YWsfW2caoEoQ7kNvwGKAvJO&_nc_gid=4w5poqtf1NcIi-dGXut9Xw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1SB2DZ1NhZkUUEDDVhDfMhzr-dogLHrJ7q8PujhJ0poQ&oe=69F007A3&_nc_sid=10d13b,https://www.instagram.com/p/DXZVbw0Di9j/,https://www.instagram.com/newjerseywine/,WINE TASTING,GARDEN STATE WINE GROWERS,"CELEBRATE NEW JERSEY WINE AT ITS FINEST. ENJOY INCREDIBLE LOCAL WINES, A BEAUTIFUL HISTORIC AMBIANCE, AND A COMMUNITY THAT KNOWS HOW TO TOAST IN STYLE. 20+ NJ WINERIES SAMPLING/SALES, REVOLUTIONARY WAR REENACTORS, FOOD VENDORS, AND LIVE MUSIC.",,$17.76 (EARLY BIRD FOR FIRST 250),1,3880226820771950435,True,False,False,2026-04-23 15:59:50
NEWJERSEYWINE,"SIPS, STARS & STRIPES: VIP EARLY ACCESS",2026-05-30,12:00 PM,TRENTON WAR MEMORIAL,TRENTON,CENTRAL,"GET EXCLUSIVE EARLY ACCESS TO THE SIPS, STARS & STRIPES NJ WINE REVOLUTION!",https://www.instagram.com/p/DXZVbw0Di9j/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/671736369_18586914595043450_670369133441184249_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gH7kXEyNTsNigZ6RwNtJYY9njQTzAWTL4h6Ma9_nv8hsSWQxHnSCK8g_5scz_KB70Q&_nc_ohc=YWsfW2caoEoQ7kNvwGKAvJO&_nc_gid=4w5poqtf1NcIi-dGXut9Xw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1SB2DZ1NhZkUUEDDVhDfMhzr-dogLHrJ7q8PujhJ0poQ&oe=69F007A3&_nc_sid=10d13b,https://www.instagram.com/p/DXZVbw0Di9j/,https://www.instagram.com/newjerseywine/,WINE TASTING,GARDEN STATE WINE GROWERS,"VIP EARLY ACCESS TO SIPS, STARS & STRIPES: A NJ WINE REVOLUTION.",,,1,3880226820771950435,True,False,False,2026-04-23 15:59:50
REPMENENDEZ,HOBOKEN PUBLIC LIBRARY DONATION,2024-02-20,,HOBOKEN PUBLIC LIBRARY,HOBOKEN,NORTH,"SUPPORTING ""THE PUERTO RICAN EXPERIENCE IN HOBOKEN AND AMERICA"" AT THE HOBOKEN PUBLIC LIBRARY.",https://www.instagram.com/p/DXaarojjAXg/,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/671292189_18009919532897727_5281910759479016906_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gG_lt6I9u5xxxMa-9UDm5LApDdriqK5ALuQwuB4z-1uVjew-nyXeOt0pcsV1JxHXDw&_nc_ohc=cQbbtmatrnQQ7kNvwGkMUM0&_nc_gid=JSXAjveBVQEJjmREbaZ83A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2nUI9gsjaX-yfzCYIkglGs4PmNOZlJ52hB2ASvvBAlKw&oe=69F00103&_nc_sid=10d13b,https://www.instagram.com/p/DXaarojjAXg/,https://www.instagram.com/repmenendez/,DONATION,REP. ROB MENENDEZ,"DONATION TO THE HOBOKEN PUBLIC LIBRARY FOR ""THE PUERTO RICAN EXPERIENCE IN HOBOKEN AND AMERICA.""",,"69,449.39",0.9,3880531376625944032,True,False,False,2026-04-23 15:59:50
DJCASSIDY,DJ CASSIDY'S PASS THE MIC LIVE!,2026-08-07,,HARD ROCK HOTEL & CASINO ATLANTIC CITY,ATLANTIC CITY,SOUTH,EXPERIENCE A LEGENDARY NIGHT OF HIP-HOP HISTORY WITH DJ CASSIDY AND AN ALL-STAR LINEUP!,https://www.instagram.com/p/DW9FGUhk5Ai/,https://instagram.fluk1-1.fna.fbcdn.net/v/t51.82787-15/670260718_18598423279008165_6204546858380075738_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fluk1-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gGd15xmjJcncrvW-hkWkFTxv3Ulnb2Rzs57e1TiWhM0NaShJ4l0KmTTyRyX7XYH3_s&_nc_ohc=0rPA7eSoXdsQ7kNvwE80u0q&_nc_gid=TvmlOR7yHsk-dJnJnaf7dw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3errWQP2aBiU7obRVq6qV1F-QoShuiMfZpnBt780-9Lg&oe=69F00A2C&_nc_sid=10d13b,https://www.instagram.com/p/DW9FGUhk5Ai/,https://www.instagram.com/djcassidy/,CONCERT,DJ CASSIDY,"DJ CASSIDY'S PASS THE MIC LIVE! FEATURING TWENTY ICONS, ONE NIGHT, ONE MIC.","['@officialbigdaddykane', '@chubblive', '@therealdougefresh', '@therealepmd', '@erick_sermon', '@parishsmithofepmd', '@therealgrandpuba', '@mclyte', '@mcmilkdee', '@darealmonielove', '@niceandsmoothofficial', '@darealgregnice', '@thelegendarysmoothb', '@onyx_hq', '@fredro_starr', '@iamstickyfingaz', '@thegodrakim', '@robbasemusic', '@therulernyc', '@specialedmusic', '@official3rdbass', '@emceeserch', '@rushtown298', '@treachtribe', '@steverifkind']",,1,3872273679196065826,True,False,False,2026-04-23 15:59:50
BRICKNKULTURE,SHUT UP & READ (AND WRITE),2026-05-01,6:00 PM,THE CULTURAL COLLECTIVE CAFE AND BRICKNKULTURE EVENT SPACE,WOODBURY,SOUTH,"AN INTIMATE EVENING OF REFLECTION, CREATIVITY, AND CONVERSATION WITH AUTHOR JEANNINE A. COOK.",https://www.instagram.com/p/DXXN9vSASEa/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/671805026_18088491827252084_492664165147489571_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gF0rwBFeikl_pFUf1wOuc2ootAJFIqnE3C2rMIbssJ1oHQFs-ebg9Wnuyg6LQdfLmA&_nc_ohc=OlkL13gpEbYQ7kNvwH2JYoR&_nc_gid=kIf7RHhdYeJ3iEtTzmfyWQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af0UmyTZb6n3zS9d4rSCU580tXb2YwE9nauqNHoDVkC69Q&oe=69EFF39A&_nc_sid=10d13b,https://www.instagram.com/p/DXXN9vSASEa/,https://www.instagram.com/bricknkulture/,BOOK READING/SIGNING,BRICKNKULTURE EVENT SPACE,"JOIN THE CULTURAL COLLECTIVE CAFÉ + BRICKNKULTURE AND JEANNINE A. COOK FOR AN INTIMATE EVENING OF REFLECTION, CREATIVITY, AND MEANINGFUL CONVERSATION. FEATURING GUIDED JOURNALING, THOUGHTFUL DIALOGUE, AND SHARED MOMENTS DESIGNED TO INSPIRE PERSONAL GROWTH AND CONNECTION. INCLUDES COMPLIMENTARY WINE & COFFEE, A COPY OF SHUT UP AND READ, AND A SPACE TO CONNECT, REFLECT, AND CREATE. REGISTRATION IS REQUIRED.",JEANNINE A. COOK,,0.9,3879631021263626522,True,False,False,2026-04-23 15:59:50
NEWARKLIBRARY,STEPHEN CRANE PLAQUE UNVEILING,2026-04-28,11:00 AM,NEWARK PUBLIC LIBRARY,NEWARK,NORTH,"HONOR NEWARK'S LITERARY GIANT, STEPHEN CRANE, WITH A PLAQUE UNVEILING!",https://www.instagram.com/p/DXZ0_SLjcXW/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/671191165_18388776742092792_16998054435492106_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFtG7nrROEFNHE8e51g1V6pCltADDjhpUdj390Op4B_0YahW1KxBo12MMqG1uLwlAcEdQldGU_VN8tboa8wYUxE&_nc_ohc=_7Bq5eGYDRMQ7kNvwGOh6hF&_nc_gid=dtcq1DdLsykr2CEq5pETbw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3V_RdEUuFrJ5AR_zjb6aFNj6UrvqiQ1xfQaaUgQjdeIg&oe=69EFE5FB&_nc_sid=10d13b,https://www.instagram.com/p/DXZ0_SLjcXW/,https://www.instagram.com/newarklibrary/,PLAQUE UNVEILING,NEWARK PUBLIC LIBRARY,"JOIN US AS WE HONOR STEPHEN CRANE, THE FEARLESS NEWARK WRITER WHOSE GROUNDBREAKING POETRY AND FICTION RESHAPED AMERICAN STORYTELLING. WE’RE CELEBRATING HIS LEGACY WITH A SPECIAL PLAQUE UNVEILING AT THE NEWARK PUBLIC LIBRARY.",,,1.0,3880365601223198166,True,False,False,2026-04-23 15:59:50
