event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
Paradise After Dark,2026-03-27,9:00 PM,The Funplex,Mount Laurel,South,Find your pot of gold at Paradise After Dark this March!,Party,Gold looks a lot more fun at After Dark 🌈✨🍀 Come find yours at Paradise After Dark 🌴,,,1.0,False,funplexafterdark,https://www.instagram.com/p/DWAGTjEkduT/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/653562777_17939877462156675_6029960754933880130_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gF95qVN7GC9DQ6_ztUYW0KFyl7aOIyc_ld7cTrwBy2aMwWFY7sHu4Kv4NTBY-MaClI&_nc_ohc=hXEakymYzGgQ7kNvwF4xckX&_nc_gid=9Svn6-bn6HCpcMahISdKFg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy5MTKGDXq0Z1RWx6OCNkEjSGUpb91wT5RBbfIKo7eqZA&oe=69C23C94&_nc_sid=10d13b,https://www.instagram.com/p/DWAGTjEkduT/,https://www.instagram.com/funplexafterdark/,Funplex After Dark,3855109012635900819,True,False
Birthday Celebration,2026-03-12,,House 157 Restaurant & Bar,Roselle Park,Central,Celebrate your special moments at House 157 with cocktails and music!,Birthday,"A birthday at House 157 just hits different 🎉🥂 Cocktails on the table, music in the air, and everyone vibing all night. If you’re celebrating something… this is the place to do it. ✨",,,0.9,False,house157_,https://www.instagram.com/p/DVy7SBYkcJc/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/651417179_18119189857627901_51205044704722192_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFUSztgF_dmVNZyBNOP4bHlOBudv5Ql6g-Hw5byHAKxG3lhe1vhaJrryhNRI-umSig&_nc_ohc=7lTdDr_m5P8Q7kNvwEE3f1I&_nc_gid=DUINJIdBaj2B5NvIIazxfQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwW7gafAe8Vc1THbju09SaFE-b1m_dfF1QQY0SLsqVUcA&oe=69C22091&_nc_sid=10d13b,https://www.instagram.com/p/DVy7SBYkcJc/,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,3851401354535879260,True,False
Weekend Dinner,2026-03-21,,House 157 Restaurant & Bar,Roselle Park,Central,Treat yourself to our Southern Signature Salmon Filet this weekend!,Food,"Our Southern Signature Salmon Filet — salmon with beurre blanc, fresh greens, rice, and sautéed vegetables.",,,0.8,False,house157_,https://www.instagram.com/p/DV8_m4CEdZP/,https://scontent-den2-1.cdninstagram.com/v/t51.82787-15/653665921_18119446807627901_8145898010933212392_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-den2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gGtUaYy7RwUnlWQN-cOC7Ql15TwVLVCSSU0uD7G4UpyB92E8Zrb9sNWTtkpP5V6cHg&_nc_ohc=yTxef1cN9wcQ7kNvwF_GGkP&_nc_gid=-9TnVEoX4doKs_6CEi4TYg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxHtWFyuQ9djGN97R1x2ScGw8aEk68iuglFBrqBOyNbvQ&oe=69C2306C&_nc_sid=10d13b,https://www.instagram.com/p/DV8_m4CEdZP/,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,3854235129556883023,False,False
Taking SPACE Series Interview,2026-03-17,,EQUAL SPACE,Newark,North,Catch a special impromptu concert by @jane.tza following her Taking SPACE interview!,Performance,Impromptu private concert by @jane.tza for SPACE(r)s after her interview for the Taking SPACE series.,jane.tza,,1,False,citimedina,https://www.instagram.com/p/DWAKUq0CSaP/,https://instagram.fyyc6-1.fna.fbcdn.net/v/t51.71878-15/652794310_814714400991041_1044497608374437153_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fyyc6-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gE6iN0wp81Rdm3BR_4sWRa7NobqR9Pjc0ySeMhtCmV8_YGT_LzqInTTM43_QJx5jUI&_nc_ohc=LKvEY7Y7LxMQ7kNvwEPkqYq&_nc_gid=tlPajNYUQBUoyPO__Sxq_A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afz45aVAKBue7nLjr-_3Ih7tWZpaJAzIZx_z1VYwljnu0g&oe=69C22A21&_nc_sid=10d13b,https://www.instagram.com/p/DWAKUq0CSaP/,https://www.instagram.com/citimedina/,CITI Medina,3855126681853961871,True,False
BLACKOUT: AC INDUSTRY TAKEOVER,2026-03-20,10:00 PM,The Royce Social Hall,Atlantic City,South,Experience the Atlantic City nightlife takeover with BLACKOUT at The Royce!,Party,"BLACKOUT: AC INDUSTRY TAKEOVER. Atlantic City nightlife… this one for everybody. The whole city linking up for one night. Enjoy mini bowling, ping-pong, cards, Jenga, Connect 4 & more while the party keeps going. 21+ | Dress Code Enforced.",DJ Boog,,0.9,False,jeanv_186,https://www.instagram.com/p/DV7PsjYp7wb/,https://scontent-mia3-2.cdninstagram.com/v/t51.71878-15/651756282_1256352016706595_530937195716884917_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gGjYET2GAQDeojnksy5CGM0zd76MlUDjAy4fg13LyxxObh3NvOi_Bw56UWREH7qn3M&_nc_ohc=rrYpowCXoa4Q7kNvwGZNIJK&_nc_gid=bhO-USm9dTSxKoi-4wT5tQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwmTy-MeorWRh4fw0p-jTPZ7hE4a7LLZmr9bzpDGGEVmQ&oe=69C20B2F&_nc_sid=10d13b,https://www.instagram.com/p/DV7PsjYp7wb/,https://www.instagram.com/jeanv_186/,,3853742938494843931,True,False
The Grown Room: Spring Seduction,2026-03-20,7:00 PM,CZEN Englewood,Englewood,North,"Experience a mature night of Reggae, Soca, Dancehall, R&B & Afrobeats at The Grown Room's Spring Seduction!",Nightlife,"A night for the grown crowd and mature vibes only. Good music, good energy, and a room full of people who know how to enjoy a night out the right way. Music by @djpinnacle & @_kimu. Doors open 7PM. Early arrival highly suggested. FREE ENTRY — ALL NIGHT. Dress Code: Casual but neat. No need to dress up — just come fly, come fresh, come flashy and bring the grown vibes.","@djpinnacle, @_kimu",Free,1,False,gfefocus,https://www.instagram.com/p/DV4NWyBkcfW/,https://instagram.fmru4-1.fna.fbcdn.net/v/t51.71878-15/651164367_2090959165019323_6521516656256816537_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fmru4-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gEf56f0J8hNPOGzw66svM1M_K6lHDLIOuKtUZ1bk1WMi4xmGTy670GJgAs0q_VuqWM&_nc_ohc=iqR4Z_zrYSMQ7kNvwHYdzdF&_nc_gid=8e8AVURLLLgivIsumPrs2Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyDjbdx0I-yfgIrXdNn4c1gHoEsH-OG6aB3JVHRKOQihw&oe=69C21B95&_nc_sid=10d13b,https://www.instagram.com/p/DV4NWyBkcfW/,https://www.instagram.com/gfefocus/,Get Focused Entertainment LLC,3852888221362014166,True,False
Country at Bar Anticipation,2026-03-18,,Bar A,,Central,Catch Country at Bar Anticipation!,Concert,@countryatr at @baranticipation,@countryatr,,1,False,seanthomasusa,https://www.instagram.com/p/DWAXSmjjol2/,https://scontent-xxc1-1.cdninstagram.com/v/t51.82787-15/652008017_18046147799721247_2992642146759963842_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-xxc1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHYZ_tSadGaTjq-F0rzym6aT6_V-LAkx1OG5Wro8x-PtnaFUeyL-cBiZXpT4F5SllE&_nc_ohc=y_k8eRH8uXcQ7kNvwEK8PZ4&_nc_gid=7sZyEB0SlM-jmRmxhB6dag&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzTl3KFxcRDqV9WpfaKyefc8Q06MEuy7MJKtiZOAJp71w&oe=69C20ADC&_nc_sid=10d13b,https://www.instagram.com/p/DWAXSmjjol2/,https://www.instagram.com/seanthomasusa/,Sean Thomas,3855183714448214390,True,False
Tajh & Kash Birthday Bash,2026-03-21,10:30 PM,The Royce AC,Atlantic City,South,Celebrate Tajh & Kash's birthday bash with music by DJ Rudeboi!,Celebration,"🎉 FRIENDS & FAMILY CELEBRATION BASH 🎉
Celebrating Tajh & Kash Birthday
📍 Royce Social Hall – Tropicana AC
⏰ Doors Open 10:30PM
🎧 Music by DJ Rudeboi
🎟️ Guestlist & Tickets Available: https://posh.vip/f/6089c
🍾 Limited VIP Sections Available
📲 Text 609-418-1276 for booking info 
Atlantic City pull up & celebrate with us! 🍾🎉",DJ Rudeboi,,1,False,jeanv_186,https://www.instagram.com/p/DV9wnpZCQBg/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/652047438_808890512284072_1402257240821482702_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gFm9qEC0K5wO48rqM_zA8u9CZOVgI089N9I7m_bX4Gxz1-Z7frwss4Mya3FfakF5xk&_nc_ohc=ge2s3GJlKEMQ7kNvwHZRNk_&_nc_gid=gu8n9y7trHtBaheYHo8HWA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzB9wa4Q93XA8ea_0YP83dBOa8PRRf9UurR6Gq1ji-PAA&oe=69C2148C&_nc_sid=10d13b,https://www.instagram.com/p/DV9wnpZCQBg/,https://www.instagram.com/jeanv_186/,,3854450686834573408,True,False
Lost in Paradise: After Dark,2026-03-27,9:00 PM,The Funplex,Mount Laurel,South,Escape to paradise with Lost in Paradise: After Dark at The Funplex!,Party,"Who needs the club when paradise is calling? 
Lost in Paradise:After Dark",,,0.9,False,funplexafterdark,https://www.instagram.com/p/DVzOS3xkfeG/,https://scontent-dfw6-1.cdninstagram.com/v/t51.82787-15/651131165_17939144262156675_3288453867862727430_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gGiFIe7Pi6MvJ3hT_bZksLkmCeLdzNMbLH9H526pl63x292IPy1ilArZXWCwAL-wKc&_nc_ohc=qVdi4gltiggQ7kNvwGSfxWH&_nc_gid=y6hJMp4wRvev7IGUm1Yfdg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afzx-UX5Juuojpbx0F8Xkh7rOghibdFYdjLyEfBbcDEOnA&oe=69C234E0&_nc_sid=10d13b,https://www.instagram.com/p/DVzOS3xkfeG/,https://www.instagram.com/funplexafterdark/,Funplex After Dark,3851484975821092742,True,False
Lost in Paradise: After Dark,2026-03-27,9:00 PM,The Funplex,Mount Laurel,South,Get lost in paradise this March at Funplex After Dark!,Party,Lost in Paradise: After Dark at The Funplex. 21+ Only. 9PM-1AM.,,,1,False,funplexafterdark,https://www.instagram.com/p/DV4X7g3kcXF/,https://scontent-msp1-1.cdninstagram.com/v/t51.82787-15/651056575_17939315757156675_8344757638475112091_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gFMT-xFzZI09XBO3Z5omLidLmWSveRjxFyY1gpnLAHYvkrvgYatOvxs9pFgbkKL4C8&_nc_ohc=GGYfvAuKYZYQ7kNvwE7QwPM&_nc_gid=uJ_tQWJG9BS_9DAQelB8Mw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzOSO8VgjBMvKkD8RD4w-mD1tzun--Ltm_OGl1XPLPPig&oe=69C22EBD&_nc_sid=10d13b,https://www.instagram.com/p/DV4X7g3kcXF/,https://www.instagram.com/funplexafterdark/,Funplex After Dark,3852934726026380741,True,False
House 157 Saturday Night,2026-03-14,,House 157 Restaurant & Bar,Roselle Park,Central,"Your weekend starts here with low lights, flowing cocktails, and building energy at House 157!",Nightlife,"The lights are low, the cocktails are flowing, and the energy builds as the night goes on. Your weekend starts here.",newjerseydj,,0.8,False,house157_,https://www.instagram.com/p/DV3ttzvES7Q/,https://scontent-det1-1.cdninstagram.com/v/t51.82787-15/652810124_18119193406627901_3329732727931279447_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gEHeOEWLA6rAjRQTmWMBPC9RizwO6iOC03fM4aMkM2H8gBGiSGFNXrB-bjwfJZfs-4&_nc_ohc=I3vQS5iEMAwQ7kNvwH_G-Vh&_nc_gid=xCowm7TeuWQfXU9lsF2JFQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afx8b3JcmaPSyZKLGYgX2jLnuz7jBaoESLAjJ1exGf6fDw&oe=69C23292&_nc_sid=10d13b,https://www.instagram.com/p/DV3ttzvES7Q/,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,3852749066258689744,False,False
Dylan Marlowe,2026-07-08,8:00 PM,Jenks Club,Point Pleasant Beach,Central,Don't miss Dylan Marlowe live at Jenks Club on July 8th!,Concert,"We are thrilled to welcome @dylanmarlowemusic here on July 8th! Doors at 7PM, Show at 8PM. 21+ only!",Dylan Marlowe,,1,False,jenksclub,https://www.instagram.com/p/DWEfOA0EZ0X/,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-15/654714907_18577625062040684_1317673032267949571_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gEDJmLR1KF-XJz16DJJHa726IVBZpu4844a_bCfUQIkrKJYdOGhzU5HkCew-AcFcRA&_nc_ohc=cGxWDyg61i8Q7kNvwFhbsNW&_nc_gid=ZG67LcpPdrwzTkW2-8AhuA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwZoq8d9-FSMn55lxsLUbnsCRxD9-aeRZ8--s_qeXUQkw&oe=69C23134&_nc_sid=10d13b,https://www.instagram.com/p/DWEfOA0EZ0X/,https://www.instagram.com/jenksclub/,Jenks Club,3856344483324075287,True,False
Country Wednesdays,2026-03-25,,Jenks Club,Point Pleasant Beach,Central,"Get ready for Country Wednesdays, happening weekly at Jenks Club!",Music,"Country Wednesday line up coming soon, 21+ only!",,,1,True,jenksclub,https://www.instagram.com/p/DWEfOA0EZ0X/,https://scontent-hou1-1.cdninstagram.com/v/t51.82787-15/654714907_18577625062040684_1317673032267949571_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2gEDJmLR1KF-XJz16DJJHa726IVBZpu4844a_bCfUQIkrKJYdOGhzU5HkCew-AcFcRA&_nc_ohc=cGxWDyg61i8Q7kNvwFhbsNW&_nc_gid=ZG67LcpPdrwzTkW2-8AhuA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwZoq8d9-FSMn55lxsLUbnsCRxD9-aeRZ8--s_qeXUQkw&oe=69C23134&_nc_sid=10d13b,https://www.instagram.com/p/DWEfOA0EZ0X/,https://www.instagram.com/jenksclub/,Jenks Club,3856344483324075287,True,False
Levity Music,2026-03-28,,The Pool After Dark at Harrah's Resort Atlantic City,Atlantic City,South,Get ready for Levity Music's electrifying return next Saturday!,Concert,"The countdown is ON for the return of @levity.music NEXT SATURDAY, March 28th. Get your tickets now via the link in bio.",Levity Music,,0.9,False,harrahspoolac,https://www.instagram.com/p/DWCB0VYDUzg/,https://instagram.fblq3-2.fna.fbcdn.net/v/t51.71878-15/652081762_4454749064762602_3328580348376755904_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fblq3-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gFJbqUqYiGNdOrWMzwNgFP34YBYxHhA7zhipL704py5Zw5Lxr90nrFecJL_ZHvH7aA&_nc_ohc=eB15o54GlrgQ7kNvwENCeGA&_nc_gid=yFG2PckP9eZcJUUpXkJzVg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxmBphYpF8t-pf62a5yLD497gkUu51J6euuAQA1eBKUPA&oe=69C21796&_nc_sid=10d13b,https://www.instagram.com/p/DWCB0VYDUzg/,https://www.instagram.com/harrahspoolac/,The Pool at Harrah's Resort,3855652225393970400,True,False
BLACKOUT: AC INDUSTRY TAKEOVER,2026-03-20,10:00 PM,Royce – Tropicana AC,Atlantic City,South,Experience the AC nightlife takeover with live music and good vibes!,Nightlife,Atlantic City… the whole nightlife linking up. Drinks up. Music loud. Real AC vibes.,DJ Boog,,0.9,False,jeanv_186,https://www.instagram.com/p/DV_09UpCXJ3/,https://instagram.fbgi1-1.fna.fbcdn.net/v/t51.71878-15/653468752_797325723427951_6184605684074360190_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fbgi1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gG0PY41ilXabWocbTsKGUgt3G6hJ2ALzvE0_vLMrjaieAWOM3g17dPO0AHCY_WyyGM&_nc_ohc=WNIY0vxsdeUQ7kNvwGvBQGg&_nc_gid=AfUrAQ6BXMUTaP1CklFAag&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzE2OdDO_hCTIe-z2ydyeFqMjg0vU8ryXypRSDwqeKIPg&oe=69C22EA1&_nc_sid=10d13b,https://www.instagram.com/p/DV_09UpCXJ3/,https://www.instagram.com/jeanv_186/,,3855032718522413687,True,False
Art Show at YMCA,2026-03-15,,Lakeland Hills Family YMCA,Mountain Lakes,North,Discover over 30 incredible art pieces at the Lakeland Hills YMCA!,art exhibition,Shop the 'Golden Koi Pond' piece along with 30 others available now through March 31st at the Lakeland Hills YMCA. The show spans 2 floors through the hallways and stairwell.,,,1,False,hazymoonstudios,https://www.instagram.com/p/DV6q1hXEfln/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/652769791_1442387081008846_6687450293357579196_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gGlc7Z0F5sOoY-D7Og9eAohhGud7nmyzMa8ABy0MazY_YOOzv52VNVrVDaKU7iFE7U&_nc_ohc=EPUuQ8ZcHQQQ7kNvwHIIEcY&_nc_gid=BUlHF23MASLp2f8caj4xmw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxCR2ab-qWl-7CE5j5SpCzeVff0k8leRKwJGau86L51Eg&oe=69C21D39&_nc_sid=10d13b,https://www.instagram.com/p/DV6q1hXEfln/,https://www.instagram.com/hazymoonstudios/,"Caitlin Lodato ARTIST, CURATOR",3853580827075148135,True,False
Art Show Continues,2026-03-31,,Lakeland Hills Family YMCA,Mountain Lakes,North,Don't miss the final days to view and purchase stunning art at the YMCA!,art exhibition,"The art show at the Lakeland Hills YMCA, featuring over 30 pieces including 'Golden Koi Pond', continues until March 31st. The show spans 2 floors through the hallways and stairwell.",,,1,False,hazymoonstudios,https://www.instagram.com/p/DV6q1hXEfln/,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/652769791_1442387081008846_6687450293357579196_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gGlc7Z0F5sOoY-D7Og9eAohhGud7nmyzMa8ABy0MazY_YOOzv52VNVrVDaKU7iFE7U&_nc_ohc=EPUuQ8ZcHQQQ7kNvwHIIEcY&_nc_gid=BUlHF23MASLp2f8caj4xmw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfxCR2ab-qWl-7CE5j5SpCzeVff0k8leRKwJGau86L51Eg&oe=69C21D39&_nc_sid=10d13b,https://www.instagram.com/p/DV6q1hXEfln/,https://www.instagram.com/hazymoonstudios/,"Caitlin Lodato ARTIST, CURATOR",3853580827075148135,True,False
Tajh & Kash Birthday Bash,2026-03-21,10:30 PM,Royce Social Hall – Tropicana AC,Atlantic City,South,Celebrate Tajh & Kash's birthdays with a bash at Royce Social Hall!,Birthday Party,FRIENDS & FAMILY CELEBRATION BASH 🎉 Celebrating Tajh & Kash Birthday,DJ Rudeboi,"$10 (advance, until Thursday night); $30 (at the door)",0.9,False,jeanv_186,https://www.instagram.com/p/DWDFQYhkbko/,https://scontent-lga3-3.cdninstagram.com/v/t51.71878-15/655192689_1419485163208274_354531563872380203_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFKk-kEIhOBs3xveX-zL2JD7r5uAhGYg6vyD42xpq7fVAAI9ax0aAFI5VpYEs7PQJ8&_nc_ohc=0UK6-7ScM3EQ7kNvwHmuQvY&_nc_gid=RHwoUqB_n3KBWAp0UmoB2A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afwo6_XWeDdWtBawxWnTbHZL6K_7yWS9VJM295fFCky48Q&oe=69C215EC&_nc_sid=10d13b,https://www.instagram.com/p/DWDFQYhkbko/,https://www.instagram.com/jeanv_186/,,3855948822036461864,True,False
Weekend Brunch,2026-03-21,11:00 AM,House 157 Restaurant & Bar,Roselle Park,Central,Planned weekends with mimosa flights and brunch plates at House 157!,Brunch,Brunch at House 157 featuring mimosa flights and brunch plates.,,,0.8,True,house157_,https://www.instagram.com/p/DWE6TjPkeOJ/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/655346739_18119914186627901_5018427460616200453_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gF3yRWCxLLEgMLRtKQGaJQdLgPA6dIydwZdvimu5PaS_FxKaeJz9-M3MuSxwE1uOoU&_nc_ohc=8nDTQkgUHs8Q7kNvwHjjr6m&_nc_gid=e_Cziuhxxr9c7X8Tadpl4A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzR6zlC4FfbXXoex3_foscmRYtHCEh2rlNjbf6fK-q2NQ&oe=69C220B6&_nc_sid=10d13b,https://www.instagram.com/p/DWE6TjPkeOJ/,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,3856463611145872265,False,False
Weekend Brunch,2026-03-22,11:00 AM,House 157 Restaurant & Bar,Roselle Park,Central,Planned weekends with mimosa flights and brunch plates at House 157!,Brunch,Brunch at House 157 featuring mimosa flights and brunch plates.,,,0.8,True,house157_,https://www.instagram.com/p/DWE6TjPkeOJ/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/655346739_18119914186627901_5018427460616200453_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gF3yRWCxLLEgMLRtKQGaJQdLgPA6dIydwZdvimu5PaS_FxKaeJz9-M3MuSxwE1uOoU&_nc_ohc=8nDTQkgUHs8Q7kNvwHjjr6m&_nc_gid=e_Cziuhxxr9c7X8Tadpl4A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfzR6zlC4FfbXXoex3_foscmRYtHCEh2rlNjbf6fK-q2NQ&oe=69C220B6&_nc_sid=10d13b,https://www.instagram.com/p/DWE6TjPkeOJ/,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,3856463611145872265,False,False
Bloom & Brunch,2026-03-29,12:30 PM,House 157 Restaurant & Bar,Roselle Park,Central,"Celebrate Women's History Month with brunch, mimosas, and bouquet making at House 157!",Brunch,"Celebrate Women’s History Month with a brunch designed just for the ladies. Join us for an afternoon of good food, mimosas, and creativity as you unwind, indulge, and craft your own beautiful bouquet. Includes complimentary mimosa and choice of appetizer & entrée.",,,1,False,house157_,https://www.instagram.com/p/DV9TIGwkQPR/,https://scontent-mia3-2.cdninstagram.com/v/t51.82787-15/652773885_18119456710627901_338868533149804522_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-mia3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gH77Co8LJsBymZXGZY6FR1s4TVZt84TsNYJ-lLjjD7eEr0SOt8n71GaTb7M1euoJFg&_nc_ohc=2qzQpcOvW4sQ7kNvwG2YGrt&_nc_gid=_fz_Ka9ONyDaKKjU1ROkuw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyCgz9fcm-_M0ioyPYC-jytHSdLwulASeXANVUT-Mdo0w&oe=69C24236&_nc_sid=10d13b,https://www.instagram.com/p/DV9TIGwkQPR/,https://www.instagram.com/house157_/,House 157 Restaurant & Bar,3854320975995798481,True,False
Whine Down Thursday,2026-03-26,4:00 PM,The Champion Restaurant,Elizabeth,Central,Experience Caribbean Afterwork Vibes every Thursday!,Afterwork,"The Caribbean Afterwork Vibes with music by top Caribbean DJs playing Soca, Bouyon, Reggae, Dancehall, and Afrobeats. Drinks, Food, Vibes.",Top Caribbean DJs,Free RSVP,0.9,False,islandvibesnj,https://www.instagram.com/p/DV_LRaJgJAY/,https://instagram.fagc1-1.fna.fbcdn.net/v/t51.82787-15/652459048_18330362569221998_2315398984127233040_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fagc1-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gEyIulYy8v2uPKElR7rC7k7HgbtYT-UIpErriK_9-0q_Omtzg0vkODvLDX5QB9WQ_mp9wJ_BDPSyRgudWsxXlsT&_nc_ohc=JXGL3jaOYJoQ7kNvwGHZvca&_nc_gid=iHrB49kGfJGgQnj_7EUb5w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwBTHHg-Y3bI8mGdDNVYUewBPvTAeu59JyZswnpAjifqQ&oe=69C21EF3&_nc_sid=10d13b,https://www.instagram.com/p/DV_LRaJgJAY/,https://www.instagram.com/islandvibesnj/,Island Vibes,3854849380871868440,True,False
Island Vibes,2025-08-09,10:00 PM,MISTER EAST LOUNGE,Roselle,Central,"Get ready for a Caribbean takeover with top DJs playing Soca, Reggae, Dancehall & Afrobeats!",Music,"TOP CARIBBEAN DJ’s Playing the hottest Soca, Reggae, Dancehall & Afrobeats tunez. Discounted tix available. Bottle specials, tables/VIP sections.",Top Caribbean DJs,,0.9,False,islandvibesnj,https://www.instagram.com/p/DKabIG9R9nU/,https://scontent-dfw6-1.cdninstagram.com/v/t51.71878-15/502738924_3680182245609229_1034109998761991975_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gH5tffg_W5fM0OMtDdC0LLf_scH8LSxzgfCeYglZRZgqwekcnOBQ7fki9cKadf0FJSPeBPHxc3I3Skdmb5cH4vX&_nc_ohc=wjgUpEyVU5QQ7kNvwGjgz7f&_nc_gid=DaBzz2XDT0fL84WTJZbGpg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afy3z6-yOvxUG04SHErNNoOtuslb_-zGMecDRweXQf8lKw&oe=69C22625&_nc_sid=10d13b,https://www.instagram.com/p/DKabIG9R9nU/,https://www.instagram.com/islandvibesnj/,Island Vibes,3646346152792021460,True,False
